NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
158,제주특별자치도 제주시 애월읍 소길리,4**,8m미만,85.02,월세,202602,25,500,83,2019.0,장소로,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
159,울산광역시 남구 무거동,1***,8m미만,102.0,월세,202602,25,500,30,1995.0,삼호로23번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
160,서울특별시 서초구 서초동,1***,8m미만,94.1,월세,202602,25,"3,000",230,1997.0,강남대로45길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
161,경상남도 양산시 물금읍 범어리,2***,12m미만,99.0,월세,202602,25,"1,000",45,2009.0,화합길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
162,서울특별시 강동구 성내동,4**,25m미만,92.56,월세,202602,25,"11,000",110,1989.0,성안로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
163,경상남도 진주시 내동면 삼계리,6**,8m미만,98.21,월세,202602,25,"1,000",30,1997.0,삼계로312번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
164,서울특별시 강동구 천호동,3*,12m미만,88.99,전세,202602,25,"43,500",0,1992.0,양재대로133길,202606~202906,신규,-,,,단독다가구,단독다가구,2026-02
165,경상북도 문경시 산양면 불암리,1**,12m미만,91.56,월세,202602,25,300,35,1995.0,불암1길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
166,경상북도 문경시 문경읍 하리,8*,12m미만,97.83,월세,202602,25,"1,000",60,2002.0,문희로,202603~202702,신규,-,,,단독다가구,단독다가구,2026-02
167,부산광역시 동래구 온천동,3**,12m미만,88.77,월세,202602,25,"1,000",85,1991.0,차밭골로49번가길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
168,부산광역시 남구 대연동,1***,8m미만,98.98,전세,202602,25,"17,000",0,,진남로,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
169,경상남도 진주시 평거동,8**,25m미만,100.0,월세,202602,25,"2,000",110,2015.0,새들말로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
170,경상북도 포항시 남구 오천읍 항사리,7*,-,97.5,월세,202602,25,300,22,1997.0,,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
171,대구광역시 동구 입석동,9**,8m미만,86.89,월세,202602,25,200,20,1990.0,동촌로5길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
172,제주특별자치도 제주시 한경면 저지리,3***,25m미만,99.17,월세,202602,24,"1,000",167,2018.0,녹차분재로,202603~202703,신규,-,,,단독다가구,단독다가구,2026-02
173,인천광역시 검단구 불로동,7**,12m미만,99.0,월세,202602,24,"2,000",80,2017.0,검단로769번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
174,경기도 양평군 서종면 문호리,2**,12m미만,88.38,월세,202602,24,"1,000",90,2025.0,중미산로,202604~202803,신규,-,,,단독다가구,단독다가구,2026-02
175,서울특별시 강서구 화곡동,8**,12m미만,92.73,월세,202602,24,"12,000",90,1988.0,곰달래로49길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
176,서울특별시 용산구 이태원동,2**,8m미만,95.15,월세,202602,24,"2,000",200,1998.0,회나무로28길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
177,서울특별시 용산구 용산동2가,2*,8m미만,90.33,월세,202602,24,"6,000",120,1984.0,신흥로12길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
178,전북특별자치도 전주시 덕진구 중동,7**,12m미만,90.0,월세,202602,24,"2,000",70,2014.0,오정1길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
179,경상남도 창원시 마산회원구 내서읍 삼계리,5**,12m미만,100.0,월세,202602,24,500,50,2010.0,숲속로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
180,전남광주통합특별시 북구 삼각동,8**,25m미만,97.75,전세,202602,24,"18,000",0,2012.0,설죽로440번길,202603~202803,갱신,사용,"18,000",0.0,단독다가구,단독다가구,2026-02
181,경기도 여주시 금사면 장흥리,1*,8m미만,97.65,월세,202602,24,"1,000",50,2001.0,장흥로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
182,전남광주통합특별시 북구 일곡동,9**,12m미만,95.51,월세,202602,24,"2,000",70,2013.0,일곡로41번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
183,제주특별자치도 제주시 애월읍 어음리,3***,12m미만,96.0,전세,202602,24,"15,000",0,2017.0,어림비로,-,-,-,,,단독다가구,단독다가구,2026-02
184,대전광역시 서구 변동,4*,8m미만,94.97,전세,202602,24,"15,000",0,1981.0,변정5길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
185,강원특별자치도 원주시 반곡동,1***,8m미만,98.7,월세,202602,24,"1,000",68,2019.0,반곡길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
186,경상남도 창원시 마산회원구 합성동,8*,8m미만,91.44,월세,202602,24,"2,000",45,1999.0,합성서13길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
187,제주특별자치도 제주시 애월읍 광령리,3***,8m미만,99.21,월세,202602,24,"1,500",125,2003.0,광령남3길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
188,서울특별시 관악구 남현동,1***,8m미만,85.8,월세,202602,24,"20,000",47,2004.0,남현길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
189,경상남도 함양군 함양읍 교산리,1**,8m미만,88.59,월세,202602,24,"2,000",40,1985.0,교산2길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
190,전북특별자치도 전주시 완산구 효자동3가,1***,12m미만,95.0,전세,202602,24,"15,000",0,2000.0,서곡2길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-02
191,대전광역시 서구 변동,4*,8m미만,94.97,전세,202602,24,"15,000",0,,변정5길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
192,울산광역시 남구 무거동,1***,12m미만,87.63,월세,202602,24,"2,000",70,1995.0,남부순환도로29번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
193,충청북도 충주시 호암동,1***,12m미만,89.64,전세,202602,24,"8,000",0,2022.0,호암토성5길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-02
194,전북특별자치도 전주시 완산구 효자동3가,1***,12m미만,95.0,전세,202602,24,"15,000",0,,서곡2길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-02
195,강원특별자치도 삼척시 당저동,2*,8m미만,91.34,월세,202602,24,0,28,1994.0,사대1길,202603~202612,신규,-,,,단독다가구,단독다가구,2026-02
196,전북특별자치도 전주시 덕진구 인후동1가,8**,25m미만,101.22,월세,202602,24,"12,000",25,2006.0,가재미로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
197,전북특별자치도 전주시 덕진구 인후동1가,2**,8m미만,96.6,월세,202602,24,0,65,1991.0,인후4길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
198,울산광역시 울주군 온산읍 덕신리,1***,8m미만,96.0,월세,202602,24,"1,000",81,2011.0,덕신5길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
199,충청남도 아산시 모종동,5**,12m미만,98.7,월세,202602,24,"1,000",60,1989.0,삼동로70번길,202604~202803,신규,-,,,단독다가구,단독다가구,2026-02
200,경기도 고양시 일산서구 구산동,1***,8m미만,94.64,월세,202602,24,"1,000",50,1992.0,송산로27번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
201,경기도 평택시 팽성읍 원정리,산1**,-,88.78,월세,202602,24,500,70,2006.0,,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
202,경상북도 구미시 산동읍 동곡리,3**,8m미만,96.8,전세,202602,24,"8,000",0,2004.0,동곡4길,202604~202803,신규,-,,,단독다가구,단독다가구,2026-02
203,경기도 평택시 팽성읍 원정리,산1**,-,88.78,월세,202602,24,500,70,2006.0,,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
204,충청북도 제천시 봉양읍 명도리,2**,8m미만,90.4,월세,202602,24,500,55,2016.0,용두대로40길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
205,대전광역시 서구 도마동,1**,8m미만,88.2,월세,202602,24,"2,000",55,1981.0,도마3길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
206,경상북도 경산시 계양동,8**,12m미만,93.51,월세,202602,24,"10,000",20,,남매공원로2길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
207,전남광주통합특별시 신안군 압해읍 학교리,1**,8m미만,89.83,전세,202602,24,"5,000",0,,가룡길,202602~202808,신규,-,,,단독다가구,단독다가구,2026-02
208,전남광주통합특별시 신안군 압해읍 학교리,1**,8m미만,89.83,전세,202602,24,"5,000",0,2024.0,가룡길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
209,전남광주통합특별시 완도군 노화읍 내리,3**,8m미만,95.6,전세,202602,24,"1,000",0,1996.0,넙도길,202602~202802,갱신,-,"1,000",0.0,단독다가구,단독다가구,2026-02
210,서울특별시 중랑구 망우동,1**,12m미만,93.92,전세,202602,24,"30,000",0,1995.0,용마산로118길,202603~202803,갱신,-,"30,000",0.0,단독다가구,단독다가구,2026-02
211,경기도 남양주시 별내동,1***,12m미만,93.47,월세,202602,24,"15,000",97,2021.0,식송2로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
212,경상남도 창원시 성산구 중앙동,*,12m미만,94.45,월세,202602,24,"1,000",50,1984.0,외동반림로142번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
213,인천광역시 남동구 구월동,1***,12m미만,97.83,월세,202602,24,"5,000",50,1989.0,문화서로46번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
214,서울특별시 마포구 노고산동,1*,8m미만,93.99,월세,202602,24,"1,000",50,1993.0,고산5길,202603~202703,신규,-,,,단독다가구,단독다가구,2026-02
215,서울특별시 마포구 상수동,3**,8m미만,86.0,월세,202602,24,"2,000",105,1995.0,독막로,202603~202803,갱신,-,"2,000",95.0,단독다가구,단독다가구,2026-02
216,경기도 군포시 금정동,7**,12m미만,92.3,월세,202602,24,"1,000",30,1986.0,번영로610번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
217,서울특별시 마포구 성산동,*,12m미만,88.72,월세,202602,24,"1,000",85,1970.0,월드컵북로16길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
218,대구광역시 수성구 상동,1**,25m이상,96.18,월세,202602,24,"3,000",30,2011.0,수성로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
219,대전광역시 서구 갈마동,4**,25m미만,90.0,월세,202602,23,"1,000",90,2019.0,갈마로,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
220,제주특별자치도 제주시 한림읍 대림리,4**,8m미만,98.95,전세,202602,23,"28,000",0,2022.0,일주서로,202604~203104,신규,-,,,단독다가구,단독다가구,2026-02
221,경기도 고양시 덕양구 고양동,4**,8m미만,94.11,월세,202602,23,200,35,,혜음로87번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
222,충청남도 예산군 삽교읍 신리,3**,8m미만,99.09,월세,202602,23,"2,000",35,2020.0,신촌길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
223,제주특별자치도 서귀포시 표선면 가시리,2***,8m미만,97.18,월세,202602,23,100,117,2024.0,,202602~202608,신규,-,,,단독다가구,단독다가구,2026-02
224,인천광역시 강화군 강화읍 갑곳리,3**,25m이상,98.28,월세,202602,23,"2,000",50,2000.0,강화대로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
225,서울특별시 서초구 내곡동,*,12m미만,98.74,전세,202602,23,"37,000",0,1981.0,샘마을길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
226,인천광역시 영종구 운남동,1*,8m미만,93.61,전세,202602,23,"20,000",0,2010.0,운남로248번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
227,제주특별자치도 서귀포시 성산읍 오조리,1**,8m미만,94.47,월세,202602,23,0,42,,오조로61번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
228,서울특별시 강동구 고덕동,2**,8m미만,85.17,월세,202602,23,"8,000",85,1985.0,동남로82길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
229,경상북도 포항시 남구 효자동,6**,12m미만,98.55,월세,202602,23,"1,000",90,2015.0,효성로82번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
230,서울특별시 강북구 수유동,3**,25m미만,100.74,월세,202602,23,"5,000",120,2007.0,삼각산로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-02
231,충청북도 제천시 청전동,1**,12m미만,97.53,월세,202602,23,"1,000",50,,칠성로15길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
232,인천광역시 남동구 구월동,1***,8m미만,101.43,월세,202602,23,"2,000",78,1992.0,문화서로4번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
233,부산광역시 사상구 괘법동,2**,8m미만,99.0,월세,202602,23,"5,400",10,1986.0,운산로102번길,-,-,-,,,단독다가구,단독다가구,2026-02
234,경기도 성남시 중원구 하대원동,1**,8m미만,99.88,월세,202602,23,"26,000",10,1996.0,원터로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-02
235,서울특별시 강남구 역삼동,6**,8m미만,96.81,월세,202602,23,"1,000",90,,언주로99길,202603~202703,갱신,-,"2,000",70.0,단독다가구,단독다가구,2026-02
236,경상북도 의성군 봉양면 화전리,5**,8m미만,90.0,월세,202602,23,"1,000",70,2017.0,원지1길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
237,부산광역시 부산진구 범천동,8**,8m미만,98.3,월세,202602,23,"3,000",30,,범일로142번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
238,경상남도 진주시 초전동,1***,12m미만,95.7,월세,202602,23,"5,000",50,,초북로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
239,경기도 부천시 원미구 중동,1***,25m미만,95.68,월세,202602,23,"4,000",90,1997.0,계남로334번길,202603~202803,갱신,사용,"4,000",80.0,단독다가구,단독다가구,2026-02
240,경기도 부천시 원미구 중동,1***,25m미만,98.74,월세,202602,23,"12,000",50,1996.0,계남로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
241,경기도 안산시 단원구 대부남동,2**,8m미만,97.57,월세,202602,23,"2,000",100,2019.0,대남로,202603~203003,신규,-,,,단독다가구,단독다가구,2026-02
242,서울특별시 광진구 자양동,5**,8m미만,100.22,월세,202602,23,"5,000",145,1998.0,자양번영로3길,202604~202803,갱신,-,"5,000",137.0,단독다가구,단독다가구,2026-02
243,전남광주통합특별시 목포시 용해동,3**,8m미만,96.54,월세,202602,23,500,50,,용당로266번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-02
244,서울특별시 성동구 홍익동,3**,12m미만,90.65,월세,202602,23,"15,000",120,1991.0,무학로6길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
245,경기도 평택시 고덕동,2***,25m미만,96.8,월세,202602,23,"1,000",250,2023.0,고덕여염14길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
246,인천광역시 부평구 부평동,1**,8m미만,85.38,월세,202602,23,"1,000",50,1985.0,장제로160번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
247,경기도 평택시 비전동,1***,12m미만,100.0,월세,202602,23,"4,000",70,2019.0,비전8길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
248,인천광역시 서해구 청라동,1**,12m미만,96.64,전세,202602,23,"23,000",0,2011.0,청라에메랄드로149번길,202602~202802,갱신,사용,"23,000",0.0,단독다가구,단독다가구,2026-02
249,경기도 화성시 만세구 우정읍 조암리,5**,8m미만,90.69,월세,202602,23,"1,000",65,1996.0,조암말미길36번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
250,경기도 부천시 오정구 작동,4*,8m미만,86.56,전세,202602,23,"20,000",0,1990.0,삼작로518번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
251,충청북도 청주시 상당구 용정동,8**,12m미만,99.0,전세,202602,23,"10,000",0,2003.0,영운천로179번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
252,서울특별시 종로구 숭인동,1**,8m미만,99.0,월세,202602,23,500,35,1960.0,종로65길,202603~202802,신규,-,,,단독다가구,단독다가구,2026-02
253,부산광역시 북구 화명동,1***,8m미만,85.43,월세,202602,23,"1,000",55,1988.0,와석장터로,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
254,제주특별자치도 서귀포시 강정동,1**,8m미만,87.17,월세,202602,23,"1,000",100,2020.0,신서로52번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
255,경상남도 진주시 칠암동,5**,8m미만,94.32,월세,202602,23,500,100,2000.0,강남로201번길,202603~202609,신규,-,,,단독다가구,단독다가구,2026-02
256,부산광역시 북구 덕천동,4**,8m미만,85.68,월세,202602,23,100,32,2009.0,만덕대로102번가길,202603~202703,신규,-,,,단독다가구,단독다가구,2026-02
257,충청북도 청주시 흥덕구 가경동,9**,12m미만,99.0,월세,202602,23,"1,000",80,1994.0,풍년로198번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
258,경기도 파주시 동패동,1***,12m미만,94.0,월세,202602,23,"5,000",80,2018.0,와석순환로192번길,202604~202803,신규,-,,,단독다가구,단독다가구,2026-02
259,제주특별자치도 제주시 애월읍 납읍리,9**,8m미만,95.0,월세,202602,23,100,80,2014.0,납읍로,202602~202608,신규,-,,,단독다가구,단독다가구,2026-02
260,경기도 의정부시 용현동,2**,12m미만,99.0,전세,202602,23,"8,400",0,1992.0,용민로26번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
261,강원특별자치도 원주시 판부면 서곡리,1***,12m미만,90.0,월세,202602,23,"1,000",60,2002.0,매봉길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
262,부산광역시 금정구 남산동,2*,8m미만,85.5,월세,202602,23,"1,000",26,,범어천로46번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
263,부산광역시 사상구 주례동,9*,12m미만,99.36,월세,202602,22,700,43,2016.0,주례로34번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
264,서울특별시 은평구 불광동,1**,8m미만,92.53,월세,202602,22,"5,000",65,1975.0,연서로37길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
265,경상남도 양산시 동면 금산리,1***,12m미만,86.0,월세,202602,22,"5,000",28,2014.0,금오5길,202604~202803,신규,-,,,단독다가구,단독다가구,2026-02
266,서울특별시 동대문구 용두동,2*,8m미만,88.7,월세,202602,22,200,27,1985.0,고산자로32길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
267,서울특별시 노원구 상계동,1***,8m미만,96.86,전세,202602,22,"9,000",0,1997.0,동일로242라길,202602~202802,갱신,-,"7,000",0.0,단독다가구,단독다가구,2026-02
268,경기도 평택시 고덕면 두릉리,2**,8m미만,89.04,월세,202602,22,500,85,2009.0,고덕북로,202602~202704,신규,-,,,단독다가구,단독다가구,2026-02
269,제주특별자치도 제주시 조천읍 대흘리,1***,12m미만,99.71,월세,202602,22,"1,000",192,2019.0,함대로,202603~202703,신규,-,,,단독다가구,단독다가구,2026-02
270,경기도 고양시 일산동구 풍동,4**,8m미만,99.72,전세,202602,22,"5,000",0,1993.0,고풍로5번길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
271,제주특별자치도 제주시 조천읍 대흘리,1***,12m미만,99.71,월세,202602,22,"1,000",192,2019.0,함대로,202603~202703,신규,-,,,단독다가구,단독다가구,2026-02
272,충청북도 보은군 보은읍 금굴리,2**,8m미만,90.0,전세,202602,22,"6,000",0,1998.0,금굴3길,-,-,-,,,단독다가구,단독다가구,2026-02
273,부산광역시 북구 구포동,1***,12m미만,92.29,월세,202602,22,200,25,2014.0,시랑로131번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
274,울산광역시 중구 태화동,4**,12m미만,87.0,월세,202602,22,500,40,2005.0,신기4길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
275,울산광역시 중구 태화동,4**,12m미만,87.0,월세,202602,22,500,40,2005.0,신기4길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
276,서울특별시 동작구 상도동,3**,8m미만,87.14,월세,202602,22,"1,000",48,,상도로13라길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
277,울산광역시 남구 무거동,5**,12m미만,99.0,월세,202602,21,300,30,2017.0,대학로43번길,-,-,-,,,단독다가구,단독다가구,2026-02
278,부산광역시 강서구 신호동,2**,25m미만,98.28,월세,202602,21,"3,000",59,2013.0,신호오로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
279,경상북도 포항시 북구 죽도동,3**,8m미만,95.9,월세,202602,21,"3,000",65,1981.0,중흥로162번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
280,경기도 평택시 비전동,1***,12m미만,93.88,월세,202602,21,500,80,2016.0,비전7길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
281,대전광역시 서구 도마동,4*,25m미만,97.2,월세,202602,21,"1,000",50,1980.0,도마로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
282,경기도 성남시 중원구 여수동,5**,25m미만,90.16,월세,202602,21,"30,000",50,2012.0,여수울로29번길,202606~202806,갱신,-,"26,000",40.0,단독다가구,단독다가구,2026-02
283,충청북도 청주시 흥덕구 비하동,4**,8m미만,98.25,월세,202602,21,"1,000",95,,주봉로,202603~202609,신규,-,,,단독다가구,단독다가구,2026-02
284,경기도 성남시 분당구 수내동,1**,12m미만,94.5,월세,202602,21,"5,000",130,1997.0,발이봉북로35번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
285,경기도 안산시 상록구 본오동,8**,12m미만,94.24,전세,202602,21,"12,900",0,1996.0,샘골로7길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
286,서울특별시 강동구 천호동,3**,8m미만,100.0,월세,202602,21,"8,000",110,1994.0,상암로14길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
287,경기도 하남시 신장동,2**,8m미만,98.9,전세,202602,21,"5,000",0,2004.0,신평로168번길,202603~202802,신규,-,,,단독다가구,단독다가구,2026-02
288,경상북도 봉화군 춘양면 의양리,5**,25m미만,96.52,월세,202602,21,200,35,1984.0,의양로,202603~202703,신규,-,,,단독다가구,단독다가구,2026-02
289,대전광역시 대덕구 송촌동,4**,12m미만,94.02,월세,202602,21,500,40,2000.0,동춘당로48번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
290,서울특별시 중구 신당동,3**,8m미만,89.61,전세,202602,21,"38,000",0,2003.0,다산로19길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
291,경기도 성남시 수정구 복정동,6**,25m미만,97.0,월세,202602,21,"10,000",150,2012.0,성남대로1542번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
292,대전광역시 동구 용전동,1**,8m미만,102.0,월세,202602,21,"2,800",11,2024.0,계족로469번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
293,부산광역시 연제구 연산동,3**,12m미만,98.92,월세,202602,21,300,29,2010.0,연동로7번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
294,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,87.25,월세,202602,21,500,70,2015.0,양청5길,202602~202608,신규,-,,,단독다가구,단독다가구,2026-02
295,경기도 남양주시 진접읍 장현리,5**,8m미만,86.74,전세,202602,21,"9,000",0,2012.0,봉현로81번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
296,경기도 부천시 원미구 춘의동,2**,8m미만,89.28,월세,202602,21,500,33,1989.0,부천로177번길,202603~202802,신규,-,,,단독다가구,단독다가구,2026-02
297,경기도 파주시 탄현면 법흥리,1***,8m미만,89.05,전세,202602,21,"10,000",0,2012.0,사슴벌레로73번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
298,강원특별자치도 원주시 흥업면 사제리,1***,8m미만,89.0,전세,202602,21,"8,000",0,2009.0,광터길,-,-,-,,,단독다가구,단독다가구,2026-02
299,충청남도 태안군 원북면 방갈리,3**,12m미만,87.12,월세,202602,21,"1,000",70,2016.0,발전로,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
300,전남광주통합특별시 북구 오치동,9**,12m미만,88.59,월세,202602,21,500,40,,우치로257번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
301,경상북도 포항시 북구 신흥동,8**,8m미만,98.1,월세,202602,21,"3,500",18,2011.0,중앙상가7길,202603~202803,갱신,-,"3,500",15.0,단독다가구,단독다가구,2026-02
302,대전광역시 서구 갈마동,9**,12m미만,90.0,월세,202602,21,"2,500",80,2001.0,갈마중로37번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
303,부산광역시 북구 구포동,1***,12m미만,98.16,월세,202602,21,"1,000",40,2011.0,시랑로101번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
304,서울특별시 동작구 신대방동,4**,25m이상,99.0,전세,202602,21,"7,000",0,1971.0,여의대방로,202602~202707,신규,-,,,단독다가구,단독다가구,2026-02
305,대구광역시 달성군 옥포읍 강림리,1***,12m미만,92.4,월세,202602,21,"1,000",55,2015.0,돌미로2서길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
306,강원특별자치도 원주시 관설동,1***,12m미만,94.72,월세,202602,21,"1,000",80,2005.0,라옹정길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
307,경상남도 창원시 의창구 명서동,1*,12m미만,91.9,월세,202602,21,"1,000",50,1992.0,우곡로3번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-02
308,충청북도 진천군 진천읍 상계리,1**,8m미만,93.93,월세,202602,21,"2,000",100,2021.0,문봉1길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
309,경기도 평택시 현덕면 권관리,6**,8m미만,95.89,월세,202602,21,"3,000",30,,권관길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
310,서울특별시 강서구 공항동,1***,12m미만,97.23,월세,202602,21,"12,000",50,2002.0,방화대로6마길,202603~202803,갱신,사용,"40,000",0.0,단독다가구,단독다가구,2026-02
311,부산광역시 강서구 신호동,2**,25m미만,98.28,월세,202602,21,"3,000",42,2013.0,신호오로,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
312,제주특별자치도 제주시 일도일동,1***,25m미만,95.53,월세,202602,20,300,42,1991.0,중앙로,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
313,강원특별자치도 속초시 조양동,1***,12m미만,99.07,월세,202602,20,"1,000",85,1995.0,선사로5길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
314,강원특별자치도 강릉시 유천동,7**,12m미만,87.66,월세,202602,20,500,95,2016.0,선수촌로114번길,202602~202702,신규,-,,,단독다가구,단독다가구,2026-02
315,제주특별자치도 제주시 연동,3**,12m미만,94.72,월세,202602,20,"1,000",108,2007.0,연문6길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
316,강원특별자치도 원주시 무실동,1***,12m미만,100.0,월세,202602,20,"2,000",65,2011.0,무실본동길,202602~202802,신규,-,,,단독다가구,단독다가구,2026-02
317,경기도 용인시 수지구 죽전동,3**,8m미만,90.39,월세,202602,20,"2,000",110,2003.0,달맞이로,202603~202802,신규,-,,,단독다가구,단독다가구,2026-02
318,경기도 용인시 수지구 풍덕천동,7**,12m미만,98.91,월세,202602,20,"2,000",130,1994.0,풍덕천로148번길,202603~202803,신규,-,,,단독다가구,단독다가구,2026-02
