NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
141,경기도 수원시 영통구 하동,1021,1021,0,힐스테이트광교,전세,97.5548,202608,17,"86,100",0,46,2018,센트럴파크로 6,202609~202809,갱신,사용,"82,000",0.0,아파트,아파트,2026-08
142,세종특별자치시  보람동,777,777,0,호려울마을8단지(중흥에코시티),전세,98.9982,202608,17,"33,000",0,4,2017,보람동로 14,202610~202810,신규,-,,,아파트,아파트,2026-08
143,대전광역시 대덕구 법동,191-1,191,1,보람,전세,98.87,202608,17,"22,000",0,7,1995,동춘당로 178,202610~202810,신규,-,,,아파트,아파트,2026-08
144,인천광역시 영종구 운남동,1710-1,1710,1,영종오션파크모아엘가그랑데,월세,89.8528,202608,17,"3,000",150,4,2026,영종대로565번길 20,202608~202808,신규,-,,,아파트,아파트,2026-08
145,세종특별자치시  소담동,597,597,0,새샘마을1단지,전세,98.931,202608,17,"35,000",0,12,2018,남세종로 357,202610~202810,신규,-,,,아파트,아파트,2026-08
146,경기도 파주시 금촌동,1008,1008,0,쇠재마을1단지풍림아이원(1008-0),월세,98.536,202608,17,"3,000",120,3,2005,후곡로 77,202610~202810,신규,-,,,아파트,아파트,2026-08
147,경기도 군포시 산본동,1059,1059,0,동백(우성),전세,101.52,202608,17,"38,000",0,13,1993,고산로677번길 12,202608~202808,갱신,-,"38,000",0.0,아파트,아파트,2026-08
148,경기도 성남시 분당구 수내동,52,52,0,파크타운(서안),전세,101.91,202608,17,"99,500",0,4,1993,수내로 148,202610~202810,갱신,사용,"95,000",0.0,아파트,아파트,2026-08
149,경기도 안양시 동안구 호계동,1121,1121,0,샘마을한양,전세,101.95,202608,17,"55,000",0,1,1993,흥안대로223번길 47,202612~202812,신규,-,,,아파트,아파트,2026-08
150,경기도 파주시 야당동,991,991,0,한빛마을5단지캐슬앤칸타빌,전세,101.8525,202608,17,"40,000",0,3,2012,한빛로 70,202609~202809,신규,-,,,아파트,아파트,2026-08
151,인천광역시 연수구 동춘동,924,924,0,대림,전세,96.74,202608,17,"28,000",0,2,1993,먼우금로 126,202610~202810,신규,-,,,아파트,아파트,2026-08
152,경기도 안양시 동안구 평촌동,933-7,933,7,꿈마을건영3차,전세,102.0,202608,17,"68,000",0,11,1994,귀인로 294,202611~202811,신규,-,,,아파트,아파트,2026-08
153,경기도 남양주시 다산동,6075,6075,0,다산한양수자인리버파크,전세,97.6738,202608,17,"60,900",0,9,2018,다산순환로 111,202609~202809,갱신,사용,"58,000",0.0,아파트,아파트,2026-08
154,경기도 수원시 영통구 하동,1021,1021,0,힐스테이트광교,전세,97.406,202608,17,"95,550",0,13,2018,센트럴파크로 6,202608~202808,갱신,사용,"91,000",0.0,아파트,아파트,2026-08
155,경기도 군포시 부곡동,1080,1080,0,송부센트럴시티,전세,101.94,202608,17,"40,000",0,8,2010,송부로221번길 3-13,202610~202810,신규,-,,,아파트,아파트,2026-08
156,경기도 파주시 금촌동,1015,1015,0,대방노블랜드(1015-0),전세,90.1014,202608,17,"28,000",0,14,2006,마음밭길 114,202608~202610,갱신,-,"28,000",0.0,아파트,아파트,2026-08
157,서울특별시 송파구 장지동,883,883,0,힐스테이트송파위례,전세,101.8,202608,17,"91,350",0,27,2016,위례광장로 170,202609~202809,갱신,사용,"87,000",0.0,아파트,아파트,2026-08
158,서울특별시 송파구 장지동,895,895,0,송파와이즈더샵,전세,96.9906,202608,17,"95,000",0,5,2016,위례광장로 270,202611~202811,신규,-,,,아파트,아파트,2026-08
159,부산광역시 해운대구 재송동,1200,1200,0,더샵센텀파크1차,전세,100.945,202608,17,"75,000",0,25,2005,센텀중앙로 145,202610~202810,신규,-,,,아파트,아파트,2026-08
160,세종특별자치시  한솔동,976,976,0,첫마을7단지(래미안),월세,101.95,202608,16,"5,000",120,18,2012,나리로 38,202608~202808,신규,-,,,아파트,아파트,2026-08
161,경기도 고양시 덕양구 도내동,1006,1006,0,원흥호반베르디움더퍼스트5단지,전세,101.2647,202608,16,"47,000",0,15,2017,도래울로 17,202608~202610,갱신,-,"50,000",0.0,아파트,아파트,2026-08
162,대구광역시 달서구 대곡동,1126,1126,0,수목원서한이다음,월세,101.87,202608,16,"3,000",125,3,2018,한실로6길 123,202610~202810,신규,-,,,아파트,아파트,2026-08
163,부산광역시 금정구 구서동,1051,1051,0,구서동롯데캐슬골드1단지(1051),전세,96.42,202608,16,"40,000",0,26,2006,금강로 502,202610~202810,신규,-,,,아파트,아파트,2026-08
164,대전광역시 서구 도안동,2354,2354,0,트리풀시티레이크포레,전세,97.9602,202608,16,"49,500",0,3,2021,도안동로 234,202609~202809,신규,-,,,아파트,아파트,2026-08
165,인천광역시 남동구 논현동,755-4,755,4,에코메트로12,전세,101.991,202608,15,"39,000",0,6,2009,논고개로 10,202611~202811,신규,-,,,아파트,아파트,2026-08
166,경기도 화성시 동탄구 반송동,102,102,0,시범다은마을포스코더샵,월세,98.4746,202608,15,"5,000",158,4,2007,동탄문화센터로 39,202608~202808,갱신,사용,"5,000",150.0,아파트,아파트,2026-08
167,인천광역시 서해구 청라동,102-16,102,16,청라반도유보라2.0,전세,101.9953,202608,15,"33,000",0,7,2012,비즈니스로 10,202609~202809,갱신,-,"33,000",0.0,아파트,아파트,2026-08
168,인천광역시 연수구 동춘동,939,939,0,태평1,월세,92.93,202608,15,"3,000",110,2,1992,앵고개로206번길 10,202610~202810,신규,-,,,아파트,아파트,2026-08
169,부산광역시 남구 용호동,954,954,0,더블유,전세,99.2809,202608,15,"66,150",0,4,2018,분포로 145,202609~202809,갱신,사용,"63,000",0.0,아파트,아파트,2026-08
170,서울특별시 강남구 삼성동,7-3,7,3,래미안삼성2차,전세,101.38,202608,15,"128,000",0,22,2007,선릉로130길 20,202608~202808,갱신,-,"123,750",0.0,아파트,아파트,2026-08
171,충청남도 천안시 서북구 불당동,1510,1510,0,호반 베르디움 센트로 포레,전세,97.3742,202608,15,"50,000",0,3,2017,불당23로 10,202610~202810,신규,-,,,아파트,아파트,2026-08
172,충청북도 진천군 덕산읍 두촌리,3145,3145,0,충북혁신도시동일하이빌파크테라스,전세,97.0864,202608,15,"32,500",0,10,2024,대하로 194,202608~202808,갱신,-,"31,000",0.0,아파트,아파트,2026-08
173,경기도 화성시 동탄구 반송동,102,102,0,시범다은마을포스코더샵,월세,98.4746,202608,15,"5,000",158,4,2007,동탄문화센터로 39,-,-,-,,,아파트,아파트,2026-08
174,경기도 평택시 고덕동,1987-2,1987,2,어울림스퀘어,월세,99.48,202608,15,"12,800",54,11,2020,고덕중앙2로 100,202611~202811,갱신,-,"12,800",50.0,아파트,아파트,2026-08
175,세종특별자치시  소담동,550,550,0,새샘마을3단지(모아미래도리버시티),전세,97.994,202608,15,"34,000",0,25,2016,시청대로 236,202608~202803,갱신,-,"31,000",0.0,아파트,아파트,2026-08
176,인천광역시 서해구 청라동,150-1,150,1,대우푸르지오,전세,94.919,202608,15,"54,000",0,40,2013,크리스탈로102번길 25,202611~202811,신규,-,,,아파트,아파트,2026-08
177,인천광역시 연수구 송도동,149,149,0,롯데캐슬캠퍼스타운,전세,101.3056,202608,15,"55,000",0,17,2016,송도과학로27번길 55,202610~202812,신규,-,,,아파트,아파트,2026-08
178,부산광역시 기장군 일광읍 이천리,944,944,0,일광신도시비스타동원2차,전세,96.1765,202608,15,"40,000",0,27,2020,해송1로 33,202610~202810,신규,-,,,아파트,아파트,2026-08
179,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,월세,92.6232,202608,15,"70,000",300,20,2014,테헤란로52길 16,202612~202812,갱신,-,"70,000",260.0,아파트,아파트,2026-08
180,서울특별시 중랑구 신내동,816,816,0,신내우디안1단지,전세,101.65,202608,15,"25,454",0,11,2014,신내역로1길 85,202609~202808,갱신,-,"24,242",0.0,아파트,아파트,2026-08
181,경기도 오산시 원동,814-2,814,2,운암청구(814-2),전세,92.34,202608,15,"30,000",0,4,2001,운암로 14,202611~202811,신규,-,,,아파트,아파트,2026-08
182,경기도 고양시 일산서구 탄현동,1640,1640,0,일산두산위브더제니스,전세,94.4442,202608,15,"46,000",0,37,2013,일현로 97-11,202609~202809,신규,-,,,아파트,아파트,2026-08
183,경기도 양주시 덕정동,210-2,210,2,청담마을(주공4단지),전세,93.93,202608,15,"19,000",0,24,2001,고암길 305-40,202610~202810,신규,-,,,아파트,아파트,2026-08
184,경기도 성남시 분당구 구미동,66,66,0,까치마을(3단지)(신원),전세,101.86,202608,15,"80,000",0,10,1995,미금로 177,202611~202809,갱신,-,"80,000",0.0,아파트,아파트,2026-08
185,경기도 성남시 분당구 백현동,545,545,0,백현마을2단지,전세,101.83,202608,15,"94,500",0,10,2009,동판교로 122,202609~202809,갱신,사용,"90,000",0.0,아파트,아파트,2026-08
186,경기도 고양시 일산서구 가좌동,1105,1105,0,가좌마을7단지꿈에그린,월세,101.9924,202608,15,"4,000",150,15,2010,송포로 207,202701~202901,신규,-,,,아파트,아파트,2026-08
187,충청남도 아산시 배방읍 장재리,1537,1537,0,연화마을STXKAN6단지,월세,101.8037,202608,15,"10,000",100,4,2011,연화로 11,202609~202809,신규,-,,,아파트,아파트,2026-08
188,서울특별시 송파구 장지동,895,895,0,송파와이즈더샵,전세,97.2157,202608,15,"100,000",0,12,2016,위례광장로 270,202610~202705,갱신,-,"84,000",0.0,아파트,아파트,2026-08
189,대구광역시 달성군 화원읍 구라리,1650,1650,0,대곡역래미안,월세,101.6927,202608,15,"2,000",100,7,2007,비슬로539길 35,202611~202811,신규,-,,,아파트,아파트,2026-08
190,서울특별시 관악구 신림동,1733,1733,0,벽산블루밍,월세,100.27,202608,15,"15,000",170,1,2005,호암로 519,202611~202811,신규,-,,,아파트,아파트,2026-08
191,경기도 안성시 공도읍 만정리,880,880,0,디자인시티블루밍,전세,101.6545,202608,15,"23,000",0,16,2010,공도로 142,202609~202809,신규,-,,,아파트,아파트,2026-08
192,경기도 하남시 학암동,652,652,0,위례호반써밋,전세,101.8535,202608,15,"78,000",0,23,2021,위례대로6길 20,202608~202808,갱신,-,"59,850",0.0,아파트,아파트,2026-08
193,인천광역시 검단구 백석동,가-,0,0,검암역로열파크씨티푸르지오1단지,월세,101.9582,202608,15,"5,000",220,35,2023,한들로 33,202609~202809,신규,-,,,아파트,아파트,2026-08
194,충청남도 당진시 송악읍 반촌리,987,987,0,당진롯데캐슬,전세,99.8825,202608,15,"19,000",0,2,2012,반촌로 108,202609~202809,신규,-,,,아파트,아파트,2026-08
195,경기도 하남시 풍산동,471,471,0,미사강변센트럴풍경채,월세,97.2839,202608,15,"50,000",160,27,2019,미사강변서로 65,202609~202809,갱신,-,"50,000",100.0,아파트,아파트,2026-08
196,서울특별시 강남구 대치동,974,974,0,대치현대,전세,101.6,202608,15,"140,000",0,19,1999,삼성로64길 5,202610~202810,갱신,-,"120,000",80.0,아파트,아파트,2026-08
197,서울특별시 서초구 서초동,1509-1,1509,1,서초한빛삼성,전세,99.06,202608,15,"115,000",0,11,1999,서초대로40길 72,202609~202809,갱신,-,"98,000",0.0,아파트,아파트,2026-08
198,경상남도 창원시 의창구 중동,788,788,0,창원중동유니시티4단지,월세,100.3072,202608,15,"42,660",50,14,2019,중동로 78,202610~202810,갱신,-,"40,000",50.0,아파트,아파트,2026-08
199,경기도 시흥시 은행동,621,621,0,시흥은계우미린더퍼스트,전세,101.3841,202608,15,"53,000",0,22,2018,은계중앙로 115,202610~202810,신규,-,,,아파트,아파트,2026-08
200,인천광역시 영종구 중산동,1881-2,1881,2,스카이시티자이,전세,98.9437,202608,15,"25,725",0,18,2018,하늘별빛로 111,202612~202812,갱신,사용,"24,500",0.0,아파트,아파트,2026-08
201,경기도 화성시 동탄구 영천동,892,892,0,동탄파크자이,전세,93.4136,202608,15,"47,250",0,4,2018,동탄대로24길 117,202610~202810,갱신,사용,"45,000",0.0,아파트,아파트,2026-08
202,경기도 화성시 효행구 봉담읍 동화리,647,647,0,봉담신동아파밀리에,월세,101.4047,202608,15,"5,000",120,9,2015,동화새터길 55-39,202610~202810,신규,-,,,아파트,아파트,2026-08
203,경기도 고양시 일산서구 탄현동,1584,1584,0,탄현마을삼환,전세,95.308,202608,15,"30,000",0,18,2000,현중로 13,202610~202810,신규,-,,,아파트,아파트,2026-08
204,서울특별시 송파구 장지동,883,883,0,힐스테이트송파위례,월세,101.8,202608,15,"75,000",130,14,2016,위례광장로 170,202610~202810,신규,-,,,아파트,아파트,2026-08
205,경기도 안산시 단원구 고잔동,778,778,0,보네르빌리지,전세,89.081,202608,15,"35,000",0,11,2001,안산천남로 211,202610~202810,신규,-,,,아파트,아파트,2026-08
206,경기도 수원시 영통구 망포동,686,686,0,동수원자이1차,전세,99.3154,202608,15,"57,000",0,3,2001,태장로82번길 32,202612~202812,신규,-,,,아파트,아파트,2026-08
207,인천광역시 영종구 운남동,1550,1550,0,영종자이,전세,101.1636,202608,14,"26,500",0,5,2009,운남서로 7,202610~202810,신규,-,,,아파트,아파트,2026-08
208,서울특별시 송파구 장지동,895,895,0,송파와이즈더샵,월세,96.7562,202608,14,"30,000",257,14,2016,위례광장로 270,202612~202712,갱신,-,"20,000",280.0,아파트,아파트,2026-08
209,경기도 하남시 선동,433,433,0,미사강변2차푸르지오,월세,101.818,202608,14,"40,000",200,26,2016,미사강변한강로 60,202611~202811,신규,-,,,아파트,아파트,2026-08
210,인천광역시 서해구 청라동,139-1,139,1,청라한화꿈에그린,전세,100.7927,202608,14,"46,000",0,24,2012,크리스탈로 148,202611~202811,신규,-,,,아파트,아파트,2026-08
211,인천광역시 연수구 송도동,101,101,0,송도더샵퍼스트파크F14BL,전세,95.87,202608,14,"60,000",0,3,2017,컨벤시아대로252번길 50,202611~202811,신규,-,,,아파트,아파트,2026-08
212,부산광역시 수영구 민락동,765,765,0,부산더샵센텀포레,전세,99.1497,202608,14,"49,000",0,20,2014,수영로 776,202610~202810,갱신,사용,"47,000",0.0,아파트,아파트,2026-08
213,경기도 김포시 장기동,1865-4,1865,4,호반베르디움더퍼스트,전세,101.953,202608,14,"36,000",0,7,2020,김포한강2로 361,202610~202810,갱신,사용,"35,000",0.0,아파트,아파트,2026-08
214,경기도 용인시 수지구 상현동,858,858,0,만현마을5단지아이파크,전세,99.9125,202608,14,"50,400",0,8,2002,만현로 79,202609~202809,갱신,사용,"48,000",0.0,아파트,아파트,2026-08
215,경기도 평택시 용이동,650,650,0,평택비전센트럴푸르지오,전세,96.8717,202608,14,"35,500",0,8,2018,용죽2로 24,202608~202808,갱신,사용,"35,000",0.0,아파트,아파트,2026-08
216,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,전세,101.25,202608,14,"65,000",0,6,1998,봉영로 1526,202610~202810,신규,-,,,아파트,아파트,2026-08
217,경기도 수원시 영통구 영통동,956-2,956,2,청명마을동신,전세,99.87,202608,14,"57,000",0,4,1998,영통로 460,202608~202808,갱신,사용,"55,000",0.0,아파트,아파트,2026-08
218,세종특별자치시  소담동,531,531,0,새샘마을8단지,전세,98.4708,202608,14,"35,000",0,13,2020,소담8로 22,202610~202810,신규,-,,,아파트,아파트,2026-08
219,충청북도 청주시 흥덕구 복대동,3379,3379,0,신영지웰시티1차,전세,99.126,202608,14,"44,000",0,9,2010,대농로 17,202609~202809,신규,-,,,아파트,아파트,2026-08
220,경기도 평택시 고덕동,2618-3,2618,3,힐스테이트고덕센트럴,월세,93.1175,202608,14,"2,000",167,41,2024,고덕국제대로 77,202609~202809,갱신,사용,"2,000",160.0,아파트,아파트,2026-08
221,경기도 평택시 고덕동,2618-3,2618,3,힐스테이트고덕센트럴,전세,93.1,202608,14,"35,000",0,23,2024,고덕국제대로 77,202609~202809,갱신,-,"35,000",0.0,아파트,아파트,2026-08
222,인천광역시 미추홀구 관교동,13-8,13,8,풍림,전세,96.72,202608,14,"22,000",0,15,1991,문화로 45,202608~202808,신규,-,,,아파트,아파트,2026-08
223,세종특별자치시  산울동,259,259,0,산울마을2단지(세종자이더시티),월세,101.8207,202608,14,"5,000",140,15,2024,산울3로 45,202608~202808,신규,-,,,아파트,아파트,2026-08
224,서울특별시 성동구 하왕십리동,286-2,286,2,왕십리모노퍼스주상복합,전세,90.409,202608,14,"41,920",0,9,2009,청계천로 474,202609~202811,신규,-,,,아파트,아파트,2026-08
225,경기도 고양시 일산동구 식사동,1510,1510,0,위시티블루밍3단지,전세,101.9,202608,14,"46,500",0,3,2010,위시티4로 79,202610~202810,신규,-,,,아파트,아파트,2026-08
226,서울특별시 노원구 중계동,361-1,361,1,롯데우성,전세,101.88,202608,14,"93,000",0,5,1993,노원로22길 34,202608~202808,갱신,사용,"93,000",0.0,아파트,아파트,2026-08
227,경기도 오산시 오산동,923-2,923,2,대동,전세,99.79,202608,14,"30,000",0,16,2000,운암로 64,202610~202810,신규,-,,,아파트,아파트,2026-08
228,서울특별시 송파구 잠실동,101-1,101,1,우성아파트,월세,96.65,202608,14,"52,500",53,7,1981,올림픽로4길 42,202609~202809,갱신,-,"50,000",50.0,아파트,아파트,2026-08
229,경상남도 창원시 성산구 반림동,10,10,0,노블파크,월세,101.93,202608,14,"10,000",140,2,2007,원이대로 449,202608~202808,신규,-,,,아파트,아파트,2026-08
230,서울특별시 송파구 잠실동,101-1,101,1,우성아파트,전세,96.65,202608,14,"64,000",0,9,1981,올림픽로4길 42,202608~202808,갱신,사용,"64,000",0.0,아파트,아파트,2026-08
231,서울특별시 송파구 가락동,913,913,0,헬리오시티,전세,99.6,202608,14,"160,000",0,4,2018,송파대로 345,202610~202810,신규,-,,,아파트,아파트,2026-08
232,서울특별시 서초구 반포동,1341,1341,0,반포래미안아이파크,전세,99.92,202608,14,"189,500",0,26,2018,서초중앙로 220,202610~202810,갱신,사용,"184,000",0.0,아파트,아파트,2026-08
233,경상남도 양산시 물금읍 가촌리,1290-2,1290,2,양산유림노르웨이아침,전세,85.463,202608,14,"23,100",0,16,2018,메기로 203,202608~202808,갱신,-,"23,100",0.0,아파트,아파트,2026-08
234,경기도 수원시 영통구 영통동,1166,1166,0,청명센트레빌,전세,101.7076,202608,14,"56,000",0,5,2013,영통로525번길 35,202610~202810,신규,-,,,아파트,아파트,2026-08
235,세종특별자치시  보람동,713,713,0,호려울마을10단지(중흥S클래스),전세,98.0608,202608,14,"35,000",0,5,2016,시청대로 210,202611~202810,신규,-,,,아파트,아파트,2026-08
236,대구광역시 북구 매천동,750,750,0,한신더휴웨스턴팰리스,전세,101.8518,202608,14,"37,000",0,13,2019,매전로4길 32,202609~202809,신규,-,,,아파트,아파트,2026-08
237,경기도 화성시 동탄구 청계동,513,513,0,동탄역시범리슈빌아파트,월세,101.74,202608,14,"15,000",260,7,2015,동탄대로시범길 236,202610~202810,신규,-,,,아파트,아파트,2026-08
238,경기도 하남시 학암동,671,671,0,플로리체위례,전세,101.987,202608,14,"95,000",0,7,2015,위례중앙로 185,202610~202810,갱신,-,"85,000",0.0,아파트,아파트,2026-08
239,인천광역시 영종구 중산동,1887-1,1887,1,영종하늘도시한라비발디,월세,101.7629,202608,14,"5,000",140,30,2012,하늘별빛로 86,202609~202809,신규,-,,,아파트,아파트,2026-08
240,서울특별시 중랑구 신내동,816,816,0,신내우디안1단지,전세,101.65,202608,14,"25,454",0,8,2014,신내역로1길 85,202609~202808,갱신,-,"24,242",0.0,아파트,아파트,2026-08
241,서울특별시 중랑구 신내동,816,816,0,신내우디안1단지,전세,101.65,202608,14,"25,454",0,14,2014,신내역로1길 85,202609~202808,갱신,-,"24,242",0.0,아파트,아파트,2026-08
242,대구광역시 수성구 범어동,177-1,177,1,범어서한포레스트,전세,98.9991,202608,14,"53,000",0,28,2020,동대구로 346,202608~202808,갱신,-,"50,000",0.0,아파트,아파트,2026-08
243,경기도 김포시 고촌읍 신곡리,가-,0,0,캐슬앤파밀리에시티 2단지,전세,99.9853,202608,14,"53,000",0,16,2020,수기로 136,202610~202810,갱신,-,"52,100",0.0,아파트,아파트,2026-08
244,세종특별자치시  대평동,668,668,0,해들마을6단지,전세,99.2501,202608,14,"31,500",0,17,2018,대평로 80,202609~202809,신규,-,,,아파트,아파트,2026-08
245,경기도 수원시 장안구 정자동,945,945,0,수원 SK SKY VIEW,전세,97.791,202608,14,"50,000",0,25,2013,이목로 24,202609~202809,갱신,사용,"48,000",0.0,아파트,아파트,2026-08
246,인천광역시 연수구 송도동,311,311,0,랜드마크시티센트럴더샵,월세,95.8548,202608,14,"5,000",180,32,2020,랜드마크로 68,202609~202809,갱신,사용,"5,000",170.0,아파트,아파트,2026-08
247,경기도 성남시 분당구 서현동,299,299,0,효자촌(현대),전세,101.64,202608,14,"73,500",0,2,1992,분당로201번길 17,202609~202809,갱신,사용,"70,000",0.0,아파트,아파트,2026-08
248,서울특별시 서초구 서초동,1757,1757,0,서초그랑자이,전세,100.41,202608,14,"179,000",0,12,2021,효령로 391,202608~202808,갱신,사용,"175,000",0.0,아파트,아파트,2026-08
249,경기도 수원시 영통구 원천동,604,604,0,광교더샵,월세,91.2841,202608,14,"65,000",35,39,2018,광교호수로 15,202609~202809,신규,-,,,아파트,아파트,2026-08
250,대전광역시 서구 둔산동,1509,1509,0,크로바,월세,101.79,202608,14,"20,000",210,12,1992,둔산로 155,202610~202810,신규,-,,,아파트,아파트,2026-08
251,경기도 성남시 분당구 수내동,75,75,0,푸른마을(쌍용),전세,101.82,202608,14,"87,000",0,7,1992,백현로 227,202608~202808,갱신,사용,"83,000",0.0,아파트,아파트,2026-08
252,경기도 김포시 장기동,2065-1,2065,1,초당마을(우남퍼스트빌),전세,101.96,202608,14,"39,900",0,12,2011,김포한강2로 103,202609~202809,갱신,사용,"38,000",0.0,아파트,아파트,2026-08
253,경기도 남양주시 별내동,1072,1072,0,KCC스위첸,월세,99.7516,202608,14,"40,000",55,14,2012,별내5로 81,202610~202810,신규,-,,,아파트,아파트,2026-08
254,세종특별자치시  보람동,713,713,0,호려울마을10단지(중흥S클래스),전세,98.0608,202608,14,"35,000",0,5,2016,시청대로 210,202611~202810,신규,-,,,아파트,아파트,2026-08
255,경기도 수원시 장안구 정자동,945,945,0,수원 SK SKY VIEW,전세,97.791,202608,14,"57,000",0,18,2013,이목로 24,202610~202810,신규,-,,,아파트,아파트,2026-08
256,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202608,14,"12,170",79,8,2018,호매실로166번길 33,202609~202809,갱신,-,"11,790",76.0,아파트,아파트,2026-08
257,경기도 수원시 영통구 하동,1021,1021,0,힐스테이트광교,월세,97.591,202608,14,"50,000",188,21,2018,센트럴파크로 6,202609~202809,갱신,사용,"50,000",170.0,아파트,아파트,2026-08
258,대구광역시 북구 사수동,812,812,0,서희스타힐스테이,월세,99.9451,202608,14,"18,000",27,15,2019,내곡로 90,202609~202809,신규,-,,,아파트,아파트,2026-08
259,경기도 성남시 분당구 수내동,27,27,0,양지마을(3단지)(금호),전세,101.91,202608,14,"91,350",0,4,1992,내정로 151,202608~202808,갱신,사용,"87,000",0.0,아파트,아파트,2026-08
260,서울특별시 강남구 역삼동,709-5,709,5,테헤란아이파크,전세,92.6232,202608,14,"141,750",0,3,2014,테헤란로52길 16,202608~202808,갱신,사용,"135,000",0.0,아파트,아파트,2026-08
261,경기도 용인시 기흥구 보정동,1393,1393,0,용인보정꿈에그린,전세,101.7145,202608,14,"49,350",0,8,2012,구교동로 17,202610~202810,갱신,사용,"47,000",0.0,아파트,아파트,2026-08
262,경기도 광명시 하안동,863,863,0,광명 두산위브 트레지움,전세,98.4045,202608,13,"85,000",0,3,2009,광덕산로 26,202612~202812,신규,-,,,아파트,아파트,2026-08
263,경기도 고양시 덕양구 성사동,727,727,0,신원당(동신7),전세,101.73,202608,13,"40,000",0,12,1992,호국로 754,202609~202809,신규,-,,,아파트,아파트,2026-08
264,서울특별시 종로구 사직동,9,9,0,광화문스페이스본(101동~105동),월세,94.51,202608,13,"40,000",240,3,2008,사직로8길 4,202611~202811,신규,-,,,아파트,아파트,2026-08
265,경상남도 진주시 충무공동,275,275,0,진주혁신도시중흥에스-클래스더퍼스트,월세,99.864,202608,13,"5,000",179,17,2020,충의로 146,202609~202809,갱신,사용,"5,000",170.0,아파트,아파트,2026-08
266,대구광역시 북구 사수동,812,812,0,서희스타힐스테이,월세,99.9451,202608,13,"18,000",27,9,2019,내곡로 90,202609~202809,신규,-,,,아파트,아파트,2026-08
267,경기도 성남시 수정구 창곡동,572,572,0,힐스테이트위례,월세,99.98,202608,13,"70,350",60,9,2015,위례동로 15,202608~202808,갱신,-,"70,350",60.0,아파트,아파트,2026-08
268,경기도 화성시 동탄구 신동,740,740,0,동탄파크릭스A51-1BL아파트,월세,97.872,202608,13,"5,000",200,13,2025,동탄신리천로5길 130,202608~202807,신규,-,,,아파트,아파트,2026-08
269,경기도 김포시 장기동,1865-4,1865,4,호반베르디움더퍼스트,전세,101.6237,202608,13,"34,000",0,3,2020,김포한강2로 361,202609~202809,갱신,사용,"33,000",0.0,아파트,아파트,2026-08
270,경기도 수원시 장안구 정자동,964,964,0,북수원자이렉스비아,전세,99.54,202608,13,"50,000",0,26,2026,장안로 271,202608~202808,갱신,사용,"50,000",0.0,아파트,아파트,2026-08
271,경기도 용인시 수지구 상현동,1214,1214,0,더샵수지포레,전세,101.9994,202608,13,"77,000",0,18,2019,만현로67번길 20,202610~202810,신규,-,,,아파트,아파트,2026-08
272,경기도 용인시 기흥구 보정동,1393,1393,0,용인보정꿈에그린,전세,101.7383,202608,13,"56,000",0,3,2012,구교동로 17,202610~202810,신규,-,,,아파트,아파트,2026-08
273,경기도 하남시 학암동,652,652,0,위례호반써밋,월세,101.3163,202608,13,"10,000",350,3,2021,위례대로6길 20,202610~202810,신규,-,,,아파트,아파트,2026-08
274,경기도 화성시 동탄구 청계동,556,556,0,동탄역 더 힐,전세,85.203,202608,13,"39,900",0,11,2017,동탄순환대로22길 46,202610~202810,갱신,사용,"38,000",0.0,아파트,아파트,2026-08
275,인천광역시 검단구 당하동,1314,1314,0,검단신안인스빌어반퍼스트,전세,94.955,202608,13,"33,000",0,22,2022,이음1로 173,202610~202810,신규,-,,,아파트,아파트,2026-08
276,경기도 화성시 동탄구 장지동,1010,1010,0,동탄2아이파크1단지,전세,96.9237,202608,13,"34,650",0,3,2019,동탄대로4길 123,202609~202808,갱신,사용,"33,000",0.0,아파트,아파트,2026-08
277,경기도 화성시 효행구 봉담읍 상리,666,666,0,중흥에스클래스에듀포레,전세,99.385,202608,13,"41,000",0,3,2023,상리1길 167,202610~202810,신규,-,,,아파트,아파트,2026-08
278,경기도 성남시 분당구 판교동,622,622,0,판교원마을1단지(파라곤),월세,101.06,202608,13,"77,000",60,3,2009,판교로 50,202608~202808,갱신,-,"73,000",60.0,아파트,아파트,2026-08
279,경기도 성남시 분당구 이매동,121,121,0,이매촌(동부코오롱),전세,101.41,202608,13,"75,000",0,10,1993,양현로 88,202608~202808,갱신,-,"70,000",0.0,아파트,아파트,2026-08
280,세종특별자치시  대평동,704,704,0,해들마을4단지,전세,98.1108,202608,13,"31,500",0,9,2018,대평로 34,-,-,-,,,아파트,아파트,2026-08
281,경기도 과천시 별양동,93,93,0,과천자이,전세,99.99,202608,13,"131,500",0,13,2022,별양로 110,202608~202808,신규,-,,,아파트,아파트,2026-08
282,서울특별시 중랑구 신내동,816,816,0,신내우디안1단지,전세,101.65,202608,13,"25,454",0,7,2014,신내역로1길 85,202609~202808,갱신,-,"24,242",0.0,아파트,아파트,2026-08
