NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
156,인천광역시 남동구 논현동,5**,12m미만,100.0,전세,202606,25,"30,000",0,2019.0,은봉로225번길,202607~202806,갱신,-,"30,000",0.0,단독다가구,단독다가구,2026-06
157,전남광주통합특별시 신안군 압해읍 학교리,6**,-,100.25,월세,202606,25,500,45,,,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
158,대전광역시 서구 월평동,8**,25m미만,92.56,월세,202606,25,600,74,1994.0,월평중로,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
159,대구광역시 중구 삼덕동3가,2**,12m미만,90.0,월세,202606,25,"1,000",60,2014.0,동덕로26길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
160,대구광역시 남구 봉덕동,1***,12m미만,91.51,월세,202606,25,"1,000",85,2021.0,삼정길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
161,전북특별자치도 전주시 완산구 효자동2가,1***,12m미만,88.56,월세,202606,25,"5,500",35,2009.0,봉곡3길,202607~202707,신규,-,,,단독다가구,단독다가구,2026-06
162,경기도 파주시 당하동,2**,8m미만,92.09,월세,202606,25,"3,000",150,2013.0,당하1길,202606~202611,신규,-,,,단독다가구,단독다가구,2026-06
163,경기도 성남시 중원구 도촌동,5**,25m미만,89.79,월세,202606,25,"2,000",135,2008.0,도촌로,202606~202805,갱신,-,"3,000",130.0,단독다가구,단독다가구,2026-06
164,대구광역시 달서구 상인동,1***,8m미만,94.23,월세,202606,25,"2,000",50,1987.0,상원로5길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
165,경기도 남양주시 이패동,5**,8m미만,101.67,전세,202606,25,"18,000",0,2018.0,경강로124번안길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
166,경기도 용인시 처인구 모현읍 왕산리,3**,12m미만,90.45,전세,202606,25,"12,500",0,2003.0,왕담로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
167,부산광역시 사하구 괴정동,5**,8m미만,94.23,월세,202606,25,"4,000",25,1991.0,괴정로271번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
168,경기도 고양시 덕양구 오금동,6**,12m미만,89.18,전세,202606,25,"34,000",0,2023.0,오금2길,202610~203010,신규,-,,,단독다가구,단독다가구,2026-06
169,경기도 평택시 비전동,1***,12m미만,85.56,월세,202606,25,500,110,2014.0,비전8길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
170,부산광역시 영도구 봉래동5가,1**,12m미만,87.87,전세,202606,25,"3,500",0,1976.0,청명길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
171,대전광역시 서구 변동,7*,8m미만,94.9,월세,202606,25,"2,000",50,1981.0,도솔로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
172,부산광역시 기장군 정관읍 용수리,1***,25m미만,88.8,월세,202606,25,"2,000",80,2017.0,가동3로,202608~202807,신규,-,,,단독다가구,단독다가구,2026-06
173,경기도 평택시 죽백동,7**,12m미만,94.79,월세,202606,25,"1,000",110,2017.0,죽백9길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
174,대구광역시 달서구 두류동,8**,25m미만,93.39,월세,202606,25,"1,000",70,2009.0,파도고개로,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
175,대구광역시 달성군 유가읍 봉리,5**,12m미만,99.0,월세,202606,25,"1,000",80,2014.0,테크노중앙대로6길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
176,경상남도 양산시 물금읍 범어리,2***,12m미만,96.83,월세,202606,24,"5,000",30,2011.0,화합10길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
177,경기도 과천시 과천동,4**,12m미만,85.63,월세,202606,24,"10,000",108,2006.0,양지마을1로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
178,충청남도 서산시 팔봉면 어송리,3**,8m미만,99.69,전세,202606,24,"14,000",0,2015.0,어송5길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
179,경기도 이천시 고담동,2**,8m미만,92.48,전세,202606,24,"16,000",0,2015.0,대산로247번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
180,경기도 파주시 야당동,4**,8m미만,92.94,월세,202606,24,"2,000",75,2006.0,송학말길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
181,울산광역시 중구 다운동,5**,8m미만,96.89,전세,202606,24,"8,000",0,2001.0,구루미9길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
182,경기도 김포시 하성면 석탄리,5**,8m미만,98.55,월세,202606,24,"3,000",50,1993.0,석평로,202607~202806,신규,-,,,단독다가구,단독다가구,2026-06
183,대구광역시 달성군 구지면 응암리,1***,12m미만,100.0,월세,202606,24,500,55,2010.0,과학마을로4길,202607~202707,신규,-,,,단독다가구,단독다가구,2026-06
184,경기도 광주시 신현동,3**,8m미만,95.0,전세,202606,24,"17,000",0,2008.0,새말길,202607~202807,갱신,-,"17,000",0.0,단독다가구,단독다가구,2026-06
185,울산광역시 중구 다운동,5**,8m미만,96.89,전세,202606,24,"7,500",0,2001.0,구루미9길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
186,경상북도 구미시 선산읍 완전리,4*,12m미만,86.2,전세,202606,24,"9,000",0,2006.0,단계동길,202606~203006,신규,-,,,단독다가구,단독다가구,2026-06
187,경상북도 경산시 삼북동,2**,8m미만,85.5,월세,202606,24,"2,000",60,2015.0,원효로4길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
188,전북특별자치도 전주시 완산구 효자동3가,1***,12m미만,90.0,월세,202606,24,"1,000",100,2012.0,봉곡1길,202607~202806,신규,-,,,단독다가구,단독다가구,2026-06
189,경상남도 통영시 평림동,1***,12m미만,97.56,전세,202606,24,"2,500",0,1992.0,평인일주로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
190,서울특별시 도봉구 도봉동,5**,8m미만,93.24,월세,202606,24,"7,000",80,1983.0,도봉로177길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
191,서울특별시 강남구 역삼동,7**,8m미만,92.21,월세,202606,24,"2,000",73,2016.0,역삼로17길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
192,경기도 수원시 팔달구 화서동,1**,12m미만,90.48,월세,202606,24,"7,000",60,1995.0,동말로57번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
193,서울특별시 마포구 대흥동,3**,8m미만,100.5,월세,202606,24,"1,000",60,1968.0,독막로38길,202607~202806,신규,-,,,단독다가구,단독다가구,2026-06
194,전북특별자치도 정읍시 수성동,1***,12m미만,89.49,월세,202606,24,"9,000",10,2012.0,수성6로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
195,제주특별자치도 제주시 애월읍 유수암리,8**,12m미만,99.86,월세,202606,24,"2,000",175,2017.0,유수암평화길,202607~202707,신규,-,,,단독다가구,단독다가구,2026-06
196,서울특별시 강동구 암사동,6**,8m미만,99.82,월세,202606,24,"15,000",170,1990.0,고덕로1길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
197,경상남도 창원시 마산회원구 석전동,2**,8m미만,94.9,전세,202606,24,"8,500",0,1982.0,석전북21길,202606~202906,신규,-,,,단독다가구,단독다가구,2026-06
198,경기도 화성시 동탄구 능동,1***,12m미만,99.0,전세,202606,24,"17,000",0,2010.0,여울로4길,202607~202807,갱신,-,"17,000",0.0,단독다가구,단독다가구,2026-06
199,세종특별자치시  소정면 운당리,2**,8m미만,99.27,월세,202606,24,"5,000",50,2022.0,운당1길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
200,부산광역시 부산진구 전포동,2**,8m미만,96.72,월세,202606,24,"2,000",80,1988.0,서전로68번길,202607~203006,신규,-,,,단독다가구,단독다가구,2026-06
201,서울특별시 강서구 화곡동,8**,25m미만,99.91,전세,202606,24,"11,500",0,1990.0,국회대로7길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
202,경기도 성남시 수정구 신흥동,5***,8m미만,99.36,전세,202606,24,"13,000",0,1972.0,수정로154번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
203,경기도 고양시 일산동구 백석동,1***,12m미만,98.3,전세,202606,24,"20,837",0,1996.0,강송로87번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
204,경기도 안양시 동안구 관양동,1***,25m미만,89.52,전세,202606,23,"26,000",0,2003.0,일동로,202607~202807,갱신,-,"25,000",0.0,단독다가구,단독다가구,2026-06
205,경기도 용인시 기흥구 중동,9*,8m미만,88.8,월세,202606,23,"10,000",140,2018.0,동백중앙로54번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
206,경기도 안성시 원곡면 칠곡리,2**,8m미만,88.53,월세,202606,23,"1,500",120,2023.0,칠곡호수길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
207,대구광역시 달서구 이곡동,1***,12m미만,90.0,월세,202606,23,500,60,2003.0,선원로23남길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
208,전남광주통합특별시 여수시 봉산동,4**,12m미만,100.8,월세,202606,23,"2,500",60,,봉산새철7길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
209,서울특별시 강남구 청담동,2*,12m미만,96.54,전세,202606,23,"50,000",0,1996.0,선릉로148길,202607~202807,갱신,사용,"50,000",0.0,단독다가구,단독다가구,2026-06
210,울산광역시 동구 방어동,1***,25m미만,98.04,월세,202606,23,500,85,2010.0,화문로,202606~202707,신규,-,,,단독다가구,단독다가구,2026-06
211,부산광역시 북구 구포동,1***,8m미만,85.78,월세,202606,23,500,30,1991.0,구남로15번길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
212,부산광역시 연제구 연산동,1***,8m미만,99.59,전세,202606,23,"4,000",0,1984.0,금련로12번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
213,경기도 고양시 덕양구 내곡동,7*,8m미만,99.06,전세,202606,23,"14,000",0,1999.0,내곡길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
214,대구광역시 북구 산격동,1***,25m이상,86.68,월세,202606,23,500,60,,대학로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
215,부산광역시 금정구 남산동,9**,12m미만,101.38,월세,202606,23,200,29,2018.0,남산로37번길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
216,경기도 성남시 수정구 복정동,6**,12m미만,100.0,월세,202606,23,"3,000",150,2004.0,복정로158번길,202607~202707,신규,-,,,단독다가구,단독다가구,2026-06
217,경상남도 밀양시 부북면 위양리,7**,8m미만,98.39,전세,202606,23,"14,000",0,2017.0,위양2길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
218,서울특별시 송파구 석촌동,2**,8m미만,86.0,월세,202606,23,200,37,,가락로5길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
219,경기도 구리시 수택동,5**,8m미만,95.76,월세,202606,23,"1,000",50,1989.0,검배로13번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
220,경상남도 김해시 부원동,1**,12m미만,91.08,월세,202606,23,"3,000",60,2012.0,분성로396번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
221,경기도 평택시 고덕동,2***,12m미만,92.66,월세,202606,23,500,240,2024.0,고덕여염13길,202606~202612,갱신,-,500,160.0,단독다가구,단독다가구,2026-06
222,경기도 수원시 영통구 이의동,1***,25m미만,99.01,월세,202606,23,"10,000",123,2015.0,센트럴파크로127번길,202608~202808,갱신,사용,"10,000",120.0,단독다가구,단독다가구,2026-06
223,경기도 이천시 송정동,2**,8m미만,99.05,전세,202606,23,"26,000",0,2020.0,증신로345번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
224,경기도 양평군 양평읍 양근리,3**,8m미만,94.14,월세,202606,23,"2,000",50,1980.0,양평시장길8번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
225,강원특별자치도 춘천시 동면 만천리,8**,8m미만,96.44,월세,202606,23,"7,388",10,2019.0,만천로143번길,202607~202806,신규,-,,,단독다가구,단독다가구,2026-06
226,울산광역시 중구 태화동,7**,12m미만,93.59,월세,202606,23,"8,000",25,1995.0,오산10길,202608~202810,신규,-,,,단독다가구,단독다가구,2026-06
227,제주특별자치도 제주시 조천읍 대흘리,2***,25m미만,96.69,월세,202606,23,"1,000",192,2016.0,중산간동로,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
228,충청남도 태안군 태안읍 상옥리,1***,8m미만,90.12,월세,202606,23,500,30,2019.0,상도로,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
229,경기도 양평군 서종면 문호리,6**,8m미만,97.2,월세,202606,22,"5,000",80,2017.0,길곡2길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
230,서울특별시 양천구 신정동,1***,12m미만,87.32,월세,202606,22,"3,000",80,1992.0,중앙로29길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
231,경기도 성남시 분당구 판교동,6**,25m미만,100.52,월세,202606,22,"10,000",170,2010.0,판교공원로1길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
232,경기도 평택시 서정동,6**,8m미만,96.09,월세,202606,22,500,100,2009.0,서정로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
233,경기도 평택시 비전동,7**,12m미만,85.85,월세,202606,22,"1,000",80,1982.0,어인남로16번길,202607~202707,신규,-,,,단독다가구,단독다가구,2026-06
234,경기도 평택시 오성면 신리,9*,12m미만,97.61,월세,202606,22,600,60,,,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
235,울산광역시 울주군 범서읍 구영리,1**,25m미만,101.37,전세,202606,22,"9,000",0,2007.0,구영로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
236,제주특별자치도 제주시 애월읍 광령리,1***,8m미만,99.95,월세,202606,22,"1,000",158,2005.0,광령평화9길,202607~202707,신규,-,,,단독다가구,단독다가구,2026-06
237,경상남도 산청군 단성면 강누리,5*,8m미만,94.4,월세,202606,22,"3,000",50,2017.0,강누길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
238,서울특별시 강남구 논현동,1**,12m미만,91.5,월세,202606,22,"20,000",473,1985.0,논현로119길,202609~202809,갱신,-,"20,000",450.0,단독다가구,단독다가구,2026-06
239,전남광주통합특별시 광산구 하남동,9**,25m이상,100.0,월세,202606,22,"1,000",150,,손재로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
240,인천광역시 남동구 만수동,8**,25m미만,97.05,월세,202606,22,"2,000",50,1988.0,만경로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
241,서울특별시 도봉구 방학동,6**,8m미만,95.37,월세,202606,22,"3,000",70,1980.0,도당로13바길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
242,경기도 성남시 분당구 야탑동,1**,8m미만,90.0,전세,202606,22,"26,000",0,2000.0,새나리로6번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
243,경기도 의정부시 가능동,2*,25m이상,86.27,월세,202606,22,"2,000",100,1983.0,평화로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
244,강원특별자치도 원주시 지정면 가곡리,1***,12m미만,92.7,전세,202606,22,"13,500",0,2021.0,능마루길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
245,제주특별자치도 제주시 애월읍 고성리,9**,8m미만,99.08,월세,202606,22,"1,000",100,2016.0,고성남4길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-06
246,서울특별시 용산구 이태원동,7*,8m미만,98.3,월세,202606,22,"4,000",120,1996.0,이태원로16길,202606~202705,신규,-,,,단독다가구,단독다가구,2026-06
247,서울특별시 양천구 목동,5**,8m미만,91.89,전세,202606,22,"27,000",0,2001.0,목동중앙북로16길,202612~202812,갱신,-,"10,050",0.0,단독다가구,단독다가구,2026-06
248,전남광주통합특별시 순천시 해룡면 상삼리,6**,25m미만,92.08,월세,202606,22,"1,000",40,1996.0,장선배기길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
249,인천광역시 서해구 청라동,1**,12m미만,94.58,전세,202606,22,"25,000",0,2018.0,보석로11번안길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
250,인천광역시 영종구 운서동,3***,12m미만,94.0,전세,202606,22,"30,000",0,2026.0,하늘초롱길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
251,경기도 성남시 수정구 오야동,2**,8m미만,91.08,전세,202606,22,"20,000",0,2012.0,오야북로14번길,202606~202806,갱신,-,"20,000",0.0,단독다가구,단독다가구,2026-06
252,경기도 고양시 일산동구 정발산동,1***,8m미만,89.0,월세,202606,22,"3,500",70,1996.0,산두로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
253,서울특별시 동대문구 장안동,4**,8m미만,100.0,월세,202606,22,500,50,1981.0,한천로6길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
254,경기도 용인시 처인구 이동읍 천리,9*,8m미만,96.12,월세,202606,22,"4,000",100,,적동로,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
255,대전광역시 중구 중촌동,2*,12m미만,87.36,월세,202606,22,"2,000",70,2018.0,대종로704번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
256,서울특별시 동대문구 전농동,6**,8m미만,86.3,전세,202606,22,"30,000",0,1975.0,서울시립대로4길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
257,제주특별자치도 제주시 연동,2***,25m미만,85.56,월세,202606,22,500,54,1998.0,성신로1길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
258,경상북도 경주시 석장동,8**,8m미만,95.88,전세,202606,22,"8,500",0,2015.0,석장길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
259,대구광역시 동구 불로동,5**,8m미만,91.6,월세,202606,22,"1,000",50,2021.0,팔공로30길,202609~202808,신규,-,,,단독다가구,단독다가구,2026-06
260,강원특별자치도 원주시 단계동,1***,12m미만,86.21,월세,202606,22,500,50,1995.0,모래내길,202607~202807,갱신,-,500,45.0,단독다가구,단독다가구,2026-06
261,충청남도 천안시 서북구 쌍용동,1***,12m미만,89.7,전세,202606,22,"15,000",0,2017.0,월봉5길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
262,충청북도 청주시 흥덕구 봉명동,8**,12m미만,99.14,전세,202606,22,"12,500",0,2015.0,봉명로205번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
263,경기도 광주시 남한산성면 불당리,2**,8m미만,97.46,전세,202606,22,"25,000",0,2013.0,불당길,202611~202811,신규,-,,,단독다가구,단독다가구,2026-06
264,서울특별시 마포구 연남동,2**,8m미만,86.4,월세,202606,22,"5,000",230,1991.0,동교로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
265,경기도 부천시 원미구 상동,5**,12m미만,95.0,월세,202606,22,"5,000",100,2004.0,호수로3번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
266,경상남도 창원시 의창구 서상동,6**,12m미만,100.0,월세,202606,21,"5,000",80,2011.0,의창대로238번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
267,충청남도 부여군 외산면 지선리,1**,8m미만,97.0,전세,202606,21,"6,000",0,,지선로150번길,-,-,-,,,단독다가구,단독다가구,2026-06
268,서울특별시 강동구 상일동,2**,8m미만,85.71,월세,202606,21,"12,000",85,1988.0,상일로7길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
269,경상북도 김천시 어모면 중왕리,8**,8m미만,98.73,월세,202606,21,"1,000",57,1995.0,어모문화3길,202607~202806,신규,-,,,단독다가구,단독다가구,2026-06
270,인천광역시 계양구 계산동,8**,12m미만,94.5,월세,202606,21,200,31,1990.0,경명대로1017번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
271,충청북도 제천시 명동,2**,12m미만,95.84,전세,202606,21,"5,000",0,1983.0,용두천로5길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
272,충청남도 아산시 선장면 군덕리,5*,8m미만,86.0,전세,202606,21,"2,000",0,1993.0,서부남로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
273,경상남도 창원시 의창구 서상동,6**,12m미만,100.0,월세,202606,21,"5,000",80,2011.0,의창대로238번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
274,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,89.71,월세,202606,21,"1,000",86,,양청1길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
275,전북특별자치도 전주시 완산구 동서학동,1**,12m미만,87.92,월세,202606,20,"2,310",115,1980.0,천경로,202607~202707,갱신,-,"2,000",105.0,단독다가구,단독다가구,2026-06
276,경기도 파주시 야당동,2**,8m미만,99.91,월세,202606,20,"3,000",150,2010.0,운정1길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
277,강원특별자치도 춘천시 신동면 증리,4**,8m미만,101.84,전세,202606,20,"20,000",0,1992.0,금병의숙길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
278,충청북도 청주시 흥덕구 강내면 다락리,6*,8m미만,99.92,전세,202606,20,"11,000",0,2026.0,다락탑연길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
279,부산광역시 부산진구 부암동,5**,25m미만,89.7,월세,202606,20,"3,000",20,1998.0,백양순환로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
280,경기도 오산시 양산동,6**,8m미만,100.0,월세,202606,20,"1,000",85,2016.0,세남로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
281,충청북도 청주시 흥덕구 강내면 다락리,6*,8m미만,99.92,전세,202606,20,"11,000",0,,다락탑연길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
282,경상남도 김해시 율하동,1***,12m미만,97.41,월세,202606,20,"1,000",70,2012.0,율하1로99번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
283,충청북도 충주시 칠금동,7**,12m미만,93.79,월세,202606,20,"1,000",60,2007.0,칠금6길,202607~202806,신규,-,,,단독다가구,단독다가구,2026-06
284,경기도 김포시 걸포동,1***,12m미만,99.17,전세,202606,20,"13,000",0,2014.0,걸포로10번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
285,대구광역시 북구 동변동,6**,12m미만,92.68,월세,202606,20,"1,000",60,2003.0,동변로14길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
286,경상남도 김해시 내동,6**,25m이상,91.75,월세,202606,20,500,50,1982.0,금관대로1347번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
287,경기도 의정부시 의정부동,*,12m미만,85.34,월세,202606,20,500,38,2020.0,호국로1345번길,202607~202706,신규,-,,,단독다가구,단독다가구,2026-06
288,부산광역시 금정구 남산동,3**,8m미만,86.31,월세,202606,20,"1,000",40,1987.0,팔송로39번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
289,충청남도 아산시 모종동,5**,12m미만,89.3,월세,202606,20,"1,000",45,1990.0,삼동로16번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
290,경기도 화성시 동탄구 영천동,7**,25m미만,100.0,전세,202606,20,"32,550",0,2015.0,지산2길,-,-,-,,,단독다가구,단독다가구,2026-06
291,충청남도 천안시 동남구 신부동,4**,8m미만,99.0,월세,202606,20,"1,000",65,2002.0,신부14길,202607~202706,신규,-,,,단독다가구,단독다가구,2026-06
292,경기도 용인시 처인구 양지읍 주북리,4**,8m미만,100.8,월세,202606,20,"5,000",100,2015.0,송주로225번길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-06
293,제주특별자치도 제주시 아라일동,6***,12m미만,90.0,월세,202606,20,200,46,,아란3길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
294,제주특별자치도 제주시 애월읍 유수암리,1***,12m미만,95.15,월세,202606,20,200,58,2017.0,유수암로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
295,서울특별시 은평구 불광동,*,8m미만,86.75,월세,202606,20,"3,000",30,1993.0,불광로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
296,인천광역시 남동구 논현동,5**,12m미만,94.83,전세,202606,20,"11,000",0,2007.0,논고개로208번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
297,경기도 화성시 동탄구 반송동,1**,12m미만,100.0,월세,202606,20,"5,000",120,2011.0,노작로4길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
298,경기도 의정부시 가능동,7**,8m미만,89.0,월세,202606,20,0,70,2015.0,흥선로92번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
299,서울특별시 종로구 효자동,1**,8m미만,86.49,월세,202606,20,0,400,2013.0,자하문로24길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
300,충청북도 청주시 흥덕구 오송읍 봉산리,1***,12m미만,100.59,월세,202606,20,"15,000",30,2024.0,봉산2길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
301,경기도 용인시 기흥구 영덕동,1***,12m미만,96.54,전세,202606,20,"25,000",0,2011.0,흥덕4로16번길,202607~202701,신규,-,,,단독다가구,단독다가구,2026-06
302,서울특별시 중랑구 중화동,3**,25m미만,89.25,월세,202606,20,"5,000",150,1991.0,중랑천로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
303,경기도 부천시 오정구 여월동,1*,8m미만,87.66,전세,202606,20,"25,000",0,1991.0,소사로669번길,202607~202806,신규,-,,,단독다가구,단독다가구,2026-06
304,경상북도 포항시 남구 동해면 약전리,3**,12m미만,95.46,월세,202606,20,"1,000",20,1989.0,약전로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-06
305,강원특별자치도 원주시 일산동,2**,25m미만,100.0,월세,202606,20,"2,000",93,2012.0,일산초교길,202606~202712,신규,-,,,단독다가구,단독다가구,2026-06
306,부산광역시 동래구 명장동,4**,8m미만,94.12,월세,202606,20,200,25,1990.0,반송로341번길,202606~203006,신규,-,,,단독다가구,단독다가구,2026-06
307,충청북도 청주시 청원구 오창읍 양청리,7**,25m미만,90.77,전세,202606,20,"12,000",0,2009.0,양청택지1길,202606~202706,신규,-,,,단독다가구,단독다가구,2026-06
308,경상남도 창원시 의창구 사림동,1**,12m미만,101.64,월세,202606,20,"4,000",45,2011.0,사림로45번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
309,서울특별시 송파구 오금동,9*,25m이상,91.2,전세,202606,20,"50,000",0,1988.0,중대로,202607~202807,갱신,사용,"50,000",0.0,단독다가구,단독다가구,2026-06
310,경기도 하남시 상산곡동,2**,8m미만,85.95,월세,202606,19,"7,000",50,2001.0,산곡남로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-06
311,경상남도 김해시 대청동,2**,12m미만,91.02,전세,202606,19,"12,000",0,2015.0,계동로129번길,202606~202902,신규,-,,,단독다가구,단독다가구,2026-06
312,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,90.4,월세,202606,19,"2,000",69,2014.0,양청6길,202607~202706,신규,-,,,단독다가구,단독다가구,2026-06
313,충청북도 청주시 청원구 오창읍 양청리,6**,12m미만,90.4,월세,202606,19,"2,000",78,,양청6길,202607~202706,신규,-,,,단독다가구,단독다가구,2026-06
314,경기도 성남시 수정구 금토동,2**,8m미만,100.97,월세,202606,19,"3,000",180,2004.0,달래내로54번길,202607~202707,신규,-,,,단독다가구,단독다가구,2026-06
315,전북특별자치도 고창군 고창읍 덕산리,1**,8m미만,101.22,월세,202606,19,"1,000",60,2017.0,백양길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-06
316,대전광역시 유성구 문지동,6**,12m미만,100.0,월세,202606,19,50,120,2019.0,문지로316번길,202606~202609,신규,-,,,단독다가구,단독다가구,2026-06
