NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
12,제주특별자치도 제주시 일도이동,9**,8m미만,89.46,월세,202608,20,200,42,1993.0,신산로1길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
13,제주특별자치도 제주시 애월읍 하귀1리,1**,25m미만,88.12,월세,202608,20,500,75,2017.0,하귀9길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
14,충청북도 청주시 흥덕구 송절동,7**,12m미만,94.88,전세,202608,20,"21,000",0,2018.0,송화로166번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
15,경상남도 진주시 평거동,7**,12m미만,94.83,월세,202608,20,500,100,2002.0,신평공원길57번길,202609~202709,신규,-,,,단독다가구,단독다가구,2026-08
16,경기도 평택시 세교동,6**,25m미만,93.0,월세,202608,20,"1,000",170,2022.0,세교7길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
17,충청북도 청주시 흥덕구 가경동,2***,8m미만,100.16,월세,202608,20,"3,000",100,2011.0,서현중로32번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
18,서울특별시 영등포구 대림동,7**,8m미만,100.11,전세,202608,20,"9,700",0,1990.0,도림로47나길,202609~202808,신규,-,,,단독다가구,단독다가구,2026-08
19,대구광역시 달서구 송현동,7**,8m미만,98.17,월세,202608,20,"3,500",30,1994.0,월배로68안길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
20,강원특별자치도 원주시 무실동,1***,12m미만,90.0,월세,202608,20,"1,000",70,2012.0,만대공원길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
21,경기도 안양시 만안구 안양동,3**,8m미만,98.49,월세,202608,19,"1,000",37,1983.0,명학로,202608~202708,갱신,-,"1,000",35.0,단독다가구,단독다가구,2026-08
22,서울특별시 마포구 서교동,3**,8m미만,94.86,월세,202608,19,500,55,1995.0,홍익로5안길,202608~202702,신규,-,,,단독다가구,단독다가구,2026-08
23,서울특별시 송파구 마천동,2**,25m이상,96.24,전세,202608,19,"30,000",0,1997.0,성내천로,202611~202811,신규,-,,,단독다가구,단독다가구,2026-08
24,대전광역시 대덕구 중리동,2**,12m미만,86.13,전세,202608,19,"14,000",0,2010.0,계족로511번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
25,부산광역시 북구 덕천동,4**,25m미만,100.36,전세,202608,19,"1,500",0,2008.0,만덕대로66번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
26,제주특별자치도 제주시 구좌읍 하도리,1***,12m미만,99.43,월세,202608,19,"2,000",183,2025.0,해맞이해안로,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
27,전남광주통합특별시 여수시 문수동,2**,12m미만,90.0,월세,202608,19,"2,000",80,2013.0,소미1길,202608~202612,신규,-,,,단독다가구,단독다가구,2026-08
28,부산광역시 해운대구 좌동,1***,25m미만,90.05,월세,202608,19,"2,000",80,1997.0,대천로,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
29,서울특별시 구로구 개봉동,3**,8m미만,88.73,월세,202608,19,"5,000",90,1993.0,개봉로17아길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
30,경기도 성남시 수정구 고등동,5**,25m미만,89.58,전세,202608,19,"51,000",0,2020.0,고등로1길,202608~202808,갱신,-,"49,300",0.0,단독다가구,단독다가구,2026-08
31,경기도 양평군 양서면 복포리,1**,8m미만,93.39,전세,202608,19,"12,500",0,2011.0,제탄1길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
32,서울특별시 동대문구 답십리동,7*,12m미만,85.1,월세,202608,19,"5,000",100,1984.0,답십리로57길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
33,부산광역시 사상구 괘법동,2**,8m미만,90.84,월세,202608,18,"3,000",5,1977.0,사상로250번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
34,경기도 수원시 영통구 매탄동,1***,8m미만,89.1,월세,202608,18,"12,500",10,,매탄로79번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
35,대구광역시 북구 복현동,6**,8m미만,85.3,월세,202608,18,"3,000",71,2017.0,경대로23길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
36,충청북도 제천시 고암동,1***,12m미만,100.0,전세,202608,18,"15,000",0,,용두천로42길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
37,제주특별자치도 제주시 일도이동,1**,8m미만,101.11,월세,202608,18,500,58,1989.0,동광로15길,202609~202709,신규,-,,,단독다가구,단독다가구,2026-08
38,제주특별자치도 서귀포시 대정읍 신도리,1***,25m이상,99.93,월세,202608,18,"1,000",95,2020.0,일주서로,202609~202709,신규,-,,,단독다가구,단독다가구,2026-08
39,강원특별자치도 원주시 단구동,1***,12m미만,91.39,월세,202608,18,"1,000",80,2017.0,토지길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
40,충청북도 제천시 고암동,1***,12m미만,100.0,전세,202608,18,"15,000",0,,용두천로42길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
41,전남광주통합특별시 곡성군 죽곡면 태평리,7**,8m미만,99.82,월세,202608,18,"5,000",20,2012.0,강빛마을길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
42,부산광역시 수영구 광안동,1**,8m미만,92.0,월세,202608,18,"3,000",85,2010.0,수영로610번길,-,-,-,,,단독다가구,단독다가구,2026-08
43,충청북도 괴산군 사리면 소매리,2**,8m미만,89.6,전세,202608,18,"4,000",0,2008.0,사리로소매2길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
44,전남광주통합특별시 진도군 진도읍 남동리,5**,12m미만,87.97,월세,202608,18,600,50,1993.0,남동3길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
45,인천광역시 미추홀구 주안동,6**,8m미만,88.62,전세,202608,18,"2,500",0,1990.0,인주대로291번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
46,서울특별시 강남구 율현동,3**,8m미만,98.43,월세,202608,17,"10,000",70,1992.0,밤고개로24길,202609~202809,갱신,-,"10,000",70.0,단독다가구,단독다가구,2026-08
47,경기도 부천시 오정구 여월동,1*,8m미만,87.66,전세,202608,17,"25,000",0,1991.0,소사로669번길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
48,대전광역시 유성구 원신흥동,5**,12m미만,99.9,월세,202608,17,"5,000",100,2015.0,원신흥로40번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
49,경상남도 창원시 진해구 여좌동,1**,8m미만,86.22,월세,202608,17,"5,000",30,1994.0,여좌로38번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
50,경기도 평택시 세교동,5**,12m미만,90.64,월세,202608,17,"1,000",65,1994.0,세교상가2길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
51,경기도 남양주시 화도읍 창현리,4**,8m미만,89.91,월세,202608,17,200,15,1986.0,경춘로,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
52,충청남도 공주시 옥룡동,5*,8m미만,88.2,월세,202608,17,"1,000",50,1989.0,성산1길,202609~202809,갱신,사용,"1,000",50.0,단독다가구,단독다가구,2026-08
53,경기도 수원시 영통구 영통동,1***,12m미만,101.83,전세,202608,17,"20,000",0,2000.0,청명로59번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
54,경상북도 김천시 대항면 덕전리,1***,8m미만,90.18,월세,202608,17,200,20,2023.0,덕전택지길,202608~203008,신규,-,,,단독다가구,단독다가구,2026-08
55,서울특별시 서대문구 북가좌동,2**,8m미만,89.88,전세,202608,17,"25,000",0,1997.0,증가로23가길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
56,울산광역시 동구 방어동,9**,8m미만,90.0,월세,202608,17,200,45,2013.0,화잠6길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
57,인천광역시 부평구 청천동,1**,25m미만,101.94,월세,202608,16,"4,000",130,2001.0,안남로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
58,충청북도 제천시 봉양읍 미당리,4**,8m미만,93.88,월세,202608,15,"1,000",80,2005.0,용두대로32길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
59,경기도 부천시 소사구 심곡본동,6**,12m미만,88.5,월세,202608,15,700,40,1989.0,심곡로67번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
60,경기도 남양주시 일패동,1**,8m미만,94.84,전세,202608,15,"25,000",0,1980.0,경춘로736번길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
61,제주특별자치도 제주시 애월읍 고성리,8**,8m미만,99.58,월세,202608,15,"1,000",125,2024.0,평화로,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
62,대구광역시 군위군 군위읍 서부리,4**,8m미만,99.36,월세,202608,15,"2,000",45,1996.0,중앙5길,202608~202908,신규,-,,,단독다가구,단독다가구,2026-08
63,경기도 성남시 분당구 분당동,1**,25m미만,100.5,월세,202608,15,"13,000",115,1997.0,장안로16번길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
64,서울특별시 광진구 구의동,1*,25m미만,91.08,전세,202608,15,"25,000",0,1994.0,영화사로,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
65,충청남도 천안시 동남구 병천면 용두리,4**,8m미만,99.0,월세,202608,15,"2,500",40,2015.0,유관순생가길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
66,경기도 고양시 덕양구 지축동,1***,12m미만,90.28,월세,202608,15,"20,000",95,2022.0,안진6길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
67,서울특별시 강서구 등촌동,5**,8m미만,85.95,전세,202608,15,"35,000",0,2003.0,등촌로51가길,202611~202811,신규,-,,,단독다가구,단독다가구,2026-08
68,경기도 파주시 문발동,5**,12m미만,90.0,월세,202608,14,"15,000",10,2011.0,안개초길,202608~202808,갱신,-,"15,000",0.0,단독다가구,단독다가구,2026-08
69,대구광역시 북구 산격동,1***,12m미만,90.84,월세,202608,14,"6,514",22,2021.0,대동로4길,202610~202809,갱신,-,"6,456",20.0,단독다가구,단독다가구,2026-08
70,충청남도 보령시 남포면 월전리,2**,8m미만,93.0,전세,202608,14,"10,000",0,2004.0,용두욕장1길,-,-,-,,,단독다가구,단독다가구,2026-08
71,경기도 양평군 양서면 복포리,1**,8m미만,93.0,전세,202608,14,"13,000",0,2011.0,제탄1길,-,-,-,,,단독다가구,단독다가구,2026-08
72,서울특별시 양천구 목동,7**,8m미만,89.32,월세,202608,14,"15,000",80,2001.0,목동중앙남로4길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
73,대전광역시 서구 갈마동,2**,8m미만,95.0,월세,202608,14,"3,000",70,1997.0,계룡로407번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
74,인천광역시 남동구 도림동,6**,12m미만,85.9,월세,202608,14,"3,000",60,2008.0,도림로31번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
75,서울특별시 동작구 상도동,2**,8m미만,87.4,월세,202608,14,"5,000",60,1996.0,국사봉길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
76,충청남도 당진시 고대면 슬항리,4**,-,98.0,전세,202608,14,"6,000",0,2000.0,,-,-,-,,,단독다가구,단독다가구,2026-08
77,경기도 여주시 북내면 신접리,*,8m미만,97.75,월세,202608,14,"2,000",70,2014.0,당전로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
78,경상남도 창원시 의창구 사림동,1**,12m미만,92.0,월세,202608,14,"3,000",35,,사림로57번길,202608~202808,갱신,-,"3,000",35.0,단독다가구,단독다가구,2026-08
79,서울특별시 강남구 대치동,9**,8m미만,98.8,월세,202608,13,"22,000",90,1996.0,삼성로63길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
80,경기도 구리시 수택동,4**,8m미만,94.4,월세,202608,13,"3,000",70,1991.0,수택천로16번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
81,충청북도 제천시 화산동,5**,25m이상,100.8,월세,202608,13,500,40,,내토로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
82,경기도 용인시 처인구 포곡읍 전대리,3**,12m미만,94.78,월세,202608,13,300,40,2013.0,전대로,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
83,서울특별시 구로구 개봉동,1**,12m미만,91.89,월세,202608,13,"5,000",70,1996.0,고척로30길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
84,부산광역시 사상구 주례동,1**,12m미만,97.2,월세,202608,13,"5,000",10,1996.0,가야대로344번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
85,대구광역시 서구 평리동,1***,8m미만,101.58,월세,202608,13,300,35,1979.0,통학로18길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
86,경기도 수원시 영통구 매탄동,2**,8m미만,95.61,월세,202608,13,"15,300",13,1996.0,매영로56번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
87,충청북도 청주시 청원구 오창읍 양청리,6**,25m미만,96.8,월세,202608,13,"12,500",10,2013.0,양청6길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
88,경기도 부천시 원미구 상동,4**,12m미만,97.36,전세,202608,13,"22,000",0,1997.0,상일로149번길,202608~202808,갱신,-,"21,000",0.0,단독다가구,단독다가구,2026-08
89,세종특별자치시  해밀동,6**,-,95.31,월세,202608,13,"4,800",300,,해밀7로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
90,경기도 포천시 소흘읍 직동리,1**,8m미만,90.44,월세,202608,12,"3,000",60,2014.0,직동3길,202608~202708,갱신,사용,"3,000",60.0,단독다가구,단독다가구,2026-08
91,경기도 성남시 분당구 분당동,1**,12m미만,99.23,월세,202608,12,"5,000",150,1996.0,장안로62번길,202611~202811,신규,-,,,단독다가구,단독다가구,2026-08
92,서울특별시 서초구 방배동,8**,8m미만,87.75,월세,202608,12,"5,000",250,2004.0,서초대로25길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
93,경기도 김포시 운양동,1***,12m미만,100.8,전세,202608,12,"56,500",0,2022.0,김포한강11로456번길,202609~202809,갱신,사용,"55,000",0.0,단독다가구,단독다가구,2026-08
94,경상남도 창원시 의창구 봉림동,7**,12m미만,100.0,월세,202608,12,"2,000",75,2012.0,소봉로7번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
95,전북특별자치도 전주시 덕진구 진북동,2**,12m미만,99.17,월세,202608,12,"5,000",30,2013.0,반촌로,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
96,서울특별시 강남구 일원동,6**,12m미만,88.36,전세,202608,12,"42,000",0,1986.0,개포로116길,202608~202808,갱신,-,"39,000",0.0,단독다가구,단독다가구,2026-08
97,서울특별시 노원구 상계동,1**,8m미만,86.1,월세,202608,12,500,50,1995.0,한글비석로,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
98,경기도 파주시 당하동,2**,8m미만,92.09,월세,202608,12,"2,000",145,2013.0,당하1길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
99,서울특별시 용산구 후암동,*,8m미만,90.6,월세,202608,12,"1,000",60,1989.0,후암로44길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
100,경기도 고양시 일산동구 마두동,9**,8m미만,98.69,월세,202608,12,"15,000",40,1994.0,일산로286번길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
101,충청북도 충주시 문화동,1**,12m미만,91.49,전세,202608,12,"7,000",0,2003.0,대림3길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
102,제주특별자치도 제주시 구좌읍 송당리,1***,8m미만,99.5,월세,202608,12,500,150,2017.0,송당2길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
103,경기도 화성시 동탄구 방교동,7**,12m미만,90.76,월세,202608,12,"3,000",150,2014.0,동탄기흥로257번나길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
104,경기도 수원시 영통구 하동,9**,12m미만,98.61,월세,202608,12,"5,000",160,2014.0,법조로149번길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
105,경기도 고양시 덕양구 내유동,4**,8m미만,99.0,전세,202608,11,"10,000",0,1997.0,통일로,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
106,경상남도 진주시 상대동,4**,25m미만,92.25,전세,202608,11,"6,000",0,2003.0,모덕로,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
107,경기도 성남시 수정구 신흥동,4***,8m미만,96.37,전세,202608,11,"20,000",0,1989.0,시민로145번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
108,부산광역시 수영구 광안동,1***,8m미만,88.36,월세,202608,11,300,29,2011.0,연수로404번길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
109,서울특별시 은평구 역촌동,1*,8m미만,94.02,월세,202608,11,"3,899",33,1993.0,역말로,202609~202808,갱신,-,"3,899",33.0,단독다가구,단독다가구,2026-08
110,경기도 부천시 원미구 중동,1***,12m미만,92.62,월세,202608,11,"13,000",50,1996.0,계남로242번길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
111,서울특별시 송파구 풍납동,1**,8m미만,89.0,월세,202608,11,0,20,1990.0,바람드리8길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
112,제주특별자치도 제주시 애월읍 유수암리,2***,12m미만,95.96,월세,202608,11,"1,000",125,2019.0,항파두리로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
113,전북특별자치도 정읍시 수성동,9**,8m미만,99.2,전세,202608,11,"8,500",0,2012.0,수성1로,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
114,경기도 평택시 비전동,1***,12m미만,101.18,전세,202608,11,"18,000",0,2015.0,비전9길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
115,부산광역시 남구 용호동,3*,8m미만,87.21,월세,202608,11,"1,300",22,1990.0,동명로105번길,202608~202708,갱신,사용,"3,500",15.0,단독다가구,단독다가구,2026-08
116,대전광역시 동구 삼성동,2**,12m미만,95.36,월세,202608,11,"1,213",17,2004.0,우암로50번길,202610~202809,신규,-,,,단독다가구,단독다가구,2026-08
117,경기도 화성시 동탄구 능동,1***,12m미만,91.0,전세,202608,11,"18,000",0,2013.0,여울로4길,202608~202808,갱신,-,"18,000",0.0,단독다가구,단독다가구,2026-08
118,경기도 안성시 금광면 장죽리,2**,8m미만,92.76,월세,202608,11,"1,000",50,1995.0,장재동길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
119,울산광역시 울주군 범서읍 구영리,8**,8m미만,99.17,월세,202608,11,"2,000",90,2014.0,점촌안길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
120,서울특별시 강남구 세곡동,*,-,100.0,월세,202608,11,"40,000",20,,,202610~202704,갱신,사용,"40,000",5.0,단독다가구,단독다가구,2026-08
121,경기도 용인시 기흥구 청덕동,5**,12m미만,92.14,월세,202608,11,"5,000",150,2012.0,구성로279번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
122,서울특별시 동작구 상도동,4**,8m미만,87.99,월세,202608,11,500,68,2002.0,상도로66길,202608~202712,신규,-,,,단독다가구,단독다가구,2026-08
123,서울특별시 용산구 갈월동,*,8m미만,100.77,월세,202608,11,"6,000",158,,한강대로96길,202609~202808,신규,-,,,단독다가구,단독다가구,2026-08
124,경상남도 창원시 마산회원구 양덕동,1*,8m미만,101.37,월세,202608,10,500,45,1977.0,양덕북2길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
125,서울특별시 영등포구 대림동,9**,8m미만,87.23,전세,202608,10,"7,000",0,2020.0,시흥대로175길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
126,경기도 평택시 포승읍 원정리,1**,8m미만,99.0,월세,202608,10,"1,000",70,2010.0,포승향남로537번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
127,전북특별자치도 전주시 완산구 평화동2가,3**,8m미만,102.0,전세,202608,10,"18,000",0,2016.0,모악로,202609~202809,갱신,-,"18,000",0.0,단독다가구,단독다가구,2026-08
128,강원특별자치도 원주시 단구동,1***,12m미만,95.12,전세,202608,10,"11,000",0,2010.0,남원로442번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
129,경기도 광주시 중대동,1**,8m미만,91.07,전세,202608,10,"13,000",0,2010.0,텃골길47번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
130,전남광주통합특별시 광산구 수완동,1***,12m미만,91.81,전세,202608,10,"14,000",0,2014.0,수완로74번길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
131,서울특별시 서초구 염곡동,2**,12m미만,90.18,전세,202608,10,"50,000",0,2021.0,탑성말1길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
132,부산광역시 연제구 연산동,1***,8m미만,85.78,월세,202608,10,500,20,1980.0,금련로32번길,202608~202808,갱신,-,500,20.0,단독다가구,단독다가구,2026-08
133,전남광주통합특별시 북구 중흥동,6**,12m미만,93.38,전세,202608,10,"10,000",0,2017.0,중흥로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
134,서울특별시 강북구 수유동,5**,8m미만,99.15,전세,202608,10,"32,000",0,2017.0,4.19로23길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
135,경기도 안산시 상록구 월피동,5**,25m미만,90.0,월세,202608,10,"2,000",80,2003.0,광덕산안길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
136,경기도 부천시 오정구 고강동,4**,8m미만,88.2,전세,202608,10,"17,000",0,2001.0,역곡로471번가길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
137,서울특별시 종로구 창신동,5**,12m미만,97.64,월세,202608,10,500,40,1983.0,창신6길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
138,경상북도 영덕군 강구면 원직리,1**,8m미만,95.28,월세,202608,10,400,50,2015.0,직천길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
139,부산광역시 연제구 연산동,1***,8m미만,85.78,월세,202608,10,200,20,,금련로32번길,202608~202808,갱신,-,200,20.0,단독다가구,단독다가구,2026-08
140,강원특별자치도 횡성군 서원면 창촌리,산2**,8m미만,89.11,전세,202608,10,"10,000",0,,창촌로35번길,202608~203008,신규,-,,,단독다가구,단독다가구,2026-08
141,경기도 평택시 안중읍 송담리,8**,25m미만,100.0,전세,202608,10,"10,000",0,2018.0,송담2로,202611~202811,신규,-,,,단독다가구,단독다가구,2026-08
142,경기도 김포시 사우동,8**,12m미만,96.72,월세,202608,10,"3,000",70,2002.0,사우로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
143,부산광역시 강서구 명지동,3***,12m미만,91.71,월세,202608,10,500,43,2010.0,명지오션시티8로34번길,202608~202701,신규,-,,,단독다가구,단독다가구,2026-08
144,서울특별시 중랑구 면목동,1**,8m미만,99.0,월세,202608,10,100,30,1995.0,동일로92길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
145,경기도 동두천시 광암동,4**,8m미만,96.63,월세,202608,10,0,40,,광암로17번길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
146,경기도 화성시 동탄구 방교동,7**,25m미만,98.0,월세,202608,10,"2,000",130,2014.0,동탄기흥로257번가길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
147,전남광주통합특별시 여수시 공화동,9**,12m미만,95.0,월세,202608,9,200,35,,공화남5길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
148,경기도 화성시 만세구 서신면 궁평리,1**,8m미만,98.52,전세,202608,9,"8,000",0,2014.0,대수풀길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
149,부산광역시 수영구 광안동,1***,8m미만,87.36,월세,202608,9,"1,000",30,2002.0,연수로382번길,202608~202708,신규,-,,,단독다가구,단독다가구,2026-08
150,경기도 동두천시 탑동동,8**,8m미만,86.32,월세,202608,9,"10,000",70,2022.0,천보산로,202608~202808,갱신,사용,"10,000",70.0,단독다가구,단독다가구,2026-08
151,전남광주통합특별시 서구 쌍촌동,5**,12m미만,93.97,월세,202608,9,"1,500",160,2025.0,운천로162번길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
152,경기도 광주시 퇴촌면 원당리,1**,8m미만,96.69,월세,202608,9,"4,000",45,2012.0,가새골길,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
153,강원특별자치도 춘천시 석사동,6**,25m미만,95.53,월세,202608,8,"2,000",70,1994.0,후석로,202608~202808,신규,-,,,단독다가구,단독다가구,2026-08
154,서울특별시 강남구 일원동,7**,12m미만,97.92,월세,202608,8,"10,000",90,1994.0,광평로1길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
155,대전광역시 서구 갈마동,3**,12m미만,86.0,월세,202608,8,"3,000",90,,갈마중로,202609~202909,신규,-,,,단독다가구,단독다가구,2026-08
156,강원특별자치도 태백시 황지동,*,25m이상,101.0,전세,202608,8,"7,000",0,1994.0,태백로,-,-,-,,,단독다가구,단독다가구,2026-08
157,서울특별시 서초구 내곡동,1**,12m미만,90.35,월세,202608,8,"5,000",150,2002.0,능안말2길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
158,경기도 광주시 목현동,6**,8m미만,95.4,월세,202608,8,"5,000",80,2003.0,밭말길,202609~202809,신규,-,,,단독다가구,단독다가구,2026-08
159,서울특별시 송파구 풍납동,2**,8m미만,87.78,월세,202608,8,"18,000",80,1996.0,풍성로6길,202610~202810,신규,-,,,단독다가구,단독다가구,2026-08
