품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
A011010,쌀,A,4.2,116.56599717820431,0.0,116.56599717820431
A011020,현미,A,0.4,129.2286776314966,0.0,129.2286776314966
A011030,찹쌀,A,0.5,134.878000020808,0.0,134.878000020808
A011040,보리쌀,A,0.2,194.88189367897652,1.0763823521964373,194.23606426765866
A011050,콩,A,0.5,104.90923941592338,0.0,104.90923941592338
A011060,땅콩,A,0.1,120.37135950035805,0.0,120.37135950035805
A011070,혼식곡,A,0.4,120.57216400663282,0.0,120.57216400663282
A011080,밀가루,A,0.1,128.65799242661586,0.0,128.65799242661586
A011090,국수,A,0.7,143.00407503856044,0.0,143.00407503856044
A011100,라면,A,2.4,126.78834671121079,0.0,126.78834671121079
A011110,당면,A,0.2,136.68579945475693,0.0,136.68579945475693
A011120,두부,A,1.2,108.49370339503336,0.0,108.49370339503336
A011130,시리얼,A,0.4,119.41719379735846,0.0,119.41719379735846
A011140,부침가루,A,0.6,140.47279690224664,0.0,140.47279690224664
A011150,케이크,A,1.6,131.14,0.4439455597171218,130.87363266416972
A011160,빵,A,6.8,138.48,0.4105613136722231,138.23366321179665
A011170,떡,A,1.9,130.36149783478461,0.0,130.36149783478461
A011180,파스타면,A,0.1,128.09854399732546,0.0,128.09854399732546
A012010,국산쇠고기,A,8.6,109.1879035956789,0.0,109.1879035956789
A012020,수입쇠고기,A,3.1,145.75528219649976,0.0,145.75528219649976
A012030,돼지고기,A,9.8,137.589911080428,0.0,137.589911080428
A012040,닭고기,A,1.5,139.3256784105428,0.0,139.3256784105428
A012050,소시지,A,2.0,120.46483053485937,-0.7878350500986286,120.93753156491854
A012060,햄및베이컨,A,2.7,120.9119580599817,0.0,120.9119580599817
A012070,기타육류가공품,A,0.9,136.38667561106092,0.0,136.38667561106092
A013110,마른멸치,A,0.5,109.63046254776998,0.0,109.63046254776998
A013120,마른오징어,A,0.2,127.34494812173288,0.0,127.34494812173288
A013140,오징어채,A,0.2,143.69144015214206,0.0,143.69144015214206
A013150,북어채,A,0.4,137.02234765532359,0.0,137.02234765532359
A013160,어묵,A,0.8,126.52838636326925,0.0,126.52838636326925
A013170,맛살,A,0.2,145.186023967048,0.0,145.186023967048
A013180,수산물통조림,A,0.7,125.30086843363756,0.0,125.30086843363756
A013190,젓갈,A,0.7,124.04261065168326,0.0,124.04261065168326
A014010,우유,A,3.4,124.36427997661009,0.0,124.36427997661009
A014020,분유,A,0.5,113.98246329126079,-0.4048225788213789,114.22535683855361
A014030,치즈,A,0.7,145.2190971556818,0.14441588539597205,145.1324476244442
A014040,발효유,A,2.0,128.34584514079205,0.0,128.34584514079205
A014050,달걀,A,3.0,153.7346753729164,0.0,153.7346753729164
A015010,참기름,A,0.6,148.9438517436704,0.0,148.9438517436704
A015020,식용유,A,0.8,154.51113360171163,0.0,154.51113360171163
A016190,아몬드,A,0.2,110.25300105424296,0.0,110.25300105424296
A016200,과일가공품,A,1.0,144.53792508929317,0.0,144.53792508929317
A017250,고사리,A,0.1,127.18561823361773,0.0,127.18561823361773
A017270,단무지,A,0.2,129.6193288638099,0.0,129.6193288638099
A017280,김,A,0.5,152.9450488625524,0.0,152.9450488625524
