품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
A011010,쌀,A,4.2,101.47000963509522,0.0,101.47000963509522
A011020,현미,A,0.4,117.18091412491903,0.0,117.18091412491903
A011030,찹쌀,A,0.5,126.60599987702369,0.0,126.60599987702369
A011040,보리쌀,A,0.2,173.99605854880346,0.0,173.99605854880346
A011050,콩,A,0.5,107.90177840434565,0.0,107.90177840434565
A011060,땅콩,A,0.1,121.74739160518176,0.0,121.74739160518176
A011070,혼식곡,A,0.4,118.82309524494883,0.0,118.82309524494883
A011080,밀가루,A,0.1,135.4183620420259,0.0,135.4183620420259
A011090,국수,A,0.7,153.54377031035074,0.0,153.54377031035074
A011100,라면,A,2.4,118.7305328857951,0.0,118.7305328857951
A011110,당면,A,0.2,135.4460079916288,0.0,135.4460079916288
A011120,두부,A,1.2,110.43065018025182,0.0,110.43065018025182
A011130,시리얼,A,0.4,130.55613596078507,0.0,130.55613596078507
A011140,부침가루,A,0.6,144.51394977131017,-3.1940680445740193,146.43039059805457
A011150,케이크,A,1.6,130.78,0.0,130.78
A011160,빵,A,6.8,138.38,0.0,138.38
A011170,떡,A,1.9,123.74839134749956,0.0,123.74839134749956
A011180,파스타면,A,0.1,131.39154088675897,0.0,131.39154088675897
A012010,국산쇠고기,A,8.6,104.16371042447552,0.0,104.16371042447552
A012020,수입쇠고기,A,3.1,138.537113846617,0.0,138.537113846617
A012030,돼지고기,A,9.8,119.947960200935,1.8427025067204401,118.84233869690274
A012040,닭고기,A,1.5,129.25672814563836,0.0,129.25672814563836
A012050,소시지,A,2.0,114.47102884840577,0.0,114.47102884840577
A012060,햄및베이컨,A,2.7,122.26784286285766,0.0,122.26784286285766
A012070,기타육류가공품,A,0.9,134.7745332608899,0.0,134.7745332608899
A013110,마른멸치,A,0.5,111.04765659880208,0.0,111.04765659880208
A013120,마른오징어,A,0.2,124.92872324994336,0.0,124.92872324994336
A013140,오징어채,A,0.2,151.89525033707557,0.0,151.89525033707557
A013150,북어채,A,0.4,119.34463149288568,0.0,119.34463149288568
A013160,어묵,A,0.8,124.52638384937138,0.0,124.52638384937138
A013170,맛살,A,0.2,135.68928030862884,-1.3991919414915657,136.5287954735238
A013180,수산물통조림,A,0.7,122.69902010257336,0.0,122.69902010257336
A013190,젓갈,A,0.7,110.48083076147776,0.0,110.48083076147776
A014010,우유,A,3.4,123.7777196233905,0.19016512739999078,123.6636205469505
A014020,분유,A,0.5,109.63000727241277,0.0,109.63000727241277
A014030,치즈,A,0.7,140.7592683134241,0.0,140.7592683134241
A014040,발효유,A,2.0,123.45999552474473,0.0,123.45999552474473
A014050,달걀,A,3.0,132.04315978072458,0.4030969842647778,131.8013015901657
A015010,참기름,A,0.6,151.9629036930037,0.0,151.9629036930037
A015020,식용유,A,0.8,178.80299933921822,0.0,178.80299933921822
A016190,아몬드,A,0.2,104.95495024964353,0.0,104.95495024964353
A016200,과일가공품,A,1.0,143.02637514121437,0.0,143.02637514121437
A017250,고사리,A,0.1,124.20671136420246,0.0,124.20671136420246
A017270,단무지,A,0.2,114.82725358184578,-1.5632098128140512,115.76517946953422
A017280,김,A,0.5,154.407433528754,0.0,154.407433528754
A017290,맛김,A,0.5,129.12274701645993,0.0,129.12274701645993
A017300,미역,A,0.3,121.33742448026908,0.0,121.33742448026908
A018010,초콜릿,A,0.5,146.32979880100206,0.0,146.32979880100206
A018020,사탕,A,0.8,111.40289671165856,0.0,111.40289671165856
A018030,껌,A,0.1,115.8940753089922,0.0,115.8940753089922
A018040,아이스크림,A,2.6,127.44560293432995,-0.7080755842360039,127.87044828487156
A018050,비스킷,A,1.9,134.74693022585302,-1.5303139563866992,135.66511859968503
A018060,스낵과자,A,2.9,114.58106134216773,0.0,114.58106134216773
A018070,파이,A,0.6,115.26811530373138,0.0,115.26811530373138
A018080,설탕,A,0.3,146.63040079077766,0.0,146.63040079077766
A018090,잼,A,0.1,168.35285347019192,0.0,168.35285347019192
A018100,꿀,A,0.4,115.60566719446663,0.0,115.60566719446663
A018110,물엿,A,0.2,140.25163211428028,0.0,140.25163211428028
A019010,고춧가루,A,1.6,114.96,0.0,114.96
A019020,참깨,A,0.6,134.05207994732388,0.0,134.05207994732388
A019040,소금,A,0.2,176.76850916776573,0.0,176.76850916776573
A019050,간장,A,0.4,128.771886679374,0.0,128.771886679374
A019060,된장,A,0.4,127.94978450799687,0.0,127.94978450799687
A019070,양념소스,A,0.5,126.84830584637513,-4.20776496287894,129.3729648241025
A019080,고추장,A,0.3,123.11511065732262,-1.1441781937390587,123.80161757356605
A019090,카레,A,0.2,129.79276931128717,0.0,129.79276931128717
A019100,식초,A,0.1,142.8434154331911,0.0,142.8434154331911
A019110,드레싱,A,0.2,161.65768150987304,0.0,161.65768150987304
A019120,혼합조미료,A,0.3,131.5051471325951,0.0,131.5051471325951
A019130,스프,A,0.3,129.81919981520085,0.3434598524467134,129.61312390373283
A019140,이유식,A,0.3,111.22099506208829,0.0,111.22099506208829
A019150,김치,A,1.3,135.9194644463149,-2.4669217702142205,137.3996175084434
A019160,밑반찬,A,3.1,114.37948187195349,0.0,114.37948187195349
A019170,냉동식품,A,1.9,120.16019241431097,0.0,120.16019241431097
A019180,즉석식품,A,3.1,124.16417024764688,-0.3643903625499121,124.38280446517683
A019190,편의점도시락,A,0.4,117.69662600259831,0.0,117.69662600259831
