품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
A011010,쌀,A,4.2,117.30776205455744,0.0,117.30776205455744
A011020,현미,A,0.4,128.93411964728529,0.0,128.93411964728529
A011030,찹쌀,A,0.5,132.14999989162084,0.0,132.14999989162084
A011040,보리쌀,A,0.2,199.4258931772359,0.0,199.4258931772359
A011050,콩,A,0.5,106.78411176279157,0.0,106.78411176279157
A011060,땅콩,A,0.1,120.35832158532381,0.0,120.35832158532381
A011070,혼식곡,A,0.4,120.109030477599,0.0,120.109030477599
A011080,밀가루,A,0.1,138.08362580855527,0.0,138.08362580855527
A011090,국수,A,0.7,152.75434370643555,0.0,152.75434370643555
A011100,라면,A,2.4,127.63089813711703,0.0,127.63089813711703
A011110,당면,A,0.2,135.55669788717802,0.0,135.55669788717802
A011120,두부,A,1.2,108.1408850893232,0.0,108.1408850893232
A011130,시리얼,A,0.4,135.93743988646824,0.0,135.93743988646824
A011140,부침가루,A,0.6,142.78636710278,0.0,142.78636710278
A011150,케이크,A,1.6,131.94,0.3558453137787249,131.72649281173275
A011160,빵,A,6.8,138.72,0.4208812286310035,138.4674712628214
A011170,떡,A,1.9,128.40183970334337,0.0,128.40183970334337
A011180,파스타면,A,0.1,133.03147647042056,0.0,133.03147647042056
A012010,국산쇠고기,A,8.6,111.93903953892277,-0.8873806193729171,112.47146791054652
A012020,수입쇠고기,A,3.1,145.00896694800025,-1.2701036115968616,145.77102911495837
A012030,돼지고기,A,9.8,127.9016265308518,0.0,127.9016265308518
A012040,닭고기,A,1.5,128.9124448662871,1.0726088007401369,128.26887958584302
A012050,소시지,A,2.0,118.47891468125466,0.0,118.47891468125466
A012060,햄및베이컨,A,2.7,120.71057397923765,0.0,120.71057397923765
A012070,기타육류가공품,A,0.9,132.87164038251092,0.0,132.87164038251092
A013110,마른멸치,A,0.5,110.67610275409443,0.0,110.67610275409443
A013120,마른오징어,A,0.2,124.95831182372078,0.0,124.95831182372078
A013140,오징어채,A,0.2,150.01942452558893,0.0,150.01942452558893
A013150,북어채,A,0.4,133.0841533531929,0.0,133.0841533531929
A013160,어묵,A,0.8,127.51000032166928,0.0,127.51000032166928
A013170,맛살,A,0.2,143.46580778149897,0.0,143.46580778149897
A013180,수산물통조림,A,0.7,123.81893165725866,0.0,123.81893165725866
A013190,젓갈,A,0.7,113.32294669895403,0.0,113.32294669895403
A014010,우유,A,3.4,124.40356850594526,0.15730415949929247,124.30918601024568
A014020,분유,A,0.5,113.40304199365082,0.0,113.40304199365082
A014030,치즈,A,0.7,145.5326604683688,0.0,145.5326604683688
A014040,발효유,A,2.0,128.08396425183153,0.0,128.08396425183153
A014050,달걀,A,3.0,143.63328447338571,0.0,143.63328447338571
A015010,참기름,A,0.6,152.6615593092201,0.0,152.6615593092201
A015020,식용유,A,0.8,154.03328611536583,0.0,154.03328611536583
A016190,아몬드,A,0.2,109.88288460002549,-0.3736489228201876,110.1070739537176
A016200,과일가공품,A,1.0,141.4183241784543,0.0,141.4183241784543
A017250,고사리,A,0.1,124.53788079679434,0.0,124.53788079679434
A017270,단무지,A,0.2,119.51544184270423,0.0,119.51544184270423
A017280,김,A,0.5,155.0650480508218,0.0,155.0650480508218
A017290,맛김,A,0.5,130.67031531088654,0.0,130.67031531088654
