품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
A011010,쌀,A,4.2,105.74938148714433,0.0,105.74938148714433
A011020,현미,A,0.4,122.27071105234909,0.0,122.27071105234909
A011030,찹쌀,A,0.5,138.89199976962206,0.0,138.89199976962206
A011040,보리쌀,A,0.2,180.3424862242136,1.1751830177803602,179.63737641354538
A011050,콩,A,0.5,106.8659691622197,0.0,106.8659691622197
A011060,땅콩,A,0.1,122.58836630434507,0.0,122.58836630434507
A011070,혼식곡,A,0.4,120.8868760998562,0.0,120.8868760998562
A011080,밀가루,A,0.1,135.37129279048065,0.0,135.37129279048065
A011090,국수,A,0.7,147.9922854338326,0.0,147.9922854338326
A011100,라면,A,2.4,125.68267487007606,0.0,125.68267487007606
A011110,당면,A,0.2,137.01135154636893,0.0,137.01135154636893
A011120,두부,A,1.2,110.42949378127601,0.0,110.42949378127601
A011130,시리얼,A,0.4,134.50375830465896,0.0,134.50375830465896
A011140,부침가루,A,0.6,144.77333455476315,0.0,144.77333455476315
A011150,케이크,A,1.6,131.56,0.0,131.56
A011160,빵,A,6.8,138.52,0.0,138.52
A011170,떡,A,1.9,124.67835172063918,0.0,124.67835172063918
A011180,파스타면,A,0.1,132.60278064057383,0.0,132.60278064057383
A012010,국산쇠고기,A,8.6,103.31138942996294,0.0,103.31138942996294
A012020,수입쇠고기,A,3.1,135.91595252537851,0.0,135.91595252537851
A012030,돼지고기,A,9.8,130.2364837981961,0.0,130.2364837981961
A012040,닭고기,A,1.5,134.83808079720689,-1.4828269091644468,135.72777694270556
A012050,소시지,A,2.0,120.32535360452084,0.0,120.32535360452084
A012060,햄및베이컨,A,2.7,124.88150990856265,0.0,124.88150990856265
A012070,기타육류가공품,A,0.9,135.90391059993695,-0.4371543219568726,136.16620319311107
A013110,마른멸치,A,0.5,110.76229544822075,0.0,110.76229544822075
A013120,마른오징어,A,0.2,125.60930265382503,0.0,125.60930265382503
A013140,오징어채,A,0.2,160.1739234124419,0.0,160.1739234124419
A013150,북어채,A,0.4,119.42936023454646,0.0,119.42936023454646
A013160,어묵,A,0.8,131.21675997308907,0.0,131.21675997308907
A013170,맛살,A,0.2,142.63009409767486,-1.358296091836318,143.44507175277664
A013180,수산물통조림,A,0.7,123.9117931598438,0.0,123.9117931598438
A013190,젓갈,A,0.7,113.5775170826051,-1.3794390908657637,114.40518053712455
A014010,우유,A,3.4,124.41902114853842,0.1509629134423752,124.32844340047299
A014020,분유,A,0.5,112.45227280681871,0.0,112.45227280681871
A014030,치즈,A,0.7,144.71955049943716,0.0,144.71955049943716
A014040,발효유,A,2.0,126.86381760931268,0.0,126.86381760931268
A014050,달걀,A,3.0,142.60655508063164,0.0,142.60655508063164
A015010,참기름,A,0.6,151.45020520101593,1.2257956047198821,150.71472783818402
A015020,식용유,A,0.8,167.36879796631396,3.7287252176130132,165.13156283574617
A016190,아몬드,A,0.2,105.89121780229817,0.0,105.89121780229817
A016200,과일가공품,A,1.0,143.08367817217388,0.0,143.08367817217388
A017250,고사리,A,0.1,123.39561929508811,0.0,123.39561929508811
A017270,단무지,A,0.2,118.67917622142389,0.0,118.67917622142389
A017280,김,A,0.5,152.4862985964024,0.0,152.4862985964024
A017290,맛김,A,0.5,132.0212584938449,0.0,132.0212584938449
A017300,미역,A,0.3,132.02812337476445,0.0,132.02812337476445
A018010,초콜릿,A,0.5,162.44560122428408,0.0,162.44560122428408
A018020,사탕,A,0.8,115.84275354892374,0.0,115.84275354892374
A018030,껌,A,0.1,116.5836196974005,0.0,116.5836196974005
A018040,아이스크림,A,2.6,128.94737506434754,-0.666781399290997,129.34744390392214
A018050,비스킷,A,1.9,132.37974131722697,0.0,132.37974131722697
A018060,스낵과자,A,2.9,118.40582643131492,0.0,118.40582643131492
A018070,파이,A,0.6,116.04815937233391,0.0,116.04815937233391
A018080,설탕,A,0.3,146.55854963732517,0.0,146.55854963732517
A018090,잼,A,0.1,172.51653984121472,0.0,172.51653984121472
A018100,꿀,A,0.4,116.52599326184068,0.17264380607792873,116.42240697819392
A018110,물엿,A,0.2,142.1866594874263,0.0,142.1866594874263
A019010,고춧가루,A,1.6,115.65,0.0,115.65
A019020,참깨,A,0.6,134.23691072732953,0.23364616678059727,134.09672302726116
A019040,소금,A,0.2,176.77542737398417,0.0,176.77542737398417
A019050,간장,A,0.4,129.1234689906338,0.16549492403521526,129.02417203621266
A019060,된장,A,0.4,127.50728474772502,0.0,127.50728474772502
A019070,양념소스,A,0.5,133.4674066356899,-4.133401967636729,135.94744781627196
A019080,고추장,A,0.3,131.06959600228868,-1.9898274645953222,132.26349248104586
