품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
E031070,에어컨,A,1.5,113.36970171814555,0.29120943112305514,113.19497605947171
E031080,선풍기,A,0.4,93.99849687076531,0.0,93.99849687076531
E031090,공기청정기,A,0.6,90.9137802501854,0.0,90.9137802501854
E031100,세탁기,A,1.0,97.94658083795717,0.0,97.94658083795717
E031110,의류건조기,A,1.1,102.94424650185238,0.0,102.94424650185238
E031120,식기세척기,A,0.2,100.8834114834639,0.0,100.8834114834639
E031130,청소기,A,1.1,97.59269806154673,0.0,97.59269806154673
E031140,소형주방가전,A,0.8,108.14152089026324,0.9978604384967701,107.54280462716517
E031150,보온매트,A,0.4,109.74057444361037,0.0,109.74057444361037
E032010,가전제품수리비,A,2.4,135.90218664926178,0.0,135.90218664926178
E032020,가전제품렌탈비,A,2.5,96.69652731107855,0.0,96.69652731107855
E041010,식기,A,0.8,123.41592488177055,0.0,123.41592488177055
E041020,컵,A,0.5,107.23570529067189,0.0,107.23570529067189
E041030,솥,A,0.2,123.32107561659915,0.0,123.32107561659915
E041040,프라이팬,A,0.6,126.68114769987065,0.0,126.68114769987065
E041050,냄비,A,0.5,126.83490947024458,0.0,126.83490947024458
E041060,수저,A,0.3,110.9029828657264,0.0,110.9029828657264
E041070,밀폐용기,A,0.7,124.7175676006416,0.0,124.7175676006416
E041080,부엌용용구,A,0.4,121.52080436297003,0.0,121.52080436297003
E051010,보일러,A,1.5,120.41365666479368,0.0,120.41365666479368
E051020,건전지,A,0.3,143.81761272839157,0.0,143.81761272839157
E051030,소형가사용품,A,1.3,111.35515607192124,0.0,111.35515607192124
E061010,세탁세제,A,1.7,129.94521711490742,0.0,129.94521711490742
E061020,섬유유연제,A,0.1,152.40059028370635,0.0,152.40059028370635
E061030,전구,A,0.2,107.84199698315554,0.0,107.84199698315554
E061040,부엌용세제,A,0.6,123.28003038314594,0.0,123.28003038314594
E061050,청소용세제,A,0.2,137.73600701632122,0.0,137.73600701632122
E061060,살충제,A,0.3,126.98216467791916,0.0,126.98216467791916
E061070,가정용비닐용품,A,0.6,137.96969520111531,0.0,137.96969520111531
E061080,키친타월,A,1.0,133.68379040945317,0.0,133.68379040945317
E061090,방향제,A,0.3,135.54482670029773,0.0,135.54482670029773
E061100,습기제거제,A,0.1,143.19928658720468,0.0,143.19928658720468
E062010,가사도우미료,A,2.4,121.18093018349073,0.13017495851633024,121.10282520838093
E062020,간병도우미료,A,2.6,138.520948584208,0.16568147051519114,138.4215397018989
F011010,감기약,A,0.4,128.45508128488925,0.0,128.45508128488925
F011020,진통제,A,0.4,119.37862486667774,0.0,119.37862486667774
F011030,소화제,A,0.3,123.70383241211303,0.0,123.70383241211303
F011040,위장약,A,0.2,106.98500732707011,0.0,106.98500732707011
F011050,진해거담제,A,0.2,113.80710704909157,0.0,113.80710704909157
F011060,소염진통제,A,0.6,115.57282602098998,0.05994877970631762,115.53685675316619
F011070,피부질환제,A,0.3,114.42031021230568,0.0,114.42031021230568
F011080,치과구강용약,A,0.3,112.17864937684271,0.0,112.17864937684271
F011090,조제약,A,5.8,93.16179008014815,0.13301048310457494,93.0819837902854
F011100,한방약,A,2.7,133.28650194421644,0.0,133.28650194421644
F011110,인삼,A,0.3,99.51874701290923,0.0,99.51874701290923
F011120,홍삼,A,1.1,109.64543606541042,-1.1996421051573212,110.36522132850482
F011130,비타민제,A,1.2,112.35352040414885,0.0,112.35352040414885
F011140,건강기능식품,A,6.5,104.02609695234288,0.0,104.02609695234288
F011150,유산균,A,1.2,102.38,-0.44627484944025514,102.64776490966415
F011160,병원약품,A,3.5,92.98991175772632,0.0,92.98991175772632
F012010,종이기저귀,A,1.4,116.13701633657583,0.0,116.13701633657583
F012020,생리대,A,1.0,115.42449987101479,0.0,115.42449987101479
F012030,마스크,A,1.6,71.01287514429002,0.0,71.01287514429002
F012040,반창고,A,0.1,102.15939514806134,0.0,102.15939514806134
F012050,안경,A,1.0,101.63069318305122,0.0,101.63069318305122
F012060,콘택트렌즈,A,1.4,101.62309450996449,0.0,101.62309450996449
F012070,의료측정기,A,0.2,98.42820115576573,0.0,98.42820115576573
F012080,보청기,A,0.6,102.91646789053162,0.0,102.91646789053162
