품목코드,품목명,가중치,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08,정확히0인달수,0.00%반올림달수,전체달수,정확히0_비율
A019160,밑반찬,3.1,,0.35528833014484285,0.4175744371822887,0.009039956608192234,0.37060471843082254,0.36023054755043304,0.071787508973431,0.3048780487804992,0.09833720722332018,0.01786192730195424,0.3393160103580817,0.21358013704724232,0.310807210727293,0.20361189801700874,-0.09718172983479434,-0.10611956137248635,-0.026558073654381342,-0.02656512884087192,1.1337466784765216,0.5430022771063081,0.20034843205576358,0.2694949143701608,0.16473036240680639,-0.2510170518480126,0.9284970496355571,0.0,0.6362307626171404,0.09397693293464737,-0.008535336292236906,0.11096884336321278,-0.1790586630286528,0.6235585547108569,0.28013582342953924,-0.07618725133327064,0.11860386309725524,0.11846336097476318,1,1,35,2.857142857142857
A019170,냉동식품,1.9,,-1.4806173725771643,1.6030603880134775,-0.6544150605109822,0.02707092582565629,0.36084799278304214,0.8719101123595419,-0.5970415255747707,1.1116091438816866,0.3103111978012274,-1.0959872724058628,2.743521000893656,-0.3827085326606916,0.48022352222125697,-0.19986096628432648,1.4192424902046197,-1.2706043956044022,1.6695652173913,2.6428327061238432,-0.45829514207150757,0.9459233216139395,0.08292561572269541,-1.4665672383793127,2.13588967373024,0.1399637740820081,-1.142810161966623,0.8233532934131871,-2.928318073084213,1.5890550645819124,-0.9619406106231576,1.7398648648648596,-1.344844761746633,1.5062268596432116,-1.4424272569012686,-0.42896795357053596,0.9292110153742206,0,0,35,0.0
A019180,즉석식품,3.1,,0.5647336480107956,-1.0560724163942714,1.7619652689538245,-0.6825938566552892,0.19277512362751992,-0.6274050527020236,0.7492213149254967,-1.361965240641716,1.270648030495547,-0.04182350480970154,1.1297071129707126,-0.2896152254861395,0.4481327800829993,0.09087904824851556,0.4952538175815091,0.48459958932238756,-0.2779140101356936,0.9016393442622839,1.3566206336312003,0.1683096898292824,-1.8562970075212126,1.1413663786075334,1.5395776237304482,-2.8816384853536547,0.2860879516102699,-0.5949955171570709,3.1157756641521983,0.1749363867684428,0.3016351801873318,-0.6410256410256387,0.43807248108322927,0.8723235527359208,0.46383647798742267,-0.42256827607795033,1.29666011787819,0,0,35,0.0
A019190,편의점도시락,0.4,,1.3500931098696434,2.039503904455664,0.0,1.9987395336274583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2887280430752934,2.2222222222222143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0826939471440644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313317027916042,28,28,35,80.0
A019200,삼각김밥,0.4,,0.8560677328316002,0.7648540248111235,0.5276312135517935,0.4604051565377576,0.3483043079743453,0.08220679576176337,0.045632928721373034,0.22806057288815573,0.1183216528624742,0.27272727272726893,0.07252946509519465,0.0,0.16307302047473549,0.25325615050650896,0.0,0.018044027426911136,0.09922424679775776,0.018022889069113646,0.0,0.18920623479592447,1.0431654676259061,0.5250978996083955,0.2744577246569291,0.0,0.026487727352986212,0.49430664665901514,0.2371541501976271,0.5958640028040696,0.2787456445993097,0.06080611535788094,0.5035159302022807,0.2591344908007276,0.12923235978290482,0.034417484081927796,0.0,5,5,35,14.285714285714285
A021010,커피,2.6,,-1.3093421158325902,0.4802213902002306,0.10530579181855515,0.7120893348438129,-0.41780491724248137,-0.3146683879296397,0.9955483609874527,-0.4087193460490468,-0.024140983342724187,-0.7646490663232308,1.3707518857977163,-1.1041766682669318,1.051779935275099,-0.3763010408326606,7.3856786948484965,0.7259392306540935,-0.6464076082918546,0.08226144181873174,0.6799671224688053,-0.05937360843105699,3.7204812119411734,2.2911147705305446,0.2239798418142369,-0.23744674907465457,0.24501225061253074,0.23743016759776303,0.3065347638288918,-0.722322544797882,0.05596753882748384,0.7551391413788133,0.5690492713393391,-1.6560861164780394,0.9682851529609904,1.3273106323836048,0.171456004389281,0,0,35,0.0
A021020,차,0.9,,0.7967165620473171,-1.7644710578842315,1.5848504551365217,0.4240339227138179,0.23103887826640968,-13.631666799141563,13.988588256948287,1.0172775714516469,-15.089514066496168,16.387424698795193,-0.8329963606955149,2.0877507747512736,-0.2875858763380812,4.045825989424778,-1.1781011781011763,1.7765310892940533,-2.2661154493952007,6.666144446185163,-3.1945362414628753,-7.44196631770595,5.114334890582728,2.9083820662767934,-3.273223215638732,-5.169982766724102,9.557244341648774,-1.115886300233726,-0.5413648494090761,4.492486967187981,-1.5333822450476875,-4.492958795916846,2.3014510844125313,-0.9151223976206713,-1.3853613484183902,-6.118785608366495,1.7457810291794829,0,0,35,0.0
A022010,주스,1.4,,0.8791951982416002,0.2346434257940233,-0.025081514923497306,-0.43485532697775664,1.049890811355625,0.09143047128252757,-0.7806012290317188,0.6193505189152848,0.8234902678422751,5.123339658444026,0.4787317532569446,-0.06248535499492336,0.9144196951934358,0.23234200743493805,0.10817493432238035,-0.13121333744984254,0.00772857253266146,0.45595054095826093,0.06923609508424633,0.5227552275522518,2.072499235240133,0.8915861242226653,0.5198277142432817,0.6131796690307167,-0.44790366399881654,0.24339873137628754,0.2575233610477401,0.02935564362249732,0.3521643433602284,-0.036555051908182534,-0.15358736195419942,-0.05127453852916686,0.08061561011361018,-0.1098418277680202,-0.0659775676270069,0,0,35,0.0
A022020,두유,0.8,,0.8148332917602197,0.2721649484536126,0.04112518506333984,-0.016443311682967643,-0.846969821560728,0.41466246475370117,0.049554013875119374,0.9162951956414034,-0.016359918200403722,3.166162153317509,-0.8168120539254531,-0.015991045014784877,-0.3198720511795261,1.1472121941435987,0.007931472081224022,0.007930843048598035,-0.055511498810467685,3.1579782591446337,-2.999769248519335,-1.6255649829513885,-3.449943575689185,7.964601769911495,-3.974636560470146,0.8938637461749055,2.4662782344959666,-3.668795762579835,1.0107544271043878,0.2961895613192489,-0.502833426450644,1.2995347344777919,-0.15045929680075343,0.7534300896185231,0.14955919395465145,-0.40870863789987943,0.954936469102674,0,0,35,0.0
A022030,생수,1.3,,1.1405150138109166,0.29953308078582985,-0.3513394817742599,0.08814455707359947,0.27300748568912514,-0.07026172492534677,-1.1777113728247524,1.1117040199217332,-0.8883806843169917,0.3816116435924721,-2.0422597471488,2.256317689530696,-0.0794351279788219,-2.0581220740217288,2.6244588744588793,3.128570173125933,-3.2296548785683776,-0.08805917576611977,2.617662612374416,0.8331186120415612,-0.46848381601364286,-0.6161745827984566,0.3616636528029016,0.28314028314027073,0.33367556468173465,0.1193826213012672,-0.902819180649006,0.936828534593892,0.08514986376022549,-0.28075548749363355,0.24741916218753435,0.0,-0.46808510638297607,0.06840530141085654,-0.2221652567717669,1,1,35,2.857142857142857
A022040,기능성음료,0.5,,0.09672880759761249,0.07906527277519171,-0.8339185393258397,0.7435602372311223,0.21087777875405944,0.11398509425690762,0.09633911368014392,-0.07874704698573876,-0.3852889667250392,-0.12306610407876173,-1.1881710966379244,1.398414536385495,0.5621925509486925,-1.0569531795946996,1.0859009446455348,0.2270742358078559,0.8888114325549035,2.2974607013301007,1.7561634582911267,0.1908396946564972,0.27329192546583503,-0.48728113643872195,0.17428832268238104,0.38111019055508955,0.21459227467810482,-0.18118926041837957,-0.2145214521452221,0.09922275508515987,0.2643317363290931,0.17301038062285112,-0.6415001233654127,-0.5380349308832133,0.7406790945406083,-0.2891367203634809,-0.5799502899751507,0,0,35,0.0
A022050,탄산음료,1.6,,1.0065075921908972,-0.6356842195687662,-1.3918907236102673,-0.2717867788883055,-0.48351648351647736,-0.9452296819788097,-2.20280032105592,1.7782236002188645,-0.2867126601558967,3.5762422499775237,-1.1017610826754565,-4.552631578947364,5.128205128205132,3.4793251158317995,-2.4752893469629167,2.936590436590447,1.0014306151645114,0.27495417430427604,-0.6231823847112627,-1.8060200668896242,2.3841961852860916,-2.004324683965397,0.05092081812780869,-0.780388497752138,-1.0771992818671472,2.5494771411286754,1.0281476487443042,0.38371705038371395,0.29084261259764155,-6.587124036788472,6.040447046301223,-0.4684232538686772,0.403395243297755,1.037917468820626,2.3361776157733383,0,0,35,0.0
A022060,기타음료,0.6,,3.7033771272374505,1.113850863021848,-1.0763538513286264,1.4025841550493023,-3.4621510604409544,-1.0680791941646284,2.5717545861493774,-3.474242683552975,6.640070921985819,-1.5878294122537273,1.4529481331305938,2.006661115736885,-0.1632519794302567,0.31068596190009234,0.7091042464748565,0.1699579151829056,-0.0080795023026492,-2.9734970911441505,4.005662891405737,-2.2740011209864686,0.1720606308889927,-1.464092916734827,2.6645637918153886,-0.04042690815007077,2.2890884089622254,-0.07116874901154091,-1.5905673814987753,1.5841106465101396,-1.575239452228283,-0.4182081389737857,-1.5506380229365124,0.08203445447088065,0.22131147540982443,1.7256890488263732,-0.7075092458594612,0,0,35,0.0
B011010,소주,1.7,,0.00908430232557933,4.205649922790444,1.8043933054393335,-6.319034163883908,-0.5758157389635254,-0.20224305938592035,0.07369196757553986,-0.3313696612665673,0.09235315847802017,0.0,0.009226794611549849,-0.03690377341083462,0.0369173973234993,0.009225943352708654,-0.101476014760149,0.23086157539939922,-0.055279159756771445,0.0,-0.11061946902655162,0.1476559616094386,-0.027644673792848184,0.01843487879067407,-0.06451018339324044,0.184433788270022,-0.23011782032400507,0.04612971676354327,0.07377351530799547,0.018429782528572858,0.01842638658557938,0.10132645541636176,0.23005429281310885,0.0,0.03672420124860576,0.045888399412641334,-0.0825612329144132,3,3,35,8.571428571428571
B011020,과실주,0.8,,0.8962739174219525,-3.4933626110390303,2.4925018099079432,3.4207870837537957,-1.4635574202361168,0.8614714328151418,1.5413312389554346,1.6339553321086608,-0.04756468797565416,-0.68525744741601,0.019166267369441492,-1.446775893455976,1.6332879642232179,-0.22957719533194254,-2.780441035474579,0.591715976331364,-0.009803921568629637,0.8334150406902774,2.3823415013613403,-2.488365466805964,0.31167819226647353,-0.7670647635692696,-2.465753424657535,5.7784911717496,-2.5227617602427865,-0.7686320295777427,-3.098342974801449,5.140139633714447,2.069098258107993,0.2451442579671781,-5.050790067720079,1.9019316493313454,1.6914552347623069,-2.399388203804609,1.929480901077385,0,0,35,0.0
B011030,맥주,3.0,,0.17620328294536414,3.878911312719868,0.15150164869441873,0.11567894643176313,0.1510976802062025,-0.2218672346467887,0.02668326958994438,-0.7024719900408982,0.4119280021491756,0.1605279586194719,-0.0534235597898669,0.18708240534519582,0.15116485861639273,0.05327177483795964,0.062117312982534756,0.18623625399076804,0.026555722758248024,0.008849557522139229,0.8229360233607652,0.8688783570300229,0.6177673366396963,0.08647526807332717,-0.025920165889059543,0.13827672629851406,-0.025891084836460188,0.13812154696133394,-0.181034482758613,0.28499870455134246,0.060282466414052216,-0.017213185299935763,-0.017216148747523086,-0.14636246233319383,0.20693222969476732,-0.008604371020481949,-0.017210222872388048,0,0,35,0.0
B011040,막걸리,0.5,,0.07372818874415987,-0.13916175507531214,0.15575047135012454,0.15550826649206595,0.0,0.03268775026559201,0.18789314598481877,0.04892367906066397,0.0,0.05704971475142262,0.10588906084549876,0.0,0.0,0.0895036615134348,-0.06503536297861601,0.008134710811025236,0.08947454042622649,0.0,0.14628199918733653,0.008114907084300071,-0.08114248620577635,0.0,0.14617508526879597,0.1540707103470762,-0.2590883329285143,-0.040587710041395386,0.0,0.21114178983272502,-0.0486223662884977,0.07296902870115307,-0.016203516163015852,0.2511952029819353,0.1293242806336803,0.28253148207944,-0.23343797794413979,7,7,35,20.0
B011050,양주,0.4,,11.611421725239634,3.694427050720095,-6.00414078674949,-2.881791483113072,2.7405027405027482,4.019499632082413,6.3312406048280145,-5.2058212058212145,-0.6228616545310928,6.329449152542366,-3.6861768368617653,-2.45668476855444,3.0576175326970656,3.9873092093980267,-2.399604188999749,-2.1544440689422073,2.5472757102150023,-0.5304816436510706,-7.821891136883085,1.7540637340435206,-0.8935018050541421,1.2202895911119338,6.036887089518661,-7.42406244697098,8.587663825497206,-7.714382174206613,-1.3261386500823091,4.0689591250347545,4.159244745279667,-0.059854638734513355,-5.706707734428473,2.495236366935849,4.727337110481589,-4.497041420118341,3.8590901044432746,0,0,35,0.0
B011060,약주,0.1,,0.0,-0.009337068160586437,0.1774208609580663,-0.13049962714392072,-1.7173791301101415,0.1044634377967757,-0.4079309363437922,0.028576871785102043,-0.057137415484243004,-0.10481181515007432,0.05723006486073601,-0.23832221163012646,0.08600095556616782,0.047737254153146225,0.028628685943310472,-0.028620492272457554,0.4198873938352943,-0.1615508885298933,0.028555111364925168,0.0,0.08564087924636254,0.04753755466817555,-0.02850898032880078,0.01901140684410496,0.08553506937845068,0.12344506694521584,0.12329286798178352,-0.03788955195603849,-0.1042357623424639,0.02845759817871052,0.10431484115693834,0.04736642667677593,0.170438405454032,0.10397958219112713,0.009442870632669909,2,2,35,5.714285714285714
C011010,남자외의,4.4,,0.0,2.6548672566371723,0.0,0.0,0.0,0.0,0.0,4.19480981158904,0.0,0.0,0.0,0.0,0.0,1.7485499829409834,0.0,0.0,0.0,0.0,0.0,0.30178556459048433,0.0,0.0,0.0,0.0,0.0,0.4763894692854098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,35,85.71428571428571
C011020,남자상의,1.5,,0.0,2.281333702780075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.122087773162362,0.0,0.0,0.0,0.0,0.0,1.7419754178088276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,35,91.42857142857143
C011030,남자하의,1.3,,0.0,0.6714747575230051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8115942028985588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,33,35,94.28571428571428
C011040,남자내의,0.7,,0.1946968292230622,0.24058480614417288,-0.09231053263176747,0.16631248267577892,-0.23983027395996226,-0.10171058714747439,0.01851166234727586,0.3331482509716821,0.21213798192216693,-0.03681546249425516,-0.09207255317189578,-0.05529444290849339,0.4333794375288136,0.33051781123760726,-0.036603221083464366,0.04577077993410672,-0.06404977582579185,-0.1281816517121448,0.05500550055006492,0.2748763056624526,-0.01827485380117011,-0.12794735880095054,0.6405563689604765,0.0636479359883646,0.00908677873694419,0.2544066872614881,0.054377379010328575,0.27173913043478937,0.33423667570007254,0.07202664986045715,0.03598740440844406,0.11691698893785407,0.07186489399928497,0.017953321364450048,0.19745108598097083,0,0,35,0.0
C012010,여자외의,6.2,,4.430870661237152,0.5941880976696678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.085832948777111,0.5786095289756821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0539325842696705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,35,85.71428571428571
C012020,원피스,1.8,,0.0,2.769826570129652,0.0,0.0,0.0,0.0,0.0,2.4821823543868193,0.0,0.0,0.0,0.0,0.0,1.4548361310951385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46485975417587255,0.0,0.0,0.0,0.0,0.0,6.132852325307825,0.0,0.0,0.0,30,30,35,85.71428571428571
C012030,여자상의,1.5,,0.753701211305513,0.0,0.0,0.0,0.0,0.0,0.0,1.1220945765428647,0.0,0.0,0.0,0.0,0.7309555261999057,0.0,0.0,0.0,0.0,0.0,0.0,0.1923413184123035,0.0,0.0,0.0,0.0,2.4781849912739906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30,35,85.71428571428571
C012040,여자하의,2.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.348588462212866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.041337590320948,0.0,0.0,0.0,33,33,35,94.28571428571428
C012050,여자내의,1.8,,0.07566442826065778,1.2380682355164874,0.15870052277819902,0.13048746388293342,0.09308386856556883,0.1766948758485931,-0.04641663572223509,0.03715055261446221,0.0,-0.28780985980872975,-0.018621973929244806,-0.03725088470850624,0.1676914477361624,0.5859375,0.17568192325474463,-0.08307181096548488,0.0,-0.267898383371834,0.09262689885143338,1.3233388858041817,-0.21919810028312448,-0.05491990846682171,0.30222547852367665,0.0,0.05478451424396624,-0.009125752874616921,0.05475951446562988,0.018243181610877457,-0.06383948928408989,0.054754517247679324,-0.3374680773440386,0.3660657087947383,0.10941916659068518,0.29146552509335955,0.02724548179093844,3,3,35,8.571428571428571
C013010,점퍼,3.3,,0.0,1.8022138871100601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9257626520895679,5.346378963920673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,31,35,88.57142857142857
C013020,티셔츠,4.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,35,35,100.0
C013030,스웨터,0.6,,0.0,4.535047551954907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7918456743324143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7689093188466334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,32,35,91.42857142857143
C013040,청바지,1.6,,0.0,2.2729236885316917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433665708974142,0.0,0.0,0.0,0.0,0.0,2.6398284111532666,0.0,0.0,0.0,32,32,35,91.42857142857143
C013050,운동복,2.3,,0.0,0.05721914934198047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1143728555089707,0.0,0.0,0.0,0.0,0.0,-0.5902513328255976,0.5937559854434005,0.0,0.0,0.0,4.503046458491999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.696547326227572,0.0,29,29,35,82.85714285714286
C013060,등산복,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.237966363812106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3985581874356185,0.0,0.0,0.0,33,33,35,94.28571428571428
C014010,유아동복,4.6,,0.0,0.9240069084628821,0.0,0.0,0.0,0.0,0.0,1.1294600838538393,0.0,0.0,0.0,0.0,0.0,-0.7445638378881458,0.0,0.0,0.0,0.0,0.0,0.45179439093001594,0.0,0.0,0.0,0.0,0.0,2.350644942294644,0.0,0.0,0.0,0.0,0.0,-0.4145593234391787,0.0,0.0,0.0,29,29,35,82.85714285714286
C015010,양말,0.9,,0.5194550622366068,0.14625585023400056,0.058416901956959144,0.9146638123966211,-0.15427634750746488,0.2897151134717557,0.07703418391913353,0.0577311652073309,-0.038465237042017986,0.18278018278017338,0.0,-0.25926637219128024,0.3465870800038573,-0.09594166746619281,0.08643042350908736,-0.07676069852236012,-0.14403687343960137,0.07693047408403597,-0.14413375612567503,-0.048113933795224106,0.02888225666699551,-0.08662175168431263,0.23119160003852723,-0.2691013935607889,0.04818348270212436,0.2985937198998201,0.009603380389910932,0.22085653927406135,-0.10539427038420701,-0.009591406100140087,0.0,-0.047961630695436686,0.038387715930898736,0.047966231772833545,-0.13424105858663715,2,2,35,5.714285714285714
C015020,모자,0.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,35,35,100.0
C015030,장갑,0.2,,0.17584097859326686,12.210944058612538,-0.013602666122569662,-0.02040677504931976,0.10205470131992023,0.06796710392169558,0.26489166610066395,0.0,0.013548299688381782,-0.013546464372782285,0.05419319875354933,-0.10155721056193112,0.1694340901389424,-0.02029769959405181,0.07444000812071305,-0.09467135515281999,0.0,0.11506700961148031,0.006760868095456729,0.020281233098962126,0.14869888475836923,0.05399203617466597,-0.01349072512648597,0.0,0.02023881805301997,5.3959260758127625,-0.05119672340969661,0.0,0.19848892303753196,0.0,0.08946258546871366,0.3128391751261006,0.1081975560081494,0.27338038018946964,0.08876489982247993,5,5,35,14.285714285714285
C016010,의복수선료,0.2,,0.14791612285738331,0.35621198957429545,0.09522985022940578,0.2767687251340467,0.8366396411937149,0.10264305876315216,0.7690335811330495,0.33070465530398163,0.1774847870182672,0.2446637981945443,0.0,0.09257700723785955,0.9080972000336418,0.10832430630780543,0.0,0.19976693857166605,1.204519023093531,0.3529508331281406,0.31899231146736984,0.587036282103548,0.0,0.0,0.4133906136013499,0.08072328059411937,0.32263268269074885,0.28943560057888007,0.29661696328362464,0.8632403484933215,0.8162294952056337,0.7939003301367542,2.557903766669267,1.178617595620124,0.5636554937622051,0.5903893580449848,0.11887072808320909,4,4,35,11.428571428571429
C016020,세탁료,1.1,,0.24539877300613355,0.4487964096287156,0.38992688870838066,0.744457031882173,0.5060240963855378,0.3836010549028934,0.25475678688002823,0.3732232192487972,0.12658227848101333,0.2133375474083321,0.11038397855396287,0.11026226667716355,0.5821729210919724,0.6100899491591649,0.12438777890071417,0.44258094572562356,1.1904761904761862,0.5118411000763823,1.6265106027209875,0.13461969934931428,0.16431398909555472,0.4623070613675173,0.28204557262674346,0.05180963659239257,0.7101642254771168,0.7639194946378769,0.2478495407493897,1.3670738801628834,0.3873744619799169,0.35015006431329265,3.6459445987324646,2.3565784953623936,1.97341925090615,0.9741969457609301,0.11734028683181297,0,0,35,0.0
C021010,아동화,0.9,,0.0,6.302916274694259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8053097345132727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,33,35,94.28571428571428
C021020,구두,2.0,,0.0,0.0,1.0805065981755346,0.0,0.0,0.0,-1.5946727416104367,0.0,0.0,0.0,1.3801086279048969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5357456525557747,0.0,0.0,0.0,0.0,0.0,0.4944812362030815,0.0,0.0,0.0,0.0,0.0,0.0,30,30,35,85.71428571428571
C021030,운동화,4.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3580705009276457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.257942918686041,0.0,0.0,0.0,33,33,35,94.28571428571428
C021040,실내화,0.2,,0.14476435579862112,0.06424670735625249,0.04012841091494135,0.17649418371439296,0.056058300632644276,-0.2481190971666436,0.5375912701596652,-0.23942537909018569,0.06399999999999739,0.23984649824111415,-0.06380602966979954,0.23942537909018569,0.18312101910828993,-0.015894460780419006,0.08743343136474735,0.023824650571802053,-0.08733624454148048,0.405276541640176,0.4115552037989856,0.29163710885158345,-0.03929581892486711,0.20441858636686128,0.11769321302470548,-0.04702194357365519,0.03136270973811417,0.03919109578303104,0.04701089085639154,0.0,0.1331349361735512,0.02346316283434735,-0.43005708030338097,0.18061881576880712,0.25868150819159386,0.0547302580140574,0.3594592482613068,1,1,35,2.857142857142857
D011010,전세,54.2,,-0.028705387044303254,0.06699846860642733,-0.07651841224294298,-0.04786062984588613,-0.009576709442637998,0.009577626664114547,-0.028730128327902893,0.03831784653702819,0.019151584793641874,0.03829583532790615,0.05742176284813105,0.05738880918220168,0.047796577765035764,0.0,0.019109497420233268,0.01910584638900037,0.047755491881562584,0.009546539379479135,0.047728140511638095,0.0477053716248399,0.04768262445165039,0.13344771709085101,0.08567348881485248,0.028533384059348244,0.038033659788916374,0.10455279916357085,0.07595898214964869,0.06641366223907319,0.056888214658190606,0.08528380555292703,0.10414694186706708,0.09458053532582777,0.10394028158366986,0.21710402114405447,0.19779598756710648,1,1,35,2.857142857142857
D011020,월세,44.9,,0.05848523247879989,0.0779347296639088,0.07787403874233156,0.05836008170412299,0.07776805677068843,0.05828071879554475,0.10678574895641724,0.08727695888284259,0.11626780350741939,0.0483886576986281,0.10640355968272175,0.06763938544787074,0.08690614136732666,0.07718282682103172,0.10604453870626251,0.11556240369798854,0.06733358984225557,0.15380178794577315,0.1247720510605621,0.05751533742330839,0.0958037938302514,0.07656967840734552,0.07651109410864443,0.06689602446483534,0.07640148982905881,0.09542895314438304,0.10487177042615148,0.06666666666665932,0.07613971637956407,0.1236329053732721,0.13297872340425343,0.11383039271486428,0.094750805381838,0.17039000378644698,0.189000189000188,0,0,35,0.0
D031010,주택수선재료,3.4,,0.03366436626830449,0.0336530371866095,-0.008410428931882041,0.050466818067129715,0.16813787305591799,0.1007133864876053,0.016768676113021463,-0.02514879704921258,0.17608586282071848,0.0334812086716374,0.05020500376535786,0.15890273479970407,0.025050100200396663,-0.00834794223224522,-0.00834863917181794,0.07514402604993364,0.041715334556990946,0.016679176048706168,0.07504377553571029,-0.14164305949008194,-0.9762202753441751,0.9352881698685644,-0.1335670757158458,0.0,0.26749143191506786,0.30846185910795576,0.1662234042553168,0.10786591437106363,0.16576875259013413,0.20686801820437584,2.8075970272502193,1.0843373493975905,0.2542709574890889,0.8797653958944274,0.5892520427404069,1,1,35,2.857142857142857
D031020,설비수리비,5.9,,0.18005658921376178,0.2225265320095815,0.1024765157984664,0.18768128305750587,0.12772479564033823,0.19559486350879673,0.3479884569682623,0.27911697538696156,-0.22773279352226172,0.19443739961111373,0.11812352345594856,0.1938311141075344,0.4457902262595681,0.27633562217384,0.09185803757829625,0.6424161521775273,0.2735637901019716,0.12400793650793052,0.47890347617867146,0.2793984715260045,0.22125706793412192,0.38430089942762535,0.19548749694551226,0.18697666856353212,0.23531320999676808,0.0971423945600236,0.05661140315404989,0.19398642095052043,0.10487253952888853,0.2820533483761656,0.538412086145934,0.2717608504515967,0.38262255878835916,0.26999126498847836,0.43557456244556203,0,0,35,0.0
D041010,상수도료,4.5,,0.0458169156052568,0.0,0.6045063198387934,1.7388929351784377,0.03579418344519247,0.0,-0.0178906878969598,0.4384002863022429,0.24942098699447524,0.45317220543805714,0.0,-0.09730207872622465,-0.44271294492650437,0.08004268943437864,0.3554607660179565,2.5413973257770284,0.10362694300518616,0.04313319530711013,0.0,0.4915064240752054,0.0,0.2402608546421714,-0.23112480739598817,-0.034320034320023396,0.21457385632135395,0.21411442274752446,0.31621228954790137,0.43448628386437704,0.5513614386292387,0.00843597098025839,0.0,0.2699283002952413,0.0,0.5299907461933095,0.0,8,8,35,22.857142857142858
