품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
A011010,쌀,A,4.2,117.04663887500023,0.0,117.04663887500023
A011020,현미,A,0.4,128.84264771403147,0.0,128.84264771403147
A011030,찹쌀,A,0.5,134.60200000571012,0.0,134.60200000571012
A011040,보리쌀,A,0.2,188.08197646899802,1.3555042835377737,187.26867389887536
A011050,콩,A,0.5,105.7260835677583,0.0,105.7260835677583
A011060,땅콩,A,0.1,120.70074698383276,0.0,120.70074698383276
A011070,혼식곡,A,0.4,121.79740529466848,0.0,121.79740529466848
A011080,밀가루,A,0.1,128.6736356804323,0.0,128.6736356804323
A011090,국수,A,0.7,141.47765102008944,0.0,141.47765102008944
A011100,라면,A,2.4,126.77791635137362,0.0,126.77791635137362
A011110,당면,A,0.2,137.7708613367778,0.0,137.7708613367778
A011120,두부,A,1.2,109.11511101173784,-0.24543132243301594,109.26236980519765
A011130,시리얼,A,0.4,125.75360759098491,0.0,125.75360759098491
A011140,부침가루,A,0.6,140.2497448456675,0.0,140.2497448456675
A011150,케이크,A,1.6,131.15,0.40045209405910026,130.90972874356456
A011160,빵,A,6.8,138.48,0.3962036208306425,138.2422778275016
A011170,떡,A,1.9,130.27577192534025,0.0,130.27577192534025
A011180,파스타면,A,0.1,132.4991113141401,0.0,132.4991113141401
A012010,국산쇠고기,A,8.6,111.21967708891073,0.0,111.21967708891073
A012020,수입쇠고기,A,3.1,145.25854737891083,0.0,145.25854737891083
A012030,돼지고기,A,9.8,136.13431084022997,0.0,136.13431084022997
A012040,닭고기,A,1.5,137.99382112595126,0.0,137.99382112595126
A012050,소시지,A,2.0,119.35401201327774,-0.0950839594000712,119.41106238891778
A012060,햄및베이컨,A,2.7,124.58511738329618,0.0,124.58511738329618
A012070,기타육류가공품,A,0.9,136.49780219230513,0.0,136.49780219230513
A013110,마른멸치,A,0.5,110.51944370573442,0.0,110.51944370573442
A013120,마른오징어,A,0.2,127.46261238386522,0.0,127.46261238386522
A013140,오징어채,A,0.2,144.21122513957894,0.0,144.21122513957894
A013150,북어채,A,0.4,140.32568655609043,0.0,140.32568655609043
A013160,어묵,A,0.8,133.3732908399056,0.0,133.3732908399056
A013170,맛살,A,0.2,146.17463268314032,0.0,146.17463268314032
A013180,수산물통조림,A,0.7,125.70253085487653,0.0,125.70253085487653
A013190,젓갈,A,0.7,124.5704239110803,-1.609115788517509,125.5358933841908
A014010,우유,A,3.4,124.67477207308127,0.0,124.67477207308127
A014020,분유,A,0.5,113.35451041340713,0.0,113.35451041340713
A014030,치즈,A,0.7,144.58484867896576,0.17911377416632016,144.47738041446596
A014040,발효유,A,2.0,128.3195569943194,0.0,128.3195569943194
A014050,달걀,A,3.0,157.27559487772098,0.0,157.27559487772098
A015010,참기름,A,0.6,153.52779269765395,0.0,153.52779269765395
A015020,식용유,A,0.8,152.84553091749652,0.0,152.84553091749652
A016190,아몬드,A,0.2,109.91080780159243,0.0,109.91080780159243
A016200,과일가공품,A,1.0,144.7639058495942,0.0,144.7639058495942
A017250,고사리,A,0.1,126.90582274924527,0.0,126.90582274924527
A017270,단무지,A,0.2,127.86214411169405,0.0,127.86214411169405
A017280,김,A,0.5,154.6118475673962,0.0,154.6118475673962
A017290,맛김,A,0.5,131.87225902548136,0.0,131.87225902548136
A017300,미역,A,0.3,136.0038281344377,0.0,136.0038281344377
A018010,초콜릿,A,0.5,163.7226891081671,1.1288475263202618,163.04538059237493
A018020,사탕,A,0.8,116.54777695816483,0.0,116.54777695816483
A018030,껌,A,0.1,116.79995381137435,0.0,116.79995381137435
A018040,아이스크림,A,2.6,129.30560305080922,0.0,129.30560305080922
A018050,비스킷,A,1.9,134.4805172456691,0.0,134.4805172456691
A018060,스낵과자,A,2.9,118.83030741284121,0.0,118.83030741284121
A018070,파이,A,0.6,116.58366438250805,0.0,116.58366438250805
A018080,설탕,A,0.3,140.70614204242273,0.0,140.70614204242273
A018090,잼,A,0.1,172.2471414550692,0.0,172.2471414550692
A018100,꿀,A,0.4,116.97875300230349,0.0,116.97875300230349
A018110,물엿,A,0.2,137.8409168348587,0.0,137.8409168348587
A019010,고춧가루,A,1.6,115.08,0.0,115.08
A019020,참깨,A,0.6,136.06628943840062,0.0,136.06628943840062
A019040,소금,A,0.2,176.77398636543614,-0.13548466555724303,176.85527716477048
A019050,간장,A,0.4,141.17138917566155,0.0,141.17138917566155
A019060,된장,A,0.4,141.83638149244845,0.0,141.83638149244845
A019070,양념소스,A,0.5,139.28500726160772,0.0,139.28500726160772
A019080,고추장,A,0.3,141.79283256160062,0.0,141.79283256160062
A019090,카레,A,0.2,128.8954633272797,0.0,128.8954633272797
A019100,식초,A,0.1,148.7016209764888,0.0,148.7016209764888
A019110,드레싱,A,0.2,165.10149806072246,0.0,165.10149806072246
A019120,혼합조미료,A,0.3,135.60348757487833,0.0,135.60348757487833
A019130,스프,A,0.3,128.55391674929604,0.0,128.55391674929604
A019140,이유식,A,0.3,111.21669958703919,0.09857513628935521,111.15755450526558
A019150,김치,A,1.3,135.60854771583072,0.0,135.60854771583072
A019160,밑반찬,A,3.1,118.22971012379844,0.0,118.22971012379844
A019170,냉동식품,A,1.9,119.11160055405615,0.0,119.11160055405615
A019180,즉석식품,A,3.1,127.50914794744605,-0.3682388865130359,127.73009127935387
A019190,편의점도시락,A,0.4,118.78101013256156,0.2467047662392782,118.632987272818
A019200,삼각김밥,A,0.4,116.49184948170242,0.0,116.49184948170242
A021010,커피,A,2.6,144.30200355093356,0.0,144.30200355093356
A021020,차,A,0.9,130.06799632260183,0.0,130.06799632260183
A022010,주스,A,1.4,136.9386466905797,0.4025393083529754,136.69712310556793
A022020,두유,A,0.8,127.37772381890083,0.0,127.37772381890083
A022030,생수,A,1.3,117.17586258886143,0.0,117.17586258886143
A022040,기능성음료,A,0.5,121.16125918554178,0.0,121.16125918554178
A022050,탄산음료,A,1.6,119.39630968110718,0.0,119.39630968110718
A022060,기타음료,A,0.6,122.68188730563577,1.2825038714261723,121.91238498278007
B011010,소주,A,1.7,109.01603359934737,0.0,109.01603359934737
B011020,과실주,A,0.8,103.40407907084649,0.0,103.40407907084649
B011030,맥주,A,3.0,116.36686575747324,0.0,116.36686575747324
B011040,막걸리,A,0.5,123.9543196870412,0.0,123.9543196870412
B011050,양주,A,0.4,114.37301894096616,0.0,114.37301894096616
B011060,약주,A,0.1,105.84644923199093,0.0,105.84644923199093
C011010,남자외의,A,4.4,120.22,0.23454883140549754,120.0792707011567
C011020,남자상의,A,1.5,115.06269600034338,0.15361616056559532,114.97052630400403
C011030,남자하의,A,1.3,123.62529569552112,0.2063426544636684,123.50149010284292
C011040,남자내의,A,0.7,111.50264945701714,0.0,111.50264945701714
C012010,여자외의,A,6.2,115.81022684298485,0.1387093156239274,115.7270012536105
C012020,원피스,A,1.8,135.33,0.0,135.33
C012030,여자상의,A,1.5,117.49811965961196,0.059216028441561264,117.46259004254702
C012040,여자하의,A,2.4,123.85071628924922,0.0,123.85071628924922
C012050,여자내의,A,1.8,109.84713797397823,0.0,109.84713797397823
C013010,점퍼,A,3.3,120.57566578676418,0.11283343271734954,120.50796572713377
C013020,티셔츠,A,4.6,123.93689998347955,0.1796982464838782,123.82908103558923
C013030,스웨터,A,0.6,118.80147621493376,0.07311126182151402,118.75760945784084
C013040,청바지,A,1.6,124.49969625306895,0.0,124.49969625306895
C013050,운동복,A,2.3,109.77,0.1114025313032793,109.70315848121803
C013060,등산복,A,0.5,110.44603521025596,0.0,110.44603521025596
C014010,유아동복,A,4.6,119.99332672372547,0.2552035128468854,119.84020461601735
C015010,양말,A,0.9,104.25171243105301,0.0,104.25171243105301
C015020,모자,A,0.6,113.33802800200942,0.05914760416749232,113.30253943950893
C015030,장갑,A,0.2,157.74061775844532,0.35942339901533177,157.52496371903612
C016010,의복수선료,A,0.2,134.8867231011851,-0.7785059613333066,135.3538266779851
C016020,세탁료,A,1.1,154.62400418086122,0.0,154.62400418086122
C021010,아동화,A,0.9,116.3571157920806,0.1899148236469017,116.24316689789246
C021020,구두,A,2.0,113.81,0.6336637428872672,113.42980175426764
C021030,운동화,A,4.4,115.02849790171939,0.0,115.02849790171939
C021040,실내화,A,0.2,127.8475372230189,0.0,127.8475372230189
D011010,전세,A,54.2,106.03888325494101,0.0,106.03888325494101
D011020,월세,A,44.9,105.7452071160157,0.0,105.7452071160157
D031010,주택수선재료,A,3.4,126.81142088811858,0.0,126.81142088811858
D031020,설비수리비,A,5.9,126.23307410294177,0.0,126.23307410294177
D041010,상수도료,A,4.5,119.02062984711252,0.0,119.02062984711252
D042010,공동주택관리비,A,21.8,131.1353081114662,0.0,131.1353081114662
E011010,장롱,A,1.3,127.74,0.0,127.74
E011020,침대,A,2.7,133.99,0.0,133.99
E011030,거실장,A,0.4,128.0956472597395,0.0,128.0956472597395
E011040,소파,A,1.3,137.31676574364442,0.0,137.31676574364442
E011050,책상,A,0.4,131.20692080642814,0.0,131.20692080642814
E011060,의자,A,0.4,116.56278531065813,0.0,116.56278531065813
E011070,식탁,A,0.9,130.66369436379856,0.0,130.66369436379856
E011080,싱크대,A,1.3,158.33413086861896,0.6440420122726968,157.94770566125533
E021010,침구,A,2.6,117.05,0.18916950637716448,116.9364982961737
E021020,커튼,A,0.4,107.4626914034393,0.0,107.4626914034393
E031010,전기밥솥,A,0.5,96.63093384032517,0.0,96.63093384032517
E031020,가스레인지,A,0.4,107.67490079010662,0.0,107.67490079010662
E031030,전자레인지,A,0.1,104.20453933517527,0.0,104.20453933517527
E031040,전기레인지,A,0.2,98.84816462236788,0.0,98.84816462236788
E031050,냉장고,A,2.4,99.82864884834162,0.0,99.82864884834162
E031060,김치냉장고,A,1.1,111.00456622101656,-1.148344993537177,111.69357321713886
E031070,에어컨,A,1.5,120.28281207429634,-1.266661005044296,121.04280867732292
E031080,선풍기,A,0.4,90.48303675794072,0.0,90.48303675794072
E031090,공기청정기,A,0.6,92.32785045445594,0.0,92.32785045445594
E031100,세탁기,A,1.0,102.30734390152284,-0.43869725499849466,102.57056225452195
E031110,의류건조기,A,1.1,111.5670585181114,-1.835986644601462,112.66865050487228
E031120,식기세척기,A,0.2,100.88033832727038,0.0,100.88033832727038
E031130,청소기,A,1.1,99.14468889560486,0.0,99.14468889560486
E031140,소형주방가전,A,0.8,112.40821549877127,0.0,112.40821549877127
E031150,보온매트,A,0.4,114.89498493293462,0.0,114.89498493293462
E032010,가전제품수리비,A,2.4,161.96759785679652,0.0,161.96759785679652
E032020,가전제품렌탈비,A,2.5,97.21226471383625,0.0,97.21226471383625
E041010,식기,A,0.8,126.45547505722017,0.0,126.45547505722017
E041020,컵,A,0.5,107.38717814931752,0.0,107.38717814931752
E041030,솥,A,0.2,122.85211100921272,0.0,122.85211100921272
E041040,프라이팬,A,0.6,131.11588012140936,0.0,131.11588012140936
E041050,냄비,A,0.5,129.93987896380838,0.0,129.93987896380838
E041060,수저,A,0.3,114.38409331358078,0.0,114.38409331358078
E041070,밀폐용기,A,0.7,127.45024747069142,0.0,127.45024747069142
E041080,부엌용용구,A,0.4,124.42470996357058,0.0,124.42470996357058
E051010,보일러,A,1.5,120.3643770010847,0.0,120.3643770010847
E051020,건전지,A,0.3,149.92136897538114,0.0,149.92136897538114
E051030,소형가사용품,A,1.3,116.01963279824655,0.0,116.01963279824655
E061010,세탁세제,A,1.7,128.33328914461515,0.0,128.33328914461515
E061020,섬유유연제,A,0.1,153.22239010343253,0.0,153.22239010343253
E061030,전구,A,0.2,108.1551477214117,0.0,108.1551477214117
E061040,부엌용세제,A,0.6,122.46954543675479,0.0,122.46954543675479
E061050,청소용세제,A,0.2,138.82733107250658,0.0,138.82733107250658
E061060,살충제,A,0.3,130.23566947574338,0.0,130.23566947574338
E061070,가정용비닐용품,A,0.6,147.13110728355755,0.0,147.13110728355755
E061080,키친타월,A,1.0,134.63703749325168,0.0,134.63703749325168
E061090,방향제,A,0.3,134.42393378823294,0.0,134.42393378823294
E061100,습기제거제,A,0.1,146.2378132027267,0.0,146.2378132027267
E062010,가사도우미료,A,2.4,123.8608039857749,0.0,123.8608039857749
E062020,간병도우미료,A,2.6,144.89927936255248,0.0,144.89927936255248
F011010,감기약,A,0.4,128.48290053554067,0.0,128.48290053554067
F011020,진통제,A,0.4,119.91376608084684,0.0,119.91376608084684
F011030,소화제,A,0.3,123.59981051488829,0.0,123.59981051488829
F011040,위장약,A,0.2,108.00779623406578,-0.15522301825837795,108.1009300450208
F011050,진해거담제,A,0.2,115.210516706671,0.0,115.210516706671
F011060,소염진통제,A,0.6,115.47173692787597,0.0,115.47173692787597
F011070,피부질환제,A,0.3,115.45732652308223,0.0,115.45732652308223
F011080,치과구강용약,A,0.3,111.7906096497068,0.0,111.7906096497068
F011090,조제약,A,5.8,92.40884070174805,0.0,92.40884070174805
F011100,한방약,A,2.7,134.3204757734423,0.0,134.3204757734423
F011110,인삼,A,0.3,127.85376247441317,-1.5849192113664827,128.80471400123307
F011120,홍삼,A,1.1,107.79237333158656,0.0,107.79237333158656
F011130,비타민제,A,1.2,113.28829011828773,-0.11802180971726035,113.35910320411809
F011140,건강기능식품,A,6.5,102.70274048699238,0.1871241381247799,102.59046600411752
F011150,유산균,A,1.2,101.46,0.0,101.46
F011160,병원약품,A,3.5,92.17190113828963,0.0,92.17190113828963
F012010,종이기저귀,A,1.4,117.00518052077821,0.0,117.00518052077821
F012020,생리대,A,1.0,109.90244969290744,0.0,109.90244969290744
F012030,마스크,A,1.6,70.68230321076541,0.0,70.68230321076541
F012040,반창고,A,0.1,103.08007844392044,0.0,103.08007844392044
F012050,안경,A,1.0,101.6099242634185,0.0,101.6099242634185
F012060,콘택트렌즈,A,1.4,105.95607125987759,0.0,105.95607125987759
F012070,의료측정기,A,0.2,99.10856770073501,0.0,99.10856770073501
F012080,보청기,A,0.6,102.91480632165333,0.0,102.91480632165333
F012090,건강기기렌탈비,A,1.5,107.90740864063027,-1.7162954025483756,108.9371858821593
F012100,치료재료,A,1.5,101.8687856240215,0.0,101.8687856240215
F021020,건강검진비,A,1.2,108.42014952011105,0.0,108.42014952011105
F022020,치과보철료,A,6.8,107.29571439223412,-0.32589331563575286,107.49125038161557
F031020,병원검사료,A,1.1,63.37,0.0,63.37
G011010,소형승용차,A,1.0,106.52591638144517,0.0,106.52591638144517
G011020,중형승용차,A,1.0,102.87755049863384,0.0,102.87755049863384
G011030,대형승용차,A,3.2,112.80342656498394,0.0,112.80342656498394
G011040,경승용차,A,0.6,107.75022223035288,0.0,107.75022223035288
G011050,다목적승용차,A,7.7,111.41196487444743,0.0,111.41196487444743
G011060,수입승용차,A,9.3,106.90920193948732,0.0,106.90920193948732
