품목코드,품목명,Tier,가중치,pred,pred_corr
A022010,주스,A,1.4,129.53986409538467,129.53986409538467
A022020,두유,A,0.8,125.08479406230795,125.08479406230795
A022030,생수,A,1.3,113.32468448321922,113.32468448321922
A022040,기능성음료,A,0.5,114.77746733461376,114.77746733461376
A022050,탄산음료,A,1.6,113.24167230684493,113.24167230684493
A022060,기타음료,A,0.6,122.2697730529154,122.2697730529154
B011010,소주,A,1.7,108.45226197058147,108.45226197058147
B011020,과실주,A,0.8,103.35301652709212,103.35301652709212
B011030,맥주,A,3.0,112.78458561568303,112.78458561568303
B011040,막걸리,A,0.5,122.91620978067937,122.91620978067937
B011050,양주,A,0.4,116.62873226134691,116.62873226134691
B011060,약주,A,0.1,104.71926023452778,104.71926023452778
C011010,남자외의,A,4.4,117.24,117.24
C011020,남자상의,A,1.5,111.2656516406966,111.2656516406966
C011030,남자하의,A,1.3,122.7090005420223,122.7090005420223
C011040,남자내의,A,0.7,109.00986963262237,109.00986963262237
C012010,여자외의,A,6.2,111.79568781533017,111.79568781533017
C012020,원피스,A,1.8,126.18339524177068,126.18339524177068
C012030,여자상의,A,1.5,114.41015970293483,114.41015970293483
C012040,여자하의,A,2.4,114.7898757430469,114.7898757430469
C012050,여자내의,A,1.8,107.56770173317105,107.56770173317105
C013010,점퍼,A,3.3,113.30015490288805,113.30015490288805
C013020,티셔츠,A,4.6,124.05584918299469,124.05584918299469
C013030,스웨터,A,0.6,118.78979734712578,118.78979734712578
C013040,청바지,A,1.6,119.570819996305,119.570819996305
C013050,운동복,A,2.3,105.04,105.04
C013060,등산복,A,0.5,103.46360476885306,103.46360476885306
C014010,유아동복,A,4.6,119.55617443958295,119.55617443958295
C015010,양말,A,0.9,104.23349068059697,104.23349068059697
C015020,모자,A,0.6,113.34478244764087,113.34478244764087
C015030,장갑,A,0.2,148.43140801768973,148.43140801768973
C016010,의복수선료,A,0.2,120.4046958516051,120.4046958516051
C016020,세탁료,A,1.1,128.17641295704468,128.17641295704468
C021010,아동화,A,0.9,115.69061769636853,115.69061769636853
C021020,구두,A,2.0,113.86,113.86
C021030,운동화,A,4.4,107.8,107.8
C021040,실내화,A,0.2,125.90522491467952,125.90522491467952
D011010,전세,A,54.2,104.70828060673934,104.70828060673934
D011020,월세,A,44.9,103.73101940895911,103.73101940895911
D031010,주택수선재료,A,3.4,119.84128471011825,119.84128471011825
D031020,설비수리비,A,5.9,119.681788067506,119.681788067506
D041010,상수도료,A,4.5,112.52129948421874,112.52129948421874
D042010,공동주택관리비,A,21.8,122.57530910807921,122.57530910807921
E011010,장롱,A,1.3,120.96,120.96
E011020,침대,A,2.7,125.3,125.3
E011030,거실장,A,0.4,122.6001443166322,122.6001443166322
E011040,소파,A,1.3,121.32019308470102,121.32019308470102
E011050,책상,A,0.4,118.3645077682669,118.3645077682669
E011060,의자,A,0.4,114.16891387495089,114.16891387495089
E011070,식탁,A,0.9,122.7165650484011,122.7165650484011
E011080,싱크대,A,1.3,148.30014695665113,148.30014695665113
E021010,침구,A,2.6,111.15,111.15
E021020,커튼,A,0.4,106.87862874877409,106.87862874877409
E031010,전기밥솥,A,0.5,103.50589606368399,103.50589606368399
E031020,가스레인지,A,0.4,98.19780033251682,98.19780033251682
E031030,전자레인지,A,0.1,97.08341416470367,97.08341416470367
E031040,전기레인지,A,0.2,106.32113341777595,106.32113341777595
E031050,냉장고,A,2.4,98.38717787662624,98.38717787662624
E031060,김치냉장고,A,1.1,108.26318151322684,108.26318151322684
E031070,에어컨,A,1.5,106.26525267502697,106.26525267502697
E031080,선풍기,A,0.4,93.34138426351288,93.34138426351288
E031090,공기청정기,A,0.6,94.75988271308206,94.75988271308206
E031100,세탁기,A,1.0,95.03778988603369,95.03778988603369
E031110,의류건조기,A,1.1,101.36171211956034,101.36171211956034
E031120,식기세척기,A,0.2,100.84635778479287,100.84635778479287
E031130,청소기,A,1.1,99.77834758379794,99.77834758379794
E031140,소형주방가전,A,0.8,109.30470911449409,109.30470911449409
E031150,보온매트,A,0.4,104.33294081192004,104.33294081192004
E032010,가전제품수리비,A,2.4,127.30103649848147,127.30103649848147
E032020,가전제품렌탈비,A,2.5,93.84493769591631,93.84493769591631
E041010,식기,A,0.8,122.28935937779379,122.28935937779379
E041020,컵,A,0.5,103.1714693954268,103.1714693954268
E041030,솥,A,0.2,117.88429629922305,117.88429629922305
E041040,프라이팬,A,0.6,118.70604374650311,118.70604374650311
E041050,냄비,A,0.5,118.28470040990707,118.28470040990707
E041060,수저,A,0.3,110.52711383108733,110.52711383108733
E041070,밀폐용기,A,0.7,125.24291550945745,125.24291550945745
E041080,부엌용용구,A,0.4,119.67505784789977,119.67505784789977
E051010,보일러,A,1.5,120.7061954572335,120.7061954572335
E051020,건전지,A,0.3,132.83319562912203,132.83319562912203
E051030,소형가사용품,A,1.3,107.6006385191469,107.6006385191469
E061010,세탁세제,A,1.7,130.61300144530526,130.61300144530526
E061020,섬유유연제,A,0.1,140.46427596010034,140.46427596010034
E061030,전구,A,0.2,104.95870663380795,104.95870663380795
E061040,부엌용세제,A,0.6,118.41584409103766,118.41584409103766
E061050,청소용세제,A,0.2,127.86994079131566,127.86994079131566
E061060,살충제,A,0.3,131.2534364555578,131.2534364555578
E061070,가정용비닐용품,A,0.6,132.58356395652808,132.58356395652808
E061080,키친타월,A,1.0,134.7137889536559,134.7137889536559
E061090,방향제,A,0.3,129.3376190270252,129.3376190270252
E061100,습기제거제,A,0.1,139.82904603678244,139.82904603678244
E062010,가사도우미료,A,2.4,117.48885091989554,117.48885091989554
E062020,간병도우미료,A,2.6,134.54275786793332,134.54275786793332
F011010,감기약,A,0.4,127.19013943357197,127.19013943357197
F011020,진통제,A,0.4,119.48231452006132,119.48231452006132
F011030,소화제,A,0.3,120.17316251001137,120.17316251001137
F011040,위장약,A,0.2,109.20334914835523,109.20334914835523
F011050,진해거담제,A,0.2,110.63820512812697,110.63820512812697
F011060,소염진통제,A,0.6,114.40676766529215,114.40676766529215
F011070,피부질환제,A,0.3,111.78813218568943,111.78813218568943
F011080,치과구강용약,A,0.3,112.05429654660968,112.05429654660968
F011090,조제약,A,5.8,94.28745715731608,94.28745715731608
F011100,한방약,A,2.7,130.3288500396573,130.3288500396573
F011110,인삼,A,0.3,95.79810445562867,95.79810445562867
F011120,홍삼,A,1.1,106.56554688247871,106.56554688247871
F011130,비타민제,A,1.2,112.3778474673991,112.3778474673991
F011140,건강기능식품,A,6.5,104.02800322373366,104.02800322373366
F011150,유산균,A,1.2,95.27,95.27
F011160,병원약품,A,3.5,94.20021981387671,94.20021981387671
F012010,종이기저귀,A,1.4,113.63805115064825,113.63805115064825
F012020,생리대,A,1.0,120.11251231087535,120.11251231087535
F012030,마스크,A,1.6,70.70715011163323,70.70715011163323
F012040,반창고,A,0.1,101.71992690560877,101.71992690560877
F012050,안경,A,1.0,101.19086940454541,101.19086940454541
F012060,콘택트렌즈,A,1.4,98.46744905777382,98.46744905777382
F012070,의료측정기,A,0.2,98.99762379260608,98.99762379260608
F012080,보청기,A,0.6,101.98115065723884,101.98115065723884
F012090,건강기기렌탈비,A,1.5,106.56100426654831,106.56100426654831
F012100,치료재료,A,1.5,104.31143115016343,104.31143115016343
F021020,건강검진비,A,1.2,105.95717208713289,105.95717208713289
F022020,치과보철료,A,6.8,102.29596131025687,102.29596131025687
F031020,병원검사료,A,1.1,61.29,61.29
G011010,소형승용차,A,1.0,105.02423940591916,105.02423940591916
G011020,중형승용차,A,1.0,104.61123892302092,104.61123892302092
G011030,대형승용차,A,3.2,111.94381215277946,111.94381215277946
G011040,경승용차,A,0.6,104.13088707748265,104.13088707748265
G011050,다목적승용차,A,7.7,110.76933983737274,110.76933983737274
G011060,수입승용차,A,9.3,106.38720630797538,106.38720630797538
G011070,전기동력차,A,5.1,104.28298963170302,104.28298963170302
G011080,자전거,A,0.5,132.3313258014578,132.3313258014578
G022010,자동차용품,A,0.9,107.04459804366064,107.04459804366064
G022020,블랙박스,A,0.2,102.77561823699146,102.77561823699146
G022030,자동차타이어,A,0.9,120.07084059958146,120.07084059958146
G022040,자동차수리비,A,6.3,114.80713001880247,114.80713001880247
G022050,엔진오일교체료,A,1.0,131.44437182133248,131.44437182133248
G022060,세차료,A,0.5,131.53335507988842,131.53335507988842
G023010,자동차학원비,A,0.5,112.97023356979895,112.97023356979895
G023020,주차료,A,1.2,109.45496825259782,109.45496825259782
G023040,승용차임차료,B,3.2,90.65450904096156,90.65450904096156
G023050,대리운전이용료,A,0.4,133.6410744008785,133.6410744008785
G023060,자동차검사료,A,0.3,100.0,100.0
G033010,국내항공료,B,1.0,105.28982991591427,105.28982991591427
G033030,여객선료,A,0.2,115.20235496977843,115.20235496977843
G034010,이삿짐운송료,A,1.0,126.06737435375449,126.06737435375449
G034020,택배이용료,A,1.9,113.89299174720104,113.89299174720104
H021010,휴대전화기,A,10.4,99.3417824504245,99.3417824504245
H031040,휴대전화기수리비,A,0.4,106.47859065283915,106.47859065283915
I011010,TV,A,1.9,88.01302835541503,88.01302835541503
I011020,영상음향기기,A,0.9,96.53705422844325,96.53705422844325
I012010,컴퓨터,A,3.0,88.8518328568236,88.8518328568236
I012020,컴퓨터수리비,A,0.1,165.43103737854292,165.43103737854292
I012030,휴대용멀티미디어기기,A,1.2,117.1794482910204,117.1794482910204
I012040,컴퓨터소모품,A,0.7,116.49617963130986,116.49617963130986
I012050,저장장치,A,0.1,132.7841330263281,132.7841330263281
I021010,악기,A,0.3,104.37872166015538,104.37872166015538
I021020,헬스기구,A,1.1,107.79803991830231,107.79803991830231
I031010,장난감,A,2.9,100.29665711474776,100.29665711474776
I031020,레저용품,A,1.6,109.27,109.27
I031030,운동용품,A,2.1,98.49522488086915,98.49522488086915
I031040,화초,A,0.7,134.9699999214709,134.9699999214709
I031050,원예용품,A,0.4,116.19430514352406,116.19430514352406
I031060,반려동물용품,A,3.3,116.47883023513589,116.47883023513589
I031070,반려동물관리비,A,2.6,111.2721011510904,111.2721011510904
I041010,수영장이용료,A,0.2,110.91731408471163,110.91731408471163
I041020,볼링장이용료,A,0.2,107.48023150503163,107.48023150503163
I041030,헬스클럽이용료,A,1.5,107.56884127253346,107.56884127253346
I041040,골프연습장이용료,A,2.3,105.01403066187957,105.01403066187957
I041050,골프장이용료,A,3.0,118.59980585818003,118.59980585818003
I041060,당구장이용료,A,0.5,107.08903923056559,107.08903923056559
I041070,노래방이용료,A,0.5,120.94720834517585,120.94720834517585
I041080,PC방이용료,A,0.3,112.97131832224481,112.97131832224481
I041090,놀이시설이용료,A,2.3,115.65164172281654,115.65164172281654
I041100,운동경기관람료,A,0.2,121.6112229600833,121.6112229600833
I042010,영화관람료,A,1.0,128.81,128.81
I042020,공연예술관람료,A,0.7,108.6454667973188,108.6454667973188
I042030,관람시설이용료,A,0.6,109.75398763511792,109.75398763511792
I042040,독서실비,A,0.8,100.17600835879982,100.17600835879982
I042050,문화강습료,A,0.9,113.67632871395121,113.67632871395121
I042060,온라인콘텐츠이용료,A,8.0,110.33,110.33
I042080,사진서비스료,A,1.7,118.63930854818115,118.63930854818115
I051010,유아용학습교재,A,0.3,112.44071517158962,112.44071517158962
I051020,초등학교학습서,A,0.6,109.23155979969772,109.23155979969772
I051030,중학교학습서,A,0.6,102.75591360953295,102.75591360953295
I051040,고등학교학습서,A,0.6,123.84361871529825,123.84361871529825
I051050,대학교재,A,0.2,101.25912220366632,101.25912220366632
I051060,서적,A,1.5,107.27279240368424,107.27279240368424
I052010,신문,A,0.4,120.45446863637396,120.45446863637396
I053010,종이문구,A,0.5,118.6688692093363,118.6688692093363
I053020,기타문구,A,0.1,125.73953970274484,125.73953970274484
I053030,필기구,A,0.4,115.37107339346744,115.37107339346744
I053040,회화용구,A,0.2,115.83830433025616,115.83830433025616
I061010,국내단체여행비,A,2.0,117.5227627780882,117.5227627780882
I061020,해외단체여행비,A,5.5,112.09509430586674,112.09509430586674
J041010,초등학생학원비,A,7.6,108.5775217245544,108.5775217245544
J041020,중학생학원비,A,13.8,108.27253276606498,108.27253276606498
J041030,고등학생학원비,A,13.8,106.86314618167324,106.86314618167324
J041040,음악학원비,A,3.0,114.92946113204185,114.92946113204185
J041050,미술학원비,A,2.6,116.68003485644455,116.68003485644455
J041060,운동학원비,A,5.7,116.99832165147325,116.99832165147325
J041070,전산학원비,A,0.5,111.43162529018905,111.43162529018905
J041080,가정학습지,A,3.5,117.84,117.84
J041090,이러닝이용료,A,0.7,98.58091664856971,98.58091664856971
J041100,학교보충교육비,A,1.4,104.8673593003013,104.8673593003013
J041110,기타학원비,A,0.2,107.15778996855688,107.15778996855688
J042010,취업학원비,A,2.0,107.22924478155544,107.22924478155544
J042020,외국어학원비,A,0.5,111.65600590510171,111.65600590510171
J042030,운동강습료,A,3.7,107.64467290197872,107.64467290197872
K011010,김치찌개백반,A,4.8,123.79870352749336,123.79870352749336
K011020,된장찌개백반,A,4.3,122.60842981013255,122.60842981013255
K011030,비빔밥,A,2.4,125.59929901236265,125.59929901236265
K011040,설렁탕,A,2.0,125.64116317687065,125.64116317687065
K011050,갈비탕,A,2.2,128.806368959838,128.806368959838
K011060,삼계탕,A,2.2,120.39227235302228,120.39227235302228
K011070,해물찜,A,4.1,113.86186075692264,113.86186075692264
K011080,해장국,A,5.0,126.48383778910912,126.48383778910912
K011090,불고기,A,1.1,119.80347002941697,119.80347002941697
K011100,쇠고기(외식),A,8.3,119.20404833946726,119.20404833946726
K011110,돼지갈비(외식),A,6.1,122.21506291809457,122.21506291809457
K011120,삼겹살(외식),A,7.2,120.82869156486153,120.82869156486153
K011130,오리고기(외식),A,1.5,121.52236282208226,121.52236282208226
K011140,냉면,A,2.4,125.02613844618583,125.02613844618583
K011150,칼국수,A,2.7,127.13929245689737,127.13929245689737
K011160,죽(외식),A,1.7,118.48,118.48
K011170,생선초밥,A,2.7,115.6553144239853,115.6553144239853
K011180,생선회(외식),A,10.3,129.60180030712996,129.60180030712996
K011190,자장면,A,2.2,127.82964392762862,127.82964392762862
K011200,짬뽕,A,2.4,124.3284775178843,124.3284775178843
K011210,탕수육,A,2.1,118.37012560254804,118.37012560254804
K011220,볶음밥,A,0.9,124.03581488470351,124.03581488470351
K011230,돈가스,A,2.2,125.28657675539394,125.28657675539394
K011240,스테이크,A,1.5,117.07220639062369,117.07220639062369
K011250,스파게티,A,1.5,115.6014694518258,115.6014694518258
K011260,라면(외식),A,0.7,128.73519306922557,128.73519306922557
K011270,김밥,A,3.4,134.4281660289811,134.4281660289811
K011280,떡볶이,A,3.1,131.54983678704522,131.54983678704522
K011290,치킨,A,8.6,126.39256176980754,126.39256176980754
K011300,햄버거,A,4.3,132.7368210515726,132.7368210515726
K011310,피자,A,4.1,117.94156203289745,117.94156203289745
K011320,쌀국수,A,0.6,122.27197455605776,122.27197455605776
K011330,커피(외식),A,8.8,105.28,105.28
K011340,기타음료(외식),A,0.5,104.82125627580962,104.82125627580962
K011350,소주(외식),A,2.5,114.51,114.51
K011360,맥주(외식),A,4.8,117.35,117.35
K011370,막걸리(외식),A,0.3,119.69072728399163,119.69072728399163
K011380,구내식당식사비,A,11.9,122.14533835344639,122.14533835344639
K011390,도시락,A,0.6,129.00176006907176,129.00176006907176
K021010,호텔숙박료,A,2.1,125.24719766540846,125.24719766540846
K021020,여관숙박료,A,1.5,107.81250792432671,107.81250792432671
K021030,콘도이용료,B,0.8,105.57046721553778,105.57046721553778
K021040,학교기숙사비,A,0.9,110.90493294543269,110.90493294543269
K021050,휴양시설이용료,A,1.4,107.30498713828963,107.30498713828963
L011010,목욕료,A,0.6,131.69179195500323,131.69179195500323
L011020,찜질방이용료,A,0.6,128.74540535783433,128.74540535783433
L011030,이발료,A,0.3,115.51604699676366,115.51604699676366
L011040,미용료,A,7.3,115.5879920394409,115.5879920394409
L011050,뷰티미용료,A,2.2,116.64020580035992,116.64020580035992
L012010,면도기,A,0.4,121.07220110517592,121.07220110517592
L012020,헤어드라이어,A,0.7,124.60211444510537,124.60211444510537
L012030,칫솔,A,0.4,104.09227165963098,104.09227165963098
L012040,치약,A,0.5,107.25026985148146,107.25026985148146
L012050,비누,A,0.3,132.19443508890276,132.19443508890276
L012060,샴푸,A,1.0,138.19551746314528,138.19551746314528
L012070,바디워시,A,0.5,107.36539096905332,107.36539096905332
L012080,화장지,A,1.3,119.14529012704408,119.14529012704408
L012090,기초화장품,A,4.5,103.06126515378978,103.06126515378978
L012100,기능성화장품,A,3.7,130.25605264756447,130.25605264756447
L012110,색조화장품,A,0.7,108.76968526222377,108.76968526222377
L012120,모발염색약,A,0.7,127.37919296034147,127.37919296034147
L012130,구강세정제,A,0.2,114.67870205424089,114.67870205424089
L021010,손목시계,A,0.6,123.01583902800472,123.01583902800472
L021020,장신구,A,1.0,112.59788827430525,112.59788827430525
L021030,가방,A,2.7,108.07,108.07
L021040,핸드백,A,1.4,112.80884258296257,112.80884258296257
L021050,우산,A,0.2,106.2336292460086,106.2336292460086
L021060,유모차,A,0.2,106.81680272426009,106.81680272426009
L021070,선글라스,A,0.4,99.6956979071603,99.6956979071603
L021080,지갑,A,0.5,122.68314491551219,122.68314491551219
L031010,산후조리원이용료,A,0.7,117.17930800919207,117.17930800919207
L031040,보험서비스료,A,8.6,163.55,163.55
L031050,자동차보험료,A,3.7,94.45,94.45
L031060,금융수수료,A,0.2,99.9984839367954,99.9984839367954
L031090,대입전형료,A,0.1,94.01585405732838,94.01585405732838
L031100,시험응시료,A,0.4,116.30933122425384,116.30933122425384
L031110,장례비,A,2.6,108.62332131717753,108.62332131717753
A013010,갈치,B,1.1,104.11398440553478,104.11398440553478
A013020,명태,B,0.7,108.7484308569971,108.7484308569971
A013030,조기,B,0.9,107.76442352437782,107.76442352437782
A013040,고등어,B,2.0,116.37170881548339,116.37170881548339
A013050,오징어,B,1.0,123.14879250506064,123.14879250506064
A013060,게,B,0.9,91.61420308140218,91.61420308140218
A013070,굴,B,0.4,131.32685543128093,131.32685543128093
A013080,조개,B,0.6,118.67081496544569,118.67081496544569
A013090,전복,B,0.5,94.44791850082882,94.44791850082882
A013100,새우,B,0.7,112.94130829582355,112.94130829582355
A013130,낙지,B,0.5,112.28385600488754,112.28385600488754
A016010,사과,B,2.3,124.66399134548912,124.66399134548912
A016020,배,B,0.7,111.29953927177915,111.29953927177915
A016030,복숭아,B,1.0,127.01144976720444,127.01144976720444
A016040,포도,B,1.4,125.95783341914024,125.95783341914024
A016050,밤,B,0.2,110.42129163169028,110.42129163169028
A016060,감,B,0.5,131.39483008410667,131.39483008410667
A016070,귤,B,1.8,157.80962819188403,157.80962819188403
A016080,오렌지,B,0.4,98.8353870980539,98.8353870980539
A016090,참외,B,1.0,84.79325798014972,84.79325798014972
A016100,수박,B,1.0,131.84613672809485,131.84613672809485
A016110,딸기,B,1.5,77.52461941286394,77.52461941286394
A016120,바나나,B,0.8,114.80449222016671,114.80449222016671
A016130,키위,B,0.4,123.35211339253257,123.35211339253257
A016140,블루베리,B,0.4,132.79042381576784,132.79042381576784
A016150,망고,B,0.4,120.38126089522127,120.38126089522127
A016160,체리,B,0.3,77.40248559146589,77.40248559146589
A016170,아보카도,B,0.1,111.72046645211888,111.72046645211888
A016180,파인애플,B,0.2,143.07085960534522,143.07085960534522
A017010,배추,B,1.3,175.18636635215185,175.18636635215185
A017020,상추,B,0.6,122.20328259004324,122.20328259004324
A017030,시금치,B,0.3,115.09929903815609,115.09929903815609
A017040,양배추,B,0.2,102.55265565672138,102.55265565672138
A017050,미나리,B,0.2,154.8810360665241,154.8810360665241
A017060,깻잎,B,0.2,120.68390032363519,120.68390032363519
A017070,부추,B,0.2,148.75008184990918,148.75008184990918
A017080,무,B,0.6,149.81415317242212,149.81415317242212
A017090,열무,B,0.2,147.93795470452432,147.93795470452432
A017100,당근,B,0.3,163.987994218752,163.987994218752
A017110,감자,B,0.6,101.23071910712778,101.23071910712778
A017120,고구마,B,1.0,91.46580405187271,91.46580405187271
A017130,도라지,B,0.1,125.58533031528042,125.58533031528042
A017140,콩나물,B,0.5,110.01351489158759,110.01351489158759
A017150,버섯,B,0.9,109.34654057883247,109.34654057883247
A017160,오이,B,0.6,153.1826395244973,153.1826395244973
A017170,풋고추,B,0.6,147.1254903705639,147.1254903705639
A017180,호박,B,0.5,118.61881554111177,118.61881554111177
A017190,가지,B,0.2,116.0338734590391,116.0338734590391
A017200,토마토,B,1.3,189.5389492065213,189.5389492065213
A017210,파,B,0.9,117.20170823650389,117.20170823650389
A017220,양파,B,0.7,99.80068427373335,99.80068427373335
A017230,마늘,B,1.3,126.41718855011624,126.41718855011624
A017240,브로콜리,B,0.2,179.002773341147,179.002773341147
A017260,파프리카,B,0.6,136.53424022335338,136.53424022335338
A019030,생강,B,0.1,91.59332753057424,91.59332753057424
B021010,담배,C,9.3,100.0,100.0
D041020,하수도료,C,3.1,115.79,115.79
D042020,쓰레기봉투료,C,0.7,105.45551854138454,105.45551854138454
D042030,정화조청소료,C,0.5,110.83146162536904,110.83146162536904
F021010,외래진료비,C,20.5,108.26196810416516,108.26196810416516
F021030,한방진료비,C,1.0,113.02208715037011,113.02208715037011
F021040,약국조제료,C,1.8,112.80896081715524,112.80896081715524
F022010,치과진료비,C,6.1,109.25393264172205,109.25393264172205
F031010,입원진료비,C,10.2,106.74019357953541,106.74019357953541
G023030,도로통행료,C,1.7,97.28862595697728,97.28862595697728
G031010,열차료,C,1.7,100.0,100.0
G031020,도시철도료,C,2.2,112.23,112.23
G032010,시내버스료,C,6.8,112.5,112.5
G032020,시외버스료,C,1.0,110.18,110.18
G032030,택시료,C,3.2,122.21,122.21
G033020,국제항공료,C,2.9,118.73027689151189,118.73027689151189
H011010,우편료,C,0.1,110.05495295678534,110.05495295678534
H031010,유선전화료,C,0.4,100.23999170824833,100.23999170824833
H031020,휴대전화료,C,29.8,101.89630707845697,101.89630707845697
H031030,인터넷이용료,C,5.5,100.62,100.62
I042070,방송수신료,C,2.4,100.9358131743135,100.9358131743135
J011010,유치원납입금,C,1.8,64.95496042400947,64.95496042400947
J031010,전문대학납입금,C,1.1,101.59037130558134,101.59037130558134
J031020,국공립대학교납입금,C,1.4,100.57466670977749,100.57466670977749
J031030,사립대학교납입금,C,8.6,99.73957386463957,99.73957386463957
J031040,국공립대학원납입금,C,0.4,104.19565186532259,104.19565186532259
J031050,사립대학원납입금,C,1.6,103.19749378579657,103.19749378579657
L031020,보육시설이용료,C,0.7,88.86377515981914,88.86377515981914
L031030,요양시설이용료,C,0.9,112.8435037978648,112.8435037978648
L031070,부동산중개수수료,C,0.8,92.24920065171962,92.24920065171962
L031080,행정수수료,C,1.1,98.67,98.67
D051010,전기료,D,16.1,143.88297658350953,143.88297658350953
D052010,도시가스,D,11.5,145.5,145.5
D052020,취사용LPG,D,0.9,133.39824679501066,133.39824679501066
D053010,등유,D,2.4,151.35840992110715,151.35840992110715
D053020,지역난방비,D,1.6,162.99,162.99
