품목코드,품목명,Tier,가중치,pred,pred_corr
C015030,장갑,A,0.2,148.47306635052706,148.47306635052706
C016010,의복수선료,A,0.2,119.13352664725419,119.13352664725419
C016020,세탁료,A,1.1,127.20507731992288,127.20507731992288
C021010,아동화,A,0.9,114.82684452772757,114.82684452772757
C021020,구두,A,2.0,113.86,113.86
C021030,운동화,A,4.4,107.8,107.8
C021040,실내화,A,0.2,125.38247636951112,125.38247636951112
D011010,전세,A,54.2,104.59018286778196,104.59018286778196
D011020,월세,A,44.9,103.57541193954873,103.57541193954873
D031010,주택수선재료,A,3.4,119.6141236094921,119.6141236094921
D031020,설비수리비,A,5.9,118.89452563616098,118.89452563616098
D041010,상수도료,A,4.5,113.1595187860585,113.1595187860585
D042010,공동주택관리비,A,21.8,122.04939527613128,122.04939527613128
E011010,장롱,A,1.3,120.96,120.96
E011020,침대,A,2.7,123.28,123.28
E011030,거실장,A,0.4,122.61916622559241,122.61916622559241
E011040,소파,A,1.3,126.01880846367882,126.01880846367882
E011050,책상,A,0.4,131.3628361053922,131.3628361053922
E011060,의자,A,0.4,112.64885327226418,112.64885327226418
E011070,식탁,A,0.9,122.61563686315655,122.61563686315655
E011080,싱크대,A,1.3,140.21577660338605,140.21577660338605
E021010,침구,A,2.6,111.15,111.15
E021020,커튼,A,0.4,106.72161018488963,106.72161018488963
E031010,전기밥솥,A,0.5,102.21827701891775,102.21827701891775
E031020,가스레인지,A,0.4,107.70291061202099,107.70291061202099
E031030,전자레인지,A,0.1,97.34616172987253,97.34616172987253
E031040,전기레인지,A,0.2,107.02882200932066,107.02882200932066
E031050,냉장고,A,2.4,96.00592191765195,96.00592191765195
E031060,김치냉장고,A,1.1,106.8316045279987,106.8316045279987
E031070,에어컨,A,1.5,105.79423925240445,105.79423925240445
E031080,선풍기,A,0.4,93.0882881026935,93.0882881026935
E031090,공기청정기,A,0.6,95.62229521611003,95.62229521611003
E031100,세탁기,A,1.0,96.4802965645083,96.4802965645083
E031110,의류건조기,A,1.1,100.99582799648613,100.99582799648613
E031120,식기세척기,A,0.2,101.40192680599529,101.40192680599529
E031130,청소기,A,1.1,100.20324161682083,100.20324161682083
E031140,소형주방가전,A,0.8,107.58822833094118,107.58822833094118
E031150,보온매트,A,0.4,104.33369817697685,104.33369817697685
E032010,가전제품수리비,A,2.4,135.04522126344338,135.04522126344338
E032020,가전제품렌탈비,A,2.5,93.84712201454411,93.84712201454411
E041010,식기,A,0.8,121.3709684946541,121.3709684946541
E041020,컵,A,0.5,104.24409952032144,104.24409952032144
E041030,솥,A,0.2,117.6627221286469,117.6627221286469
E041040,프라이팬,A,0.6,120.09637252686484,120.09637252686484
E041050,냄비,A,0.5,119.60278527036073,119.60278527036073
E041060,수저,A,0.3,111.36691966869812,111.36691966869812
E041070,밀폐용기,A,0.7,124.19418979302142,124.19418979302142
E041080,부엌용용구,A,0.4,116.60428001883857,116.60428001883857
E051010,보일러,A,1.5,120.53839107962686,120.53839107962686
E051020,건전지,A,0.3,133.39767208398803,133.39767208398803
E051030,소형가사용품,A,1.3,109.41569105006445,109.41569105006445
E061010,세탁세제,A,1.7,132.04243003223934,132.04243003223934
E061020,섬유유연제,A,0.1,137.61292789768342,137.61292789768342
E061030,전구,A,0.2,106.3056238279088,106.3056238279088
E061040,부엌용세제,A,0.6,118.99094341723298,118.99094341723298
E061050,청소용세제,A,0.2,128.5001517800859,128.5001517800859
E061060,살충제,A,0.3,131.31952594818128,131.31952594818128
E061070,가정용비닐용품,A,0.6,129.0131060052479,129.0131060052479
E061080,키친타월,A,1.0,129.92093505209849,129.92093505209849
E061090,방향제,A,0.3,128.56175134165227,128.56175134165227
E061100,습기제거제,A,0.1,117.40999997735024,117.40999997735024
E062010,가사도우미료,A,2.4,117.06282417479514,117.06282417479514
E062020,간병도우미료,A,2.6,134.13956588480846,134.13956588480846
F011010,감기약,A,0.4,126.93878951364123,126.93878951364123
F011020,진통제,A,0.4,119.18138288136537,119.18138288136537
F011030,소화제,A,0.3,118.97656185694981,118.97656185694981
F011040,위장약,A,0.2,108.80207617346306,108.80207617346306
F011050,진해거담제,A,0.2,110.39458898705769,110.39458898705769
F011060,소염진통제,A,0.6,114.27788927071909,114.27788927071909
F011070,피부질환제,A,0.3,111.4665172340273,111.4665172340273
F011080,치과구강용약,A,0.3,112.07568706977857,112.07568706977857
F011090,조제약,A,5.8,94.82500020566637,94.82500020566637
F011100,한방약,A,2.7,128.1618347962254,128.1618347962254
F011110,인삼,A,0.3,98.48397562624291,98.48397562624291
F011120,홍삼,A,1.1,106.55700364126115,106.55700364126115
F011130,비타민제,A,1.2,112.17911758800251,112.17911758800251
F011140,건강기능식품,A,6.5,104.02810260561871,104.02810260561871
F011150,유산균,A,1.2,98.89,98.89
F011160,병원약품,A,3.5,94.63798852195794,94.63798852195794
F012010,종이기저귀,A,1.4,113.98938057415647,113.98938057415647
F012020,생리대,A,1.0,117.89988105656032,117.89988105656032
F012030,마스크,A,1.6,70.76101348243972,70.76101348243972
F012040,반창고,A,0.1,101.65945846332325,101.65945846332325
F012050,안경,A,1.0,101.17099979879825,101.17099979879825
F012060,콘택트렌즈,A,1.4,98.24838496665566,98.24838496665566
F012070,의료측정기,A,0.2,99.21755009928039,99.21755009928039
F012080,보청기,A,0.6,101.96562757375162,101.96562757375162
F012090,건강기기렌탈비,A,1.5,101.79720262013014,101.79720262013014
F012100,치료재료,A,1.5,104.31186775447698,104.31186775447698
F021020,건강검진비,A,1.2,105.94518406974441,105.94518406974441
F022020,치과보철료,A,6.8,101.91624654873718,101.91624654873718
F031020,병원검사료,A,1.1,61.32,61.32
G011010,소형승용차,A,1.0,105.02158427389779,105.02158427389779
G011020,중형승용차,A,1.0,104.61198462909492,104.61198462909492
G011030,대형승용차,A,3.2,111.9439664308003,111.9439664308003
G011040,경승용차,A,0.6,104.1229738909288,104.1229738909288
G011050,다목적승용차,A,7.7,109.75009803781369,109.75009803781369
G011060,수입승용차,A,9.3,108.468192461138,108.468192461138
G011070,전기동력차,A,5.1,104.4222041557655,104.4222041557655
G011080,자전거,A,0.5,132.27362052397348,132.27362052397348
G022010,자동차용품,A,0.9,110.38109643164084,110.38109643164084
G022020,블랙박스,A,0.2,102.78539590204855,102.78539590204855
G022030,자동차타이어,A,0.9,120.21176394984522,120.21176394984522
G022040,자동차수리비,A,6.3,114.42539784718215,114.42539784718215
G022050,엔진오일교체료,A,1.0,130.8606087771652,130.8606087771652
G022060,세차료,A,0.5,131.01297882204474,131.01297882204474
G023010,자동차학원비,A,0.5,112.68220972614252,112.68220972614252
G023020,주차료,A,1.2,108.91909651120164,108.91909651120164
G023040,승용차임차료,B,3.2,97.01429957071502,97.01429957071502
G023050,대리운전이용료,A,0.4,133.40174807917094,133.40174807917094
G023060,자동차검사료,A,0.3,100.0,100.0
G033010,국내항공료,B,1.0,111.24474982839574,111.24474982839574
G033030,여객선료,A,0.2,117.46031746627489,117.46031746627489
G034010,이삿짐운송료,A,1.0,125.5668083747777,125.5668083747777
G034020,택배이용료,A,1.9,112.17242707561559,112.17242707561559
H021010,휴대전화기,A,10.4,99.33417520488891,99.33417520488891
H031040,휴대전화기수리비,A,0.4,106.48131409318917,106.48131409318917
I011010,TV,A,1.9,89.27853738131115,89.27853738131115
I011020,영상음향기기,A,0.9,97.17701786695532,97.17701786695532
I012010,컴퓨터,A,3.0,91.09014175722606,91.09014175722606
I012020,컴퓨터수리비,A,0.1,184.52155181719422,184.52155181719422
I012030,휴대용멀티미디어기기,A,1.2,117.17939863523416,117.17939863523416
I012040,컴퓨터소모품,A,0.7,117.78290529731923,117.78290529731923
I012050,저장장치,A,0.1,130.4120365940109,130.4120365940109
I021010,악기,A,0.3,104.68153291763237,104.68153291763237
I021020,헬스기구,A,1.1,108.2218334782913,108.2218334782913
I031010,장난감,A,2.9,100.7189531272959,100.7189531272959
I031020,레저용품,A,1.6,112.66,112.66
I031030,운동용품,A,2.1,100.3066200296033,100.3066200296033
I031040,화초,A,0.7,118.46000000819564,118.46000000819564
I031050,원예용품,A,0.4,116.13845188159975,116.13845188159975
I031060,반려동물용품,A,3.3,116.82002942505414,116.82002942505414
I031070,반려동물관리비,A,2.6,110.78246865151479,110.78246865151479
I041010,수영장이용료,A,0.2,110.12454479425034,110.12454479425034
I041020,볼링장이용료,A,0.2,107.29633814742148,107.29633814742148
I041030,헬스클럽이용료,A,1.5,107.34055900081007,107.34055900081007
I041040,골프연습장이용료,A,2.3,105.03803682512459,105.03803682512459
I041050,골프장이용료,A,3.0,117.89507050997699,117.89507050997699
I041060,당구장이용료,A,0.5,107.00943185845745,107.00943185845745
I041070,노래방이용료,A,0.5,120.3960816574451,120.3960816574451
I041080,PC방이용료,A,0.3,112.73736930809163,112.73736930809163
I041090,놀이시설이용료,A,2.3,117.30507282392571,117.30507282392571
I041100,운동경기관람료,A,0.2,119.57808119679906,119.57808119679906
I042010,영화관람료,A,1.0,128.81,128.81
I042020,공연예술관람료,A,0.7,108.64688619100042,108.64688619100042
I042030,관람시설이용료,A,0.6,108.74858752775606,108.74858752775606
I042040,독서실비,A,0.8,99.95389818890216,99.95389818890216
I042050,문화강습료,A,0.9,113.70480753157943,113.70480753157943
I042060,온라인콘텐츠이용료,A,8.0,107.44,107.44
I042080,사진서비스료,A,1.7,118.52059516311759,118.52059516311759
I051010,유아용학습교재,A,0.3,112.4415173538584,112.4415173538584
I051020,초등학교학습서,A,0.6,109.23604816834586,109.23604816834586
I051030,중학교학습서,A,0.6,102.75676235583933,102.75676235583933
I051040,고등학교학습서,A,0.6,123.877439155321,123.877439155321
I051050,대학교재,A,0.2,101.31853155644927,101.31853155644927
I051060,서적,A,1.5,107.27085090516712,107.27085090516712
I052010,신문,A,0.4,120.45540921928666,120.45540921928666
I053010,종이문구,A,0.5,118.29405991021228,118.29405991021228
I053020,기타문구,A,0.1,125.60440908427532,125.60440908427532
I053030,필기구,A,0.4,115.39463219313095,115.39463219313095
I053040,회화용구,A,0.2,114.70152598223568,114.70152598223568
I061010,국내단체여행비,A,2.0,123.45621635917074,123.45621635917074
I061020,해외단체여행비,A,5.5,114.90167640050505,114.90167640050505
J041010,초등학생학원비,A,7.6,108.53710715620576,108.53710715620576
J041020,중학생학원비,A,13.8,108.14364598437805,108.14364598437805
J041030,고등학생학원비,A,13.8,106.7358200027784,106.7358200027784
J041040,음악학원비,A,3.0,115.0806377221388,115.0806377221388
J041050,미술학원비,A,2.6,116.5256333048624,116.5256333048624
J041060,운동학원비,A,5.7,116.55022350686845,116.55022350686845
J041070,전산학원비,A,0.5,111.35396642931362,111.35396642931362
J041080,가정학습지,A,3.5,117.84,117.84
J041090,이러닝이용료,A,0.7,98.58117389168872,98.58117389168872
J041100,학교보충교육비,A,1.4,105.39806664588946,105.39806664588946
J041110,기타학원비,A,0.2,107.1592933917227,107.1592933917227
J042010,취업학원비,A,2.0,106.1705037602531,106.1705037602531
J042020,외국어학원비,A,0.5,111.55932829125786,111.55932829125786
J042030,운동강습료,A,3.7,107.0223916776597,107.0223916776597
K011010,김치찌개백반,A,4.8,123.41892005139476,123.41892005139476
K011020,된장찌개백반,A,4.3,122.1757292914106,122.1757292914106
K011030,비빔밥,A,2.4,124.73887595301133,124.73887595301133
K011040,설렁탕,A,2.0,124.12022696216265,124.12022696216265
K011050,갈비탕,A,2.2,128.0885237422737,128.0885237422737
K011060,삼계탕,A,2.2,119.85871447009603,119.85871447009603
K011070,해물찜,A,4.1,113.67395481064023,113.67395481064023
K011080,해장국,A,5.0,124.52921970407208,124.52921970407208
K011090,불고기,A,1.1,119.31532734772534,119.31532734772534
K011100,쇠고기(외식),A,8.3,118.66905981896375,118.66905981896375
K011110,돼지갈비(외식),A,6.1,121.74618313245853,121.74618313245853
K011120,삼겹살(외식),A,7.2,120.24170192806287,120.24170192806287
K011130,오리고기(외식),A,1.5,121.66762190184173,121.66762190184173
K011140,냉면,A,2.4,124.68912196872532,124.68912196872532
K011150,칼국수,A,2.7,125.83454620617859,125.83454620617859
K011160,죽(외식),A,1.7,118.48,118.48
K011170,생선초밥,A,2.7,115.56461307517202,115.56461307517202
K011180,생선회(외식),A,10.3,126.69961370634958,126.69961370634958
K011190,자장면,A,2.2,126.4925946335894,126.4925946335894
K011200,짬뽕,A,2.4,123.14372152652763,123.14372152652763
K011210,탕수육,A,2.1,117.89360140363829,117.89360140363829
K011220,볶음밥,A,0.9,123.20792544337532,123.20792544337532
K011230,돈가스,A,2.2,124.72566476166213,124.72566476166213
K011240,스테이크,A,1.5,116.7190533488922,116.7190533488922
K011250,스파게티,A,1.5,115.47068209232602,115.47068209232602
K011260,라면(외식),A,0.7,127.58105017787443,127.58105017787443
K011270,김밥,A,3.4,133.7224483137703,133.7224483137703
K011280,떡볶이,A,3.1,130.14549075682052,130.14549075682052
K011290,치킨,A,8.6,126.21720952241193,126.21720952241193
K011300,햄버거,A,4.3,132.20420841522053,132.20420841522053
K011310,피자,A,4.1,119.97483224359337,119.97483224359337
K011320,쌀국수,A,0.6,122.03068341264286,122.03068341264286
K011330,커피(외식),A,8.8,105.5,105.5
K011340,기타음료(외식),A,0.5,104.80170643866275,104.80170643866275
K011350,소주(외식),A,2.5,115.81,115.81
K011360,맥주(외식),A,4.8,118.26,118.26
K011370,막걸리(외식),A,0.3,118.53162552780765,118.53162552780765
K011380,구내식당식사비,A,11.9,122.30138799846698,122.30138799846698
K011390,도시락,A,0.6,122.86954337332199,122.86954337332199
K021010,호텔숙박료,A,2.1,119.96746086457362,119.96746086457362
K021020,여관숙박료,A,1.5,107.94295438626405,107.94295438626405
K021030,콘도이용료,B,0.8,115.22915608911849,115.22915608911849
K021040,학교기숙사비,A,0.9,110.57672107281758,110.57672107281758
K021050,휴양시설이용료,A,1.4,112.80869353952524,112.80869353952524
L011010,목욕료,A,0.6,130.5722965786163,130.5722965786163
L011020,찜질방이용료,A,0.6,127.94541629024374,127.94541629024374
L011030,이발료,A,0.3,115.44645624401352,115.44645624401352
L011040,미용료,A,7.3,114.92032644800507,114.92032644800507
L011050,뷰티미용료,A,2.2,116.20884844140582,116.20884844140582
L012010,면도기,A,0.4,120.27642165554266,120.27642165554266
L012020,헤어드라이어,A,0.7,124.34056718815037,124.34056718815037
L012030,칫솔,A,0.4,103.35658336495894,103.35658336495894
L012040,치약,A,0.5,107.92415144923073,107.92415144923073
L012050,비누,A,0.3,130.34683307753104,130.34683307753104
L012060,샴푸,A,1.0,126.7912936140174,126.7912936140174
L012070,바디워시,A,0.5,106.82998386685709,106.82998386685709
L012080,화장지,A,1.3,122.84322126708342,122.84322126708342
L012090,기초화장품,A,4.5,103.7568492508179,103.7568492508179
L012100,기능성화장품,A,3.7,129.8472036752534,129.8472036752534
L012110,색조화장품,A,0.7,108.21652997922686,108.21652997922686
L012120,모발염색약,A,0.7,127.63271526999849,127.63271526999849
L012130,구강세정제,A,0.2,118.95933333311325,118.95933333311325
L021010,손목시계,A,0.6,123.38621047950268,123.38621047950268
L021020,장신구,A,1.0,112.31511953574497,112.31511953574497
L021030,가방,A,2.7,108.07,108.07
L021040,핸드백,A,1.4,112.8175685512206,112.8175685512206
L021050,우산,A,0.2,105.89574314708433,105.89574314708433
L021060,유모차,A,0.2,106.21462871861665,106.21462871861665
L021070,선글라스,A,0.4,99.98617691939234,99.98617691939234
L021080,지갑,A,0.5,122.66574941809735,122.66574941809735
L031010,산후조리원이용료,A,0.7,116.64818819651838,116.64818819651838
L031040,보험서비스료,A,8.6,163.55,163.55
L031050,자동차보험료,A,3.7,94.45,94.45
L031060,금융수수료,A,0.2,99.99836602593321,99.99836602593321
L031090,대입전형료,A,0.1,101.01922405153346,101.01922405153346
L031100,시험응시료,A,0.4,116.31860097584445,116.31860097584445
L031110,장례비,A,2.6,108.47664102933712,108.47664102933712
A013010,갈치,B,1.1,105.32515349795054,105.32515349795054
A013020,명태,B,0.7,108.41941505461887,108.41941505461887
A013030,조기,B,0.9,108.75466516769266,108.75466516769266
A013040,고등어,B,2.0,113.89852330933178,113.89852330933178
A013050,오징어,B,1.0,120.932640759158,120.932640759158
A013060,게,B,0.9,87.94107857217737,87.94107857217737
A013070,굴,B,0.4,104.488405371525,104.488405371525
A013080,조개,B,0.6,114.33015441485279,114.33015441485279
A013090,전복,B,0.5,97.0919569936258,97.0919569936258
A013100,새우,B,0.7,112.35765148042631,112.35765148042631
A013130,낙지,B,0.5,113.71151702788046,113.71151702788046
A016010,사과,B,2.3,186.9695433867638,186.9695433867638
A016020,배,B,0.7,251.93063617934172,251.93063617934172
A016030,복숭아,B,1.0,111.43550438150722,111.43550438150722
A016040,포도,B,1.4,149.83410240971162,149.83410240971162
A016050,밤,B,0.2,123.3464393492405,123.3464393492405
A016060,감,B,0.5,168.63617192225402,168.63617192225402
A016070,귤,B,1.8,226.9903680715808,226.9903680715808
A016080,오렌지,B,0.4,128.52055888870527,128.52055888870527
A016090,참외,B,1.0,112.4837232253774,112.4837232253774
A016100,수박,B,1.0,169.958393958628,169.958393958628
A016110,딸기,B,1.5,102.00928243244286,102.00928243244286
A016120,바나나,B,0.8,109.476670392443,109.476670392443
A016130,키위,B,0.4,129.88364319432787,129.88364319432787
A016140,블루베리,B,0.4,131.74089591959375,131.74089591959375
A016150,망고,B,0.4,120.54171405050673,120.54171405050673
A016160,체리,B,0.3,101.48763841105279,101.48763841105279
A016170,아보카도,B,0.1,93.37317605220231,93.37317605220231
A016180,파인애플,B,0.2,131.61158896839504,131.61158896839504
A017010,배추,B,1.3,163.39831933960824,163.39831933960824
A017020,상추,B,0.6,165.01620734896264,165.01620734896264
A017030,시금치,B,0.3,229.63337681548845,229.63337681548845
A017040,양배추,B,0.2,96.71590846035826,96.71590846035826
A017050,미나리,B,0.2,156.21117855413036,156.21117855413036
A017060,깻잎,B,0.2,141.1922025829866,141.1922025829866
A017070,부추,B,0.2,111.24359012648434,111.24359012648434
A017080,무,B,0.6,150.8159507562002,150.8159507562002
A017090,열무,B,0.2,155.1983392945686,155.1983392945686
A017100,당근,B,0.3,157.87907082780538,157.87907082780538
A017110,감자,B,0.6,100.56562278765539,100.56562278765539
A017120,고구마,B,1.0,92.19727227346813,92.19727227346813
A017130,도라지,B,0.1,125.12806216032243,125.12806216032243
A017140,콩나물,B,0.5,109.97498747175634,109.97498747175634
A017150,버섯,B,0.9,117.08807140470617,117.08807140470617
A017160,오이,B,0.6,139.36964255054846,139.36964255054846
A017170,풋고추,B,0.6,140.74676215457126,140.74676215457126
A017180,호박,B,0.5,142.69104949396288,142.69104949396288
A017190,가지,B,0.2,104.67206859841347,104.67206859841347
A017200,토마토,B,1.3,117.7924502149909,117.7924502149909
A017210,파,B,0.9,124.71930950366063,124.71930950366063
A017220,양파,B,0.7,98.22736923070731,98.22736923070731
A017230,마늘,B,1.3,126.17017401722245,126.17017401722245
A017240,브로콜리,B,0.2,145.6530763672643,145.6530763672643
A017260,파프리카,B,0.6,139.14841858881098,139.14841858881098
A019030,생강,B,0.1,118.82274631078697,118.82274631078697
B021010,담배,C,9.3,100.0,100.0
D041020,하수도료,C,3.1,116.18232927962819,116.18232927962819
D042020,쓰레기봉투료,C,0.7,105.32070848795617,105.32070848795617
D042030,정화조청소료,C,0.5,108.23621220461075,108.23621220461075
F021010,외래진료비,C,20.5,108.22393155315703,108.22393155315703
F021030,한방진료비,C,1.0,113.01792635359999,113.01792635359999
F021040,약국조제료,C,1.8,112.8061135914634,112.8061135914634
F022010,치과진료비,C,6.1,109.37354809751055,109.37354809751055
F031010,입원진료비,C,10.2,106.72667678649981,106.72667678649981
G023030,도로통행료,C,1.7,97.28882525032434,97.28882525032434
G031010,열차료,C,1.7,100.0,100.0
G031020,도시철도료,C,2.2,112.23,112.23
G032010,시내버스료,C,6.8,112.23,112.23
G032020,시외버스료,C,1.0,110.18,110.18
G032030,택시료,C,3.2,122.21,122.21
G033020,국제항공료,C,2.9,120.33060360470012,120.33060360470012
H011010,우편료,C,0.1,110.05568055550567,110.05568055550567
H031010,유선전화료,C,0.4,100.23999107479689,100.23999107479689
H031020,휴대전화료,C,29.8,101.89479623184057,101.89479623184057
H031030,인터넷이용료,C,5.5,100.62,100.62
I042070,방송수신료,C,2.4,100.93593841627546,100.93593841627546
J011010,유치원납입금,C,1.8,64.94754439405308,64.94754439405308
J031010,전문대학납입금,C,1.1,101.67290318961055,101.67290318961055
J031020,국공립대학교납입금,C,1.4,100.37053578785111,100.37053578785111
J031030,사립대학교납입금,C,8.6,99.70251949271794,99.70251949271794
J031040,국공립대학원납입금,C,0.4,104.05776997735137,104.05776997735137
J031050,사립대학원납입금,C,1.6,103.40844386893647,103.40844386893647
L031020,보육시설이용료,C,0.7,89.71396764518593,89.71396764518593
L031030,요양시설이용료,C,0.9,112.84512969985948,112.84512969985948
L031070,부동산중개수수료,C,0.8,92.24876099348124,92.24876099348124
L031080,행정수수료,C,1.1,98.67,98.67
D051010,전기료,D,16.1,143.56203225253583,143.56203225253583
D052010,도시가스,D,11.5,145.47,145.47
D052020,취사용LPG,D,0.9,133.28005485144757,133.28005485144757
D053010,등유,D,2.4,153.87941212338822,153.87941212338822
D053020,지역난방비,D,1.6,162.99,162.99
D053030,부탄가스,D,0.1,139.1498207894044,139.1498207894044
