품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
A011010,쌀,A,4.2,98.47213786417923,0.0,98.47213786417923
A011020,현미,A,0.4,111.80517179004708,0.0,111.80517179004708
A011030,찹쌀,A,0.5,119.27400008009079,0.0,119.27400008009079
A011040,보리쌀,A,0.2,167.94514714055208,0.0,167.94514714055208
A011050,콩,A,0.5,106.8431780976894,0.0,106.8431780976894
A011060,땅콩,A,0.1,121.30592874490068,0.0,121.30592874490068
A011070,혼식곡,A,0.4,114.65839675996901,0.0,114.65839675996901
A011080,밀가루,A,0.1,134.39794003246817,0.0,134.39794003246817
A011090,국수,A,0.7,157.29195006744476,0.0,157.29195006744476
A011100,라면,A,2.4,119.04158789643242,0.0,119.04158789643242
A011110,당면,A,0.2,136.78919995053226,0.0,136.78919995053226
A011120,두부,A,1.2,116.95226260321998,0.0,116.95226260321998
A011130,시리얼,A,0.4,131.93139298329947,0.0,131.93139298329947
A011140,부침가루,A,0.6,142.8312004806527,0.0,142.8312004806527
A011150,케이크,A,1.6,128.54,0.0,128.54
A011160,빵,A,6.8,134.32,0.0,134.32
A011170,떡,A,1.9,122.22711559889584,0.07113860678680577,122.18443243482375
A011180,파스타면,A,0.1,132.52947449996338,0.0,132.52947449996338
A012010,국산쇠고기,A,8.6,108.51435807957571,-0.9947371980637882,109.11120039841398
A012020,수입쇠고기,A,3.1,137.63406716215928,0.0,137.63406716215928
A012030,돼지고기,A,9.8,122.08391847927118,0.0,122.08391847927118
A012040,닭고기,A,1.5,128.6073546566038,0.0,128.6073546566038
A012050,소시지,A,2.0,114.33117015266947,0.0,114.33117015266947
A012060,햄및베이컨,A,2.7,117.53920275170911,0.0,117.53920275170911
A012070,기타육류가공품,A,0.9,132.4352316465426,0.0,132.4352316465426
A013110,마른멸치,A,0.5,110.56410242319267,0.0,110.56410242319267
A013120,마른오징어,A,0.2,122.55456841320039,0.0,122.55456841320039
A013140,오징어채,A,0.2,125.70410441926488,0.0,125.70410441926488
A013150,북어채,A,0.4,118.25601357780474,0.0,118.25601357780474
A013160,어묵,A,0.8,126.09606746668716,0.0,126.09606746668716
A013170,맛살,A,0.2,135.8395848022011,0.0,135.8395848022011
A013180,수산물통조림,A,0.7,122.78604012568601,0.0,122.78604012568601
A013190,젓갈,A,0.7,106.90274451694017,0.0,106.90274451694017
A014010,우유,A,3.4,124.14818405054157,0.19317776160401698,124.03227739357916
A014020,분유,A,0.5,109.07536887548083,0.0,109.07536887548083
A014030,치즈,A,0.7,141.4507222502776,0.0,141.4507222502776
A014040,발효유,A,2.0,123.9595269410384,0.0,123.9595269410384
A014050,달걀,A,3.0,133.40512102330487,0.3613479123519596,133.1883122758937
A015010,참기름,A,0.6,153.73170443307237,-1.2403762845619752,154.47593020380955
A015020,식용유,A,0.8,179.6482918387163,0.0,179.6482918387163
A016190,아몬드,A,0.2,100.15600950433026,0.0,100.15600950433026
A016200,과일가공품,A,1.0,138.65712587624452,0.0,138.65712587624452
A017250,고사리,A,0.1,123.36984625424611,0.0,123.36984625424611
A017270,단무지,A,0.2,112.88513369702885,0.0,112.88513369702885
A017280,김,A,0.5,149.92736884084775,0.0,149.92736884084775
A017290,맛김,A,0.5,130.81346516661498,0.0,130.81346516661498
A017300,미역,A,0.3,121.58612700842271,0.0,121.58612700842271
A018010,초콜릿,A,0.5,141.2752429461481,0.6288374123731396,140.8979404987242
A018020,사탕,A,0.8,116.0464566006942,0.0,116.0464566006942
A018030,껌,A,0.1,115.70919548556925,0.0,115.70919548556925
A018040,아이스크림,A,2.6,123.6412380975844,0.0,123.6412380975844
A018050,비스킷,A,1.9,131.40407514373413,0.0,131.40407514373413
A018060,스낵과자,A,2.9,113.52164514742722,0.0,113.52164514742722
A018070,파이,A,0.6,113.51074843881064,0.0,113.51074843881064
A018080,설탕,A,0.3,147.24821258731242,0.0,147.24821258731242
A018090,잼,A,0.1,152.8299769377746,0.0,152.8299769377746
A018100,꿀,A,0.4,116.29313154151801,0.0,116.29313154151801
A018110,물엿,A,0.2,138.68260600615838,0.0,138.68260600615838
A019010,고춧가루,A,1.6,114.89,0.0,114.89
A019020,참깨,A,0.6,133.8901460467958,0.0,133.8901460467958
A019040,소금,A,0.2,177.06787982399817,0.0,177.06787982399817
A019050,간장,A,0.4,128.906519478774,0.0,128.906519478774
A019060,된장,A,0.4,126.76343086086457,0.0,126.76343086086457
A019070,양념소스,A,0.5,123.15311439614105,-3.6261470443636603,125.32880262275924
A019080,고추장,A,0.3,122.14383512367907,0.0,122.14383512367907
A019090,카레,A,0.2,130.13118412945494,0.0,130.13118412945494
A019100,식초,A,0.1,136.63629616926312,0.0,136.63629616926312
A019110,드레싱,A,0.2,152.53791589378488,0.0,152.53791589378488
A019120,혼합조미료,A,0.3,131.75650534432242,0.0,131.75650534432242
A019130,스프,A,0.3,129.66891564311203,0.37729769632215,129.44253702531873
A019140,이유식,A,0.3,111.19699776391434,0.0,111.19699776391434
A019150,김치,A,1.3,135.1312073404403,0.0,135.1312073404403
A019160,밑반찬,A,3.1,113.09277189757483,0.0,113.09277189757483
A019170,냉동식품,A,1.9,115.08407551359674,0.0,115.08407551359674
A019180,즉석식품,A,3.1,121.95816902141597,-0.449671669313273,122.22797202300393
A019190,편의점도시락,A,0.4,115.00646008782068,0.0,115.00646008782068
A019200,삼각김밥,A,0.4,111.02662369843567,0.1225889935834535,110.9530703022856
A021010,커피,A,2.6,134.8079947998751,0.0,134.8079947998751
A021020,차,A,0.9,129.6603006221015,-3.2372749556528384,131.6026655954932
A022010,주스,A,1.4,129.88255340370713,0.0,129.88255340370713
A022020,두유,A,0.8,126.44887965510368,0.21645721099742113,126.31900532850523
A022030,생수,A,1.3,117.09428123063323,0.0,117.09428123063323
A022040,기능성음료,A,0.5,114.95151403683965,0.0,114.95151403683965
A022050,탄산음료,A,1.6,118.01876697793135,0.0,118.01876697793135
A022060,기타음료,A,0.6,124.034930463826,-1.1347115161004073,124.71575737348624
B011010,소주,A,1.7,108.60131324299009,0.0,108.60131324299009
B011020,과실주,A,0.8,102.91242501198369,0.0,102.91242501198369
B011030,맥주,A,3.0,113.11972028836287,0.0,113.11972028836287
B011040,막걸리,A,0.5,122.94371431000627,0.0,122.94371431000627
B011050,양주,A,0.4,118.39162887162419,0.0,118.39162887162419
B011060,약주,A,0.1,104.78693886884395,0.0,104.78693886884395
C011010,남자외의,A,4.4,119.29,0.0,119.29
C011020,남자상의,A,1.5,110.72685202513347,0.10725625010966884,110.66249827506766
C011030,남자하의,A,1.3,121.45621072468408,0.277604835631152,121.28964782330539
C011040,남자내의,A,0.7,109.38003424211986,0.0,109.38003424211986
C012010,여자외의,A,6.2,111.21439610373154,0.0,111.21439610373154
C012020,원피스,A,1.8,126.92,0.1397763258987368,126.83613420446076
C012030,여자상의,A,1.5,114.44220688493314,0.0,114.44220688493314
C012040,여자하의,A,2.4,119.04263585317365,0.0,119.04263585317365
C012050,여자내의,A,1.8,108.3244869540828,0.0,108.3244869540828
C013010,점퍼,A,3.3,113.22850891419068,0.0,113.22850891419068
C013020,티셔츠,A,4.6,124.0265094194389,0.2931938563546386,123.85059310562612
C013030,스웨터,A,0.6,119.72896873682024,0.0,119.72896873682024
C013040,청바지,A,1.6,118.39247647749282,0.23203468639996552,118.25325566565284
C013050,운동복,A,2.3,104.42,0.19554845500371462,104.30267092699778
C013060,등산복,A,0.5,103.46331056009033,0.0,103.46331056009033
C014010,유아동복,A,4.6,117.19247967097952,0.3809180253508965,116.96392885576898
C015010,양말,A,0.9,104.21606845591015,0.0,104.21606845591015
C015020,모자,A,0.6,113.34372055193045,0.06497461650836556,113.30473578202543
C015030,장갑,A,0.2,148.177620607735,0.6470388791066076,147.78939728027103
C016010,의복수선료,A,0.2,120.6731662020604,0.07701427317753702,120.62695763815388
C016020,세탁료,A,1.1,129.7392013205279,0.0,129.7392013205279
C021010,아동화,A,0.9,116.17138741932577,-0.8522694100456695,116.68274906535316
C021020,구두,A,2.0,113.86,0.6145361891960661,113.49127828648236
C021030,운동화,A,4.4,107.79999999999998,0.0,107.79999999999998
C021040,실내화,A,0.2,126.0286826513422,0.0,126.0286826513422
D011010,전세,A,54.2,104.72115516780407,0.0,104.72115516780407
D011020,월세,A,44.9,104.05632253797664,0.0,104.05632253797664
D031010,주택수선재료,A,3.4,119.892697463001,0.0,119.892697463001
D031020,설비수리비,A,5.9,120.9239083219594,0.0,120.9239083219594
D041010,상수도료,A,4.5,115.96885082543793,0.0,115.96885082543793
D042010,공동주택관리비,A,21.8,127.28356892436425,0.0,127.28356892436425
E011010,장롱,A,1.3,120.96,0.12003352461385457,120.88797988523169
E011020,침대,A,2.7,125.3,0.0,125.3
E011030,거실장,A,0.4,122.57554344696429,0.3455118283830008,122.36823634993449
E011040,소파,A,1.3,127.32859400286107,0.0,127.32859400286107
E011050,책상,A,0.4,113.36673852624592,0.0,113.36673852624592
E011060,의자,A,0.4,114.17778340198684,0.06563646912533254,114.13840152051165
E011070,식탁,A,0.9,122.70530713269582,0.10915801837012158,122.63981232167374
E011080,싱크대,A,1.3,153.96316129793982,0.0,153.96316129793982
E021010,침구,A,2.6,116.5,0.0,116.5
E021020,커튼,A,0.4,106.8082692299829,0.0,106.8082692299829
E031010,전기밥솥,A,0.5,104.12338937947497,0.0,104.12338937947497
E031020,가스레인지,A,0.4,107.93600187093948,0.0,107.93600187093948
E031030,전자레인지,A,0.1,97.43798070497304,0.0,97.43798070497304
E031040,전기레인지,A,0.2,107.57980019472058,0.0,107.57980019472058
E031050,냉장고,A,2.4,99.68763515101323,0.0,99.68763515101323
E031060,김치냉장고,A,1.1,103.61405795099675,0.0,103.61405795099675
E031070,에어컨,A,1.5,106.26999519256032,0.0,106.26999519256032
E031080,선풍기,A,0.4,93.36210598608359,0.0,93.36210598608359
E031090,공기청정기,A,0.6,91.95714880035136,0.8680666769477862,91.4363087941827
E031100,세탁기,A,1.0,93.90847046616415,1.1734954507585467,93.20437319570902
E031110,의류건조기,A,1.1,101.59895647437416,-0.6263605894574908,101.97477282804866
E031120,식기세척기,A,0.2,99.66424576494978,0.7669335395887226,99.20408564119656
E031130,청소기,A,1.1,95.71818673332248,0.2918938307868946,95.54305043485034
E031140,소형주방가전,A,0.8,110.34517364997711,0.0,110.34517364997711
