품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
A011010,쌀,A,4.2,117.69130791232134,0.0,117.69130791232134
A011020,현미,A,0.4,129.63540635536586,0.0,129.63540635536586
A011030,찹쌀,A,0.5,134.13799999205466,0.0,134.13799999205466
A011040,보리쌀,A,0.2,199.1953366310117,1.4055600810281088,198.35200058239485
A011050,콩,A,0.5,104.79169360925144,0.4577330229102567,104.51705379550529
A011060,땅콩,A,0.1,119.91975304897949,0.0,119.91975304897949
A011070,혼식곡,A,0.4,119.76653461334156,0.0,119.76653461334156
A011080,밀가루,A,0.1,134.1403417201893,0.0,134.1403417201893
A011090,국수,A,0.7,155.65932965906597,0.0,155.65932965906597
A011100,라면,A,2.4,128.01019316945718,-0.6038877296202211,128.37252580722932
A011110,당면,A,0.2,128.24481333677736,0.0,128.24481333677736
A011120,두부,A,1.2,109.11704525321969,0.0,109.11704525321969
A011130,시리얼,A,0.4,123.87377956709385,0.0,123.87377956709385
A011140,부침가루,A,0.6,136.09926222187315,0.0,136.09926222187315
A011150,케이크,A,1.6,132.13,0.2952231070550037,131.95286613576698
A011160,빵,A,6.8,138.75,0.39755060202418707,138.51146963878548
A011170,떡,A,1.9,129.21365264284836,0.0,129.21365264284836
A011180,파스타면,A,0.1,129.68567277528555,0.0,129.68567277528555
A012010,국산쇠고기,A,8.6,112.28950576847845,-0.5601301902142666,112.625583882607
A012020,수입쇠고기,A,3.1,144.42338240993783,-1.5642407707984678,145.36192687241692
A012030,돼지고기,A,9.8,127.19963744207317,1.5472991411958787,126.27125795735564
A012040,닭고기,A,1.5,131.92292499087037,0.43446860385587155,131.66224382855685
A012050,소시지,A,2.0,119.57475814152181,0.0,119.57475814152181
A012060,햄및베이컨,A,2.7,121.88608472265787,0.0,121.88608472265787
A012070,기타육류가공품,A,0.9,138.25997216035594,0.0,138.25997216035594
A013110,마른멸치,A,0.5,111.60115318771142,0.0,111.60115318771142
A013120,마른오징어,A,0.2,126.40628600805292,0.0,126.40628600805292
A013140,오징어채,A,0.2,146.0223363508149,0.0,146.0223363508149
A013150,북어채,A,0.4,136.4118693962533,0.0,136.4118693962533
A013160,어묵,A,0.8,125.6955056203646,0.0,125.6955056203646
A013170,맛살,A,0.2,138.30309650317875,0.0,138.30309650317875
A013180,수산물통조림,A,0.7,125.13475667431797,0.0,125.13475667431797
A013190,젓갈,A,0.7,121.19758756620995,0.0,121.19758756620995
A014010,우유,A,3.4,124.2622518145579,0.18979216821757441,124.14837651362735
A014020,분유,A,0.5,113.78784722828182,0.0,113.78784722828182
A014030,치즈,A,0.7,145.27893800174851,0.0,145.27893800174851
