품목코드,품목명,Tier,가중치,pred,pred_corr
J041100,학교보충교육비,A,1.4,104.81754035676668,104.81754035676668
J041110,기타학원비,A,0.2,107.15853542874066,107.15853542874066
J042010,취업학원비,A,2.0,107.09411263289489,107.09411263289489
J042020,외국어학원비,A,0.5,111.68552435828636,111.68552435828636
J042030,운동강습료,A,3.7,107.1366839457964,107.1366839457964
K011010,김치찌개백반,A,4.8,123.8981624232314,123.8981624232314
K011020,된장찌개백반,A,4.3,122.77167652333561,122.77167652333561
K011030,비빔밥,A,2.4,125.02462190610471,125.02462190610471
K011040,설렁탕,A,2.0,124.83726753558095,124.83726753558095
K011050,갈비탕,A,2.2,128.48316967049064,128.48316967049064
K011060,삼계탕,A,2.2,120.57838982091167,120.57838982091167
K011070,해물찜,A,4.1,113.66485761875676,113.66485761875676
K011080,해장국,A,5.0,125.09898347425556,125.09898347425556
K011090,불고기,A,1.1,119.51278356516815,119.51278356516815
K011100,쇠고기(외식),A,8.3,118.98164995594765,118.98164995594765
K011110,돼지갈비(외식),A,6.1,121.98693966065099,121.98693966065099
K011120,삼겹살(외식),A,7.2,120.58259096413606,120.58259096413606
K011130,오리고기(외식),A,1.5,121.62916169976391,121.62916169976391
K011140,냉면,A,2.4,124.65714315644728,124.65714315644728
K011150,칼국수,A,2.7,126.10419857407273,126.10419857407273
K011160,죽(외식),A,1.7,118.48,118.48
K011170,생선초밥,A,2.7,115.6776761358839,115.6776761358839
K011180,생선회(외식),A,10.3,127.43132238065618,127.43132238065618
K011190,자장면,A,2.2,126.8861643393846,126.8861643393846
K011200,짬뽕,A,2.4,123.52325199762423,123.52325199762423
K011210,탕수육,A,2.1,118.38039724452254,118.38039724452254
K011220,볶음밥,A,0.9,123.56956843627574,123.56956843627574
K011230,돈가스,A,2.2,125.02601571447833,125.02601571447833
K011240,스테이크,A,1.5,116.98692522518583,116.98692522518583
K011250,스파게티,A,1.5,115.61590040092592,115.61590040092592
K011260,라면(외식),A,0.7,128.5499365068542,128.5499365068542
K011270,김밥,A,3.4,133.97314998568473,133.97314998568473
K011280,떡볶이,A,3.1,130.86961867194188,130.86961867194188
K011290,치킨,A,8.6,126.44407143800845,126.44407143800845
K011300,햄버거,A,4.3,132.60054548038906,132.60054548038906
K011310,피자,A,4.1,111.46907095364566,111.46907095364566
K011320,쌀국수,A,0.6,121.79546952690889,121.79546952690889
K011330,커피(외식),A,8.8,106.03,106.03
K011340,기타음료(외식),A,0.5,104.80147520905055,104.80147520905055
K011350,소주(외식),A,2.5,114.45,114.45
K011360,맥주(외식),A,4.8,117.21,117.21
K011370,막걸리(외식),A,0.3,118.73176220652691,118.73176220652691
K011380,구내식당식사비,A,11.9,122.25799296889767,122.25799296889767
K011390,도시락,A,0.6,122.82240381959366,122.82240381959366
K021010,호텔숙박료,A,2.1,123.02277611160666,123.02277611160666
K021020,여관숙박료,A,1.5,108.08219905964177,108.08219905964177
K021030,콘도이용료,B,0.8,112.75516828249337,112.75516828249337
K021040,학교기숙사비,A,0.9,110.88784594373718,110.88784594373718
K021050,휴양시설이용료,A,1.4,110.67559208145076,110.67559208145076
L011010,목욕료,A,0.6,131.7568645138046,131.7568645138046
L011020,찜질방이용료,A,0.6,128.60063133598615,128.60063133598615
L011030,이발료,A,0.3,115.2605676553056,115.2605676553056
L011040,미용료,A,7.3,115.24922030871252,115.24922030871252
L011050,뷰티미용료,A,2.2,116.6835591648656,116.6835591648656
L012010,면도기,A,0.4,118.72661350213471,118.72661350213471
L012020,헤어드라이어,A,0.7,108.84389316217384,108.84389316217384
L012030,칫솔,A,0.4,103.89528433769125,103.89528433769125
L012040,치약,A,0.5,107.33738775189465,107.33738775189465
L012050,비누,A,0.3,130.26576119214917,130.26576119214917
L012060,샴푸,A,1.0,126.27399153482926,126.27399153482926
L012070,바디워시,A,0.5,109.26732284031974,109.26732284031974
L012080,화장지,A,1.3,120.0768826937192,120.0768826937192
L012090,기초화장품,A,4.5,103.22321515890654,103.22321515890654
L012100,기능성화장품,A,3.7,130.23828420252204,130.23828420252204
L012110,색조화장품,A,0.7,106.4400064737386,106.4400064737386
L012120,모발염색약,A,0.7,126.35878026687524,126.35878026687524
L012130,구강세정제,A,0.2,116.57482411996995,116.57482411996995
L021010,손목시계,A,0.6,123.32900018134379,123.32900018134379
L021020,장신구,A,1.0,112.54849183398072,112.54849183398072
L021030,가방,A,2.7,108.07,108.07
L021040,핸드백,A,1.4,112.81229080399761,112.81229080399761
L021050,우산,A,0.2,105.36119348408714,105.36119348408714
L021060,유모차,A,0.2,106.67082991297679,106.67082991297679
L021070,선글라스,A,0.4,99.9799955995726,99.9799955995726
L021080,지갑,A,0.5,122.67710842161074,122.67710842161074
L031010,산후조리원이용료,A,0.7,116.94914075875141,116.94914075875141
L031040,보험서비스료,A,8.6,163.55,163.55
L031050,자동차보험료,A,3.7,94.45,94.45
L031060,금융수수료,A,0.2,99.99842500769054,99.99842500769054
L031090,대입전형료,A,0.1,94.06644250329502,94.06644250329502
L031100,시험응시료,A,0.4,116.3169180592813,116.3169180592813
L031110,장례비,A,2.6,108.55507790037339,108.55507790037339
A013010,갈치,B,1.1,103.93272419315312,103.93272419315312
A013020,명태,B,0.7,108.90197559231282,108.90197559231282
A013030,조기,B,0.9,107.27708022975523,107.27708022975523
A013040,고등어,B,2.0,114.11334676213802,114.11334676213802
A013050,오징어,B,1.0,121.7324986688204,121.7324986688204
A013060,게,B,0.9,90.14259320959926,90.14259320959926
A013070,굴,B,0.4,111.98005422744549,111.98005422744549
A013080,조개,B,0.6,117.37095056775523,117.37095056775523
A013090,전복,B,0.5,96.75403215128262,96.75403215128262
A013100,새우,B,0.7,111.80329008281129,111.80329008281129
A013130,낙지,B,0.5,112.4422969943657,112.4422969943657
A016010,사과,B,2.3,155.78866507319563,155.78866507319563
A016020,배,B,0.7,81.62084386073637,81.62084386073637
A016030,복숭아,B,1.0,148.54393658518168,148.54393658518168
A016040,포도,B,1.4,141.0025836927556,141.0025836927556
A016050,밤,B,0.2,111.13595978578529,111.13595978578529
A016060,감,B,0.5,172.88612911128004,172.88612911128004
A016070,귤,B,1.8,223.3793296577962,223.3793296577962
A016080,오렌지,B,0.4,116.00031288388149,116.00031288388149
A016090,참외,B,1.0,100.03257982924686,100.03257982924686
A016100,수박,B,1.0,153.3092714202362,153.3092714202362
A016110,딸기,B,1.5,91.18004081187388,91.18004081187388
A016120,바나나,B,0.8,126.36342633043921,126.36342633043921
A016130,키위,B,0.4,124.86900797785798,124.86900797785798
A016140,블루베리,B,0.4,131.25261591712905,131.25261591712905
A016150,망고,B,0.4,129.59815690220617,129.59815690220617
A016160,체리,B,0.3,92.15257334456484,92.15257334456484
A016170,아보카도,B,0.1,107.13024739220444,107.13024739220444
A016180,파인애플,B,0.2,141.92767919416164,141.92767919416164
A017010,배추,B,1.3,186.04643836965954,186.04643836965954
A017020,상추,B,0.6,134.00768671105672,134.00768671105672
A017030,시금치,B,0.3,144.1358458821613,144.1358458821613
A017040,양배추,B,0.2,99.23610421656849,99.23610421656849
A017050,미나리,B,0.2,151.0567639033326,151.0567639033326
A017060,깻잎,B,0.2,127.64100734398701,127.64100734398701
A017070,부추,B,0.2,119.42468139033454,119.42468139033454
A017080,무,B,0.6,167.83599718229055,167.83599718229055
A017090,열무,B,0.2,148.83984191223269,148.83984191223269
A017100,당근,B,0.3,200.07462898586633,200.07462898586633
A017110,감자,B,0.6,95.03591633641909,95.03591633641909
A017120,고구마,B,1.0,93.51829989635515,93.51829989635515
A017130,도라지,B,0.1,126.589226523235,126.589226523235
A017140,콩나물,B,0.5,109.98043068320794,109.98043068320794
A017150,버섯,B,0.9,113.35785082681764,113.35785082681764
A017160,오이,B,0.6,135.10990816342132,135.10990816342132
A017170,풋고추,B,0.6,143.1682407308444,143.1682407308444
A017180,호박,B,0.5,111.3966786718528,111.3966786718528
A017190,가지,B,0.2,101.97141800023674,101.97141800023674
A017200,토마토,B,1.3,144.55296636077983,144.55296636077983
A017210,파,B,0.9,124.05511270773977,124.05511270773977
A017220,양파,B,0.7,98.16782292474048,98.16782292474048
A017230,마늘,B,1.3,125.04200722512792,125.04200722512792
A017240,브로콜리,B,0.2,150.1100516164854,150.1100516164854
A017260,파프리카,B,0.6,149.31538987980738,149.31538987980738
A019030,생강,B,0.1,103.15526005433732,103.15526005433732
B021010,담배,C,9.3,100.0,100.0
D041020,하수도료,C,3.1,115.82553557544087,115.82553557544087
D042020,쓰레기봉투료,C,0.7,105.39545730294134,105.39545730294134
D042030,정화조청소료,C,0.5,108.26223816420469,108.26223816420469
F021010,외래진료비,C,20.5,108.24479478452761,108.24479478452761
F021030,한방진료비,C,1.0,113.03409440301387,113.03409440301387
F021040,약국조제료,C,1.8,112.80762175861491,112.80762175861491
F022010,치과진료비,C,6.1,109.34547560224763,109.34547560224763
F031010,입원진료비,C,10.2,106.65861986377597,106.65861986377597
G023030,도로통행료,C,1.7,97.28872478924652,97.28872478924652
G031010,열차료,C,1.7,100.0,100.0
G031020,도시철도료,C,2.2,112.23,112.23
G032010,시내버스료,C,6.8,112.19,112.19
G032020,시외버스료,C,1.0,110.18,110.18
G032030,택시료,C,3.2,122.21,122.21
G033020,국제항공료,C,2.9,119.07014013145256,119.07014013145256
H011010,우편료,C,0.1,110.05531582273647,110.05531582273647
H031010,유선전화료,C,0.4,100.23999139749328,100.23999139749328
H031020,휴대전화료,C,29.8,101.89230019296953,101.89230019296953
H031030,인터넷이용료,C,5.5,100.62,100.62
I042070,방송수신료,C,2.4,100.93587628818004,100.93587628818004
J011010,유치원납입금,C,1.8,64.9517234202044,64.9517234202044
J031010,전문대학납입금,C,1.1,101.62716792613307,101.62716792613307
J031020,국공립대학교납입금,C,1.4,100.5279437178345,100.5279437178345
J031030,사립대학교납입금,C,8.6,99.74295296667701,99.74295296667701
J031040,국공립대학원납입금,C,0.4,104.14159474237213,104.14159474237213
J031050,사립대학원납입금,C,1.6,103.35523261024176,103.35523261024176
L031020,보육시설이용료,C,0.7,88.86384146145936,88.86384146145936
L031030,요양시설이용료,C,0.9,112.84450690191403,112.84450690191403
L031070,부동산중개수수료,C,0.8,92.2489819939455,92.2489819939455
L031080,행정수수료,C,1.1,98.67,98.67
D051010,전기료,D,16.1,145.30521218207787,145.30521218207787
D052010,도시가스,D,11.5,145.5,145.5
D052020,취사용LPG,D,0.9,133.26142879002919,133.26142879002919
D053010,등유,D,2.4,151.3699705434391,151.3699705434391
D053020,지역난방비,D,1.6,162.99,162.99
